ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
2064_txt-base_DialoGPT-speaker_B_M_tsv	107.0	1343.0	137.0	0.10201042442293373	0.38868205510052123	0.23548387096774193	1.291969394592536	1.5542857142857143	4.0
2072_txt-base_DialoGPT-speaker_B_M_tsv	85.0	795.0	94.0	0.11823899371069183	0.3886792452830189	0.270042194092827	1.5084685483065587	1.658273381294964	5.0
2107_txt-base_DialoGPT-speaker_B_M_tsv	173.0	1795.0	188.0	0.10473537604456824	0.41727019498607243	0.2674698795180723	1.2532667776964335	1.443579766536965	4.0
2120_txt-base_DialoGPT-speaker_B_M_tsv	14.0	145.0	13.0	0.0896551724137931	0.20689655172413793	0.19402985074626866	1.4603721872403521	1.6538461538461537	4.0
2149_txt-base_DialoGPT-speaker_B_M_tsv	125.0	1458.0	164.0	0.11248285322359397	0.3429355281207133	0.28023598820059	1.4585917336962506	1.6034782608695652	4.0
2157_txt-base_DialoGPT-speaker_B_M_tsv	82.0	803.0	92.0	0.11457036114570361	0.26650062266500624	0.25886524822695034	1.0373740343596536	1.337037037037037	3.0
2187_txt-base_DialoGPT-speaker_B_M_tsv	110.0	899.0	104.0	0.11568409343715239	0.3325917686318131	0.29457364341085274	1.1191206028012202	1.38	3.0
2220_txt-base_DialoGPT-speaker_B_M_tsv	119.0	1735.0	154.0	0.08876080691642652	0.4201729106628242	0.23577235772357724	1.376618128696663	1.5342237061769617	4.0
2231_txt-base_DialoGPT-speaker_B_M_tsv	96.0	1528.0	135.0	0.08835078534031414	0.3566753926701571	0.18556701030927836	1.324392203530153	1.5128712871287129	4.0
2247_txt-base_DialoGPT-speaker_B_M_tsv	57.0	872.0	72.0	0.08256880733944955	0.3176605504587156	0.16307692307692306	1.215003366355549	1.4296875	5.0
2263_txt-base_DialoGPT-speaker_B_M_tsv	106.0	968.0	111.0	0.11466942148760331	0.3925619834710744	0.27636363636363637	1.1260535560944203	1.3918269230769231	4.0
2264_txt-base_DialoGPT-speaker_B_M_tsv	58.0	599.0	63.0	0.10517529215358931	0.327212020033389	0.21395348837209302	1.0507796789728663	1.3640776699029127	3.0
2279_txt-base_DialoGPT-speaker_B_M_tsv	136.0	2163.0	219.0	0.10124826629680998	0.4664817383263985	0.291866028708134	1.4784992636274712	1.5945330296127562	5.0
2287_txt-base_DialoGPT-speaker_B_M_tsv	97.0	1608.0	173.0	0.10758706467661691	0.4539800995024876	0.2430939226519337	1.6427800055224373	1.7232289950576607	6.0
2296_txt-base_DialoGPT-speaker_B_M_tsv	45.0	564.0	45.0	0.0797872340425532	0.21808510638297873	0.17567567567567569	0.9383461366399566	1.2746478873239437	3.0
2314_txt-base_DialoGPT-speaker_B_M_tsv	79.0	890.0	84.0	0.09438202247191012	0.2640449438202247	0.23106060606060605	0.9923484380319069	1.307936507936508	3.0
2349_txt-base_DialoGPT-speaker_B_M_tsv	86.0	1089.0	129.0	0.1184573002754821	0.3755739210284665	0.2899628252788104	1.2522026065722571	1.4527472527472527	4.0
2353_txt-base_DialoGPT-speaker_B_M_tsv	119.0	1308.0	164.0	0.12538226299694188	0.42737003058103973	0.29595015576323985	1.4230456433270613	1.5607142857142857	5.0
2427_txt-base_DialoGPT-speaker_B_M_tsv	252.0	2619.0	292.0	0.11149293623520427	0.4669721267659412	0.28308823529411764	1.474052749024318	1.5991525423728814	5.0
2471_txt-base_DialoGPT-speaker_B_M_tsv	47.0	517.0	50.0	0.09671179883945841	0.18375241779497098	0.22459893048128343	1.1139960911175504	1.3724137931034484	3.0
2483_txt-base_DialoGPT-speaker_B_M_tsv	71.0	1329.0	33.0	0.024830699774266364	0.21369450714823177	0.0737913486005089	1.0574897783276707	1.345945945945946	3.0
2525_txt-base_DialoGPT-speaker_B_M_tsv	123.0	1949.0	161.0	0.08260646485377117	0.3689071318624936	0.20675105485232068	1.248194144405308	1.4366925064599483	4.0
2528_txt-base_DialoGPT-speaker_B_M_tsv	104.0	1098.0	109.0	0.09927140255009108	0.3105646630236794	0.23148148148148148	1.292285094411747	1.4756756756756757	4.0
2533_txt-base_DialoGPT-speaker_B_M_tsv	128.0	1300.0	131.0	0.10076923076923076	0.3638461538461538	0.24383561643835616	1.1352938355844515	1.3824701195219125	4.0
2537_txt-base_DialoGPT-speaker_B_M_tsv	75.0	1447.0	64.0	0.0442294402211472	0.2404975812024879	0.11931818181818182	1.552179344193552	1.6506410256410255	5.0
2547_txt-base_DialoGPT-speaker_B_M_tsv	115.0	1640.0	128.0	0.07804878048780488	0.37682926829268293	0.18765432098765433	1.4062093544507266	1.5612431444241317	4.0
2552_txt-base_DialoGPT-speaker_B_M_tsv	115.0	1679.0	132.0	0.07861822513400833	0.31209053007742704	0.18952618453865336	1.424222865518151	1.5489833641404807	5.0
2585_txt-base_DialoGPT-speaker_B_M_tsv	115.0	1056.0	133.0	0.1259469696969697	0.3399621212121212	0.28402366863905326	1.0476067028698222	1.3388235294117647	4.0
2641_txt-base_DialoGPT-speaker_B_M_tsv	149.0	2013.0	188.0	0.09339294585196224	0.40238450074515647	0.25526932084309134	1.3448126164905954	1.5175438596491229	4.0
2642_txt-base_DialoGPT-speaker_B_M_tsv	73.0	1155.0	64.0	0.05541125541125541	0.296969696969697	0.1540983606557377	0.9198086184235389	1.2709163346613546	3.0
