,Word,Count
0,the,127
1,a,40
2,i,38
3,of,35
4,right,35
5,to,35
6,you,34
7,and,26
8,have,26
9,go,21
10,then,20
11,down,18
12,do,17
13,just,17
14,it,13
15,at,12
16,on,12
17,in,11
18,how,11
19,above,11
20,'m,11
21,side,11
22,left,11
23,going,10
24,but,10
25,so,8
26,no,8
27,map,8
28,got,8
29,up,8
30,straight,8
31,stone,8
32,that,7
33,is,7
34,yeah,7
35,far,7
36,fort,7
37,want,7
38,creek,6
39,past,6
40,mine,6
41,gold,6
42,'s,6
43,'ve,6
44,turn,6
45,bit,5
46,cross,5
47,n't,5
48,okay,5
49,bar,5
50,inches,5
51,come,5
52,diamond,5
53,thing,4
54,page,4
55,see,4
56,line,4
57,tree,4
58,if,4
59,pine,4
60,rift,4
61,there,4
62,river,4
63,avalanche,4
64,'re,4
65,ravine,4
66,below,4
67,south,4
68,flat,4
69,about,4
70,fast,4
71,end,4
72,know,4
73,your,3
74,crane,3
75,get,3
76,pyramid,3
77,corner,3
78,mountain,3
79,boat,3
80,are,3
81,edge,3
82,ghost,3
83,valley,3
84,old,3
85,trout,3
86,town,3
87,forge,3
88,cactus,3
89,lake,3
90,from,3
91,along,3
92,over,3
93,pole,3
94,hideout,3
95,top,3
96,an,2
97,ehm,2
98,truck,2
99,heading,2
100,camp,2
101,like,2
102,village,2
103,be,2
104,been,2
105,oh,2
106,rocket,2
107,move,2
108,city,2
109,my,2
110,bay,2
111,trig,2
112,meadow,2
113,hot,2
114,bridge,2
115,rope,2
116,well,2
117,warehouse,2
118,aye,2
119,nose,2
120,yes,2
121,house,2
122,forest,2
123,was,2
124,back,2
125,think,2
126,round,2
127,or,2
128,into,2
129,east,2
130,should,2
131,fallen,2
132,draw,2
133,what,2
134,them,2
135,between,2
136,level,2
137,face,2
138,lighthouse,2
139,not,2
140,west,2
141,stop,2
142,cattle,2
143,gone,2
144,one,2
145,mean,2
146,take,2
147,temple,2
148,maps,2
149,abandoned,2
150,by,2
151,again,2
152,hit,1
153,pillars,1
154,with,1
155,carved,1
156,as,1
157,rock,1
158,coming,1
159,where,1
160,cottage,1
161,anything,1
162,pass,1
163,remote,1
164,across,1
165,antelopes,1
166,can,1
167,north,1
168,keep,1
169,washed,1
170,buffalo,1
171,caravan,1
172,touching,1
173,monument,1
174,still,1
175,grove,1
176,curve,1
177,all,1
178,'ll,1
179,farm,1
180,will,1
181,through,1
182,stones,1
183,finish,1
184,other,1
185,me,1
186,phoar,1
187,description,1
188,noose,1
189,way,1
190,rapids,1
191,more,1
192,wheel,1
193,wagon,1
194,avoid,1
195,less,1
196,supposed,1
197,moment,1
198,am,1
199,next,1
200,they,1
201,wooden,1
202,which,1
203,bottom,1
204,flagship,1
205,drawn,1
206,always,1
207,canal,1
208,walk,1
209,banana,1
210,standing,1
211,steps,1
212,almost,1
213,apache,1
214,canoe,1
215,rocks,1
216,under,1
217,vertically,1
218,verstanden,1
219,doing,1
220,out,1
221,nae,1
222,for,1
223,different,1
224,another,1
225,fenced,1
226,points,1
227,road,1
228,site,1
229,test,1
230,country,1
