f:	verstanden
M:	vertically right?
f:	i'm up shit creek i haven't got a cavalry
M:	yes and yes
f:	to the end of the page
M:	it's in the middle of the ravines
f:	okay
M:	still there?
f:	right how far down do you want me to go
M:	till then
f:	"""e"" in village right"
M:	where i am
f:	right
M:	just like a curve
f:	and i go right as far as the pine
M:	i can do the lighthouse
f:	and i'm going am i going straight down
M:	now go west and go east
f:	you've got the rift valley right up at the top right-hand side
M:	i see a nuke test site.
f:	and to the right of the boat house
M:	k go ahead
f:	okay so i'm going straight up and actually cross over the rope bridge
M:	right at the top
f:	okey-dokey oh that looks an
M:	right to the top
f:	right okay
M:	and what is your ign
f:	'cause my stone slabs are like maybe what two and a half inches below and to the left
M:	you know you can get a lot of stuff from the same place you get a certain item in the same spot
f:	mmhmm
M:	are you coming down from there?
f:	right so between the ghost town and the wooden pole
M:	i thought he was supposed to be the right handed side?
f:	right okay left-hand side of the apache
M:	i think you mean the right of the pineapple
f:	it's just in the centre of the page at the top very top
M:	i think you need to start with the first word.
f:	uh-huh
M:	i have the treecko
f:	am i and am i going straight kind of along the outline of the bay
M:	so sharp
f:	right i've got that i just misread you
M:	i like it but how do you draw a line?
f:	alright
M:	oh okay i'll try that.
f:	yeah it's right of where i am at the moment
M:	where is the buffalo?
f:	mmhmm
M:	oh right boat house. i've got to go now
f:	but you know right right back at the start
M:	ohh right i have an avalanche below it tho
f:	okay
M:	i mean they are in the ravines they just have a different name
f:	right
M:	top right
f:	no i've got
M:	yeah and then it's an angle so you can get the horizontal line
f:	the right as you face the map
M:	i don't know what that means
f:	so would it bypass the river
M:	go to the top of the page
f:	passed it twice
M:	what's your favorite type of hotdog?
f:	right
M:	yes and i wanted to draw under concealed hideaway
f:	right so i'm going across the page right
M:	i don't get it
f:	okay
M:	right.
f:	through the centre of the two rocks
M:	ok ok i'm on
f:	another one
M:	i'm not a big fan of the word'uh '.
f:	ehm no don't have one
M:	under the bakery.
f:	along the top of it right
M:	but it is in the ocean
f:	uh-huh
M:	so where are you going
f:	i'm going north
M:	i'll come to you when i'm right and i'll be right
f:	left
M:	ok just so you know you're right
f:	west
M:	oh yeah
f:	right
M:	i am not a doctor but i think that is a good sign
f:	rightee-ho
M:	why do you say that?
f:	right
M:	right and left
f:	until i'm about an inch below the ravine but to the left of it
M:	is it too late to come?
f:	right
M:	where is it under the avalanche?
f:	yeah
M:	do u have a rock creek in the area?
f:	uh-huh right done that uh-huh
M:	ok you can have it
f:	west and then down south
M:	how do you do this?
f:	right so i just go straight up north
M:	left then right
f:	mmhmm
M:	is that on the top of the cattle line?
f:	alright there we go
M:	you got me there
f:	yeah
M:	where is it?
f:	right okay
M:	it's not a good idea to trade with people that don't have the ability to trade pokemon with you.
f:	hang on hang on right an inch to the right of the diamond mine
M:	you're right
f:	uh-huh
M:	yeah right
f:	so it's only a slight curve
M:	not enough arc
f:	and i've and then where do i go after that to the old lighthouse
M:	so what?
f:	mmhmm
M:	i just go right down to a single page
f:	okay
M:	i dont know if youve been to the fort but it's not too hard.
f:	right and then go under the fort
M:	i know right?
f:	right that means i've passed the bar
M:	you have a gallowboob to the right?
f:	'cause i've got that interrupting er like almost directly below it slightly to the left i've got a manned fort
M:	gravel is a sign of a lie
f:	yeah right
M:	which map?
f:	you've got two
M:	i'll be on in about 2 hours
f:	right
M:	i don't know what you're talking about
f:	uh-huh
M:	you're right
f:	uh-huh
M:	i mean i dont really know how to do that
f:	mm no i haven't got any wagon wheel
M:	the left hand side of the sword is the right hand side
