ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
2064-scrambled_txt-base_human-speaker_A_B_tsv	112.0	1807.0	218.0	0.12064194798007748	0.49418926397343665	0.2505399568034557	1.4681614670451597	1.5813648293963254	6.0
2072-scrambled_txt-base_human-speaker_A_B_tsv	90.0	1400.0	128.0	0.09142857142857143	0.4164285714285714	0.2	1.2864095682982484	1.4641434262948207	4.0
2107-scrambled_txt-base_human-speaker_A_B_tsv	178.0	3070.0	394.0	0.12833876221498372	0.5302931596091205	0.2762039660056657	1.5495356038635455	1.6464857341684065	6.0
2120-scrambled_txt-base_human-speaker_A_B_tsv	19.0	338.0	32.0	0.09467455621301775	0.21005917159763313	0.16875	0.8513731175857472	1.255813953488372	4.0
2149-scrambled_txt-base_human-speaker_A_B_tsv	130.0	2517.0	269.0	0.10687326181962654	0.48510131108462456	0.2198473282442748	1.4494658992445135	1.5819905213270142	5.0
2157-scrambled_txt-base_human-speaker_A_B_tsv	87.0	1238.0	128.0	0.10339256865912763	0.4063004846526656	0.21428571428571427	1.4087026962534523	1.5446428571428572	4.0
2187-scrambled_txt-base_human-speaker_A_B_tsv	115.0	2349.0	272.0	0.11579395487441464	0.4929757343550447	0.24493243243243243	1.4766731834908529	1.6026200873362446	6.0
2220-scrambled_txt-base_human-speaker_A_B_tsv	124.0	2003.0	243.0	0.12131802296555168	0.4762855716425362	0.23626373626373626	1.4828250083889436	1.6011764705882352	5.0
2231-scrambled_txt-base_human-speaker_A_B_tsv	101.0	1945.0	232.0	0.119280205655527	0.4817480719794344	0.2781065088757396	1.4163444681690263	1.5560916767189386	4.0
2247-scrambled_txt-base_human-speaker_A_B_tsv	62.0	1188.0	127.0	0.1069023569023569	0.4444444444444444	0.23697916666666666	1.3015283368796124	1.4682713347921226	6.0
2263-scrambled_txt-base_human-speaker_A_B_tsv	111.0	2107.0	253.0	0.12007593735168486	0.4679639297579497	0.21875	1.549174500854119	1.6697038724373576	5.0
2264-scrambled_txt-base_human-speaker_A_B_tsv	63.0	1060.0	132.0	0.12452830188679245	0.4160377358490566	0.24691358024691357	1.4665357304217952	1.5759036144578313	5.0
2279-scrambled_txt-base_human-speaker_A_B_tsv	141.0	2013.0	239.0	0.11872826626924987	0.4808743169398907	0.2523540489642185	1.4390427676907647	1.5662100456621004	6.0
2287-scrambled_txt-base_human-speaker_A_B_tsv	102.0	2463.0	273.0	0.11084043848964677	0.48071457572066584	0.23630672926447574	1.4151288370290271	1.560418648905804	5.0
2296-scrambled_txt-base_human-speaker_A_B_tsv	50.0	743.0	84.0	0.11305518169582772	0.3553162853297443	0.21673003802281368	1.2224472843470853	1.467680608365019	3.0
2314-scrambled_txt-base_human-speaker_A_B_tsv	84.0	1917.0	229.0	0.11945748565466875	0.49921752738654146	0.23719165085388993	1.5492668880523939	1.6298136645962733	5.0
2349-scrambled_txt-base_human-speaker_A_B_tsv	91.0	1699.0	210.0	0.12360211889346674	0.4655679811653914	0.2618556701030928	1.4209050363965052	1.5582655826558265	5.0
2353-scrambled_txt-base_human-speaker_A_B_tsv	124.0	2605.0	289.0	0.1109404990403071	0.4952015355086372	0.21764705882352942	1.4891702616970253	1.6162464985994398	5.0
2427-scrambled_txt-base_human-speaker_A_B_tsv	257.0	4412.0	550.0	0.12466001813236627	0.5512239347234814	0.27650273224043714	1.5690733661301042	1.6767200754005656	7.0
2471-scrambled_txt-base_human-speaker_A_B_tsv	52.0	1232.0	136.0	0.11038961038961038	0.41233766233766234	0.2456575682382134	1.2154481490884317	1.417808219178082	4.0
2483-scrambled_txt-base_human-speaker_A_B_tsv	76.0	1651.0	196.0	0.11871592973955179	0.5075711689884919	0.24615384615384617	1.493818189789009	1.607250755287009	5.0
2525-scrambled_txt-base_human-speaker_A_B_tsv	128.0	2190.0	266.0	0.12146118721461187	0.4872146118721461	0.25538971807628524	1.4030786396668729	1.5614406779661016	4.0
2528-scrambled_txt-base_human-speaker_A_B_tsv	109.0	1943.0	244.0	0.12557900154400412	0.46011322696860524	0.24053030303030304	1.5310777323738431	1.639344262295082	6.0
2533-scrambled_txt-base_human-speaker_A_B_tsv	133.0	2188.0	285.0	0.13025594149908593	0.496800731261426	0.2714285714285714	1.4621620622311846	1.589795918367347	5.0
2537-scrambled_txt-base_human-speaker_A_B_tsv	80.0	1628.0	202.0	0.12407862407862408	0.44103194103194104	0.25894736842105265	1.345233076462858	1.4978354978354977	5.0
2547-scrambled_txt-base_human-speaker_A_B_tsv	120.0	1877.0	229.0	0.12200319659030368	0.4981353223228556	0.233201581027668	1.500958985304816	1.6032540675844806	5.0
2552-scrambled_txt-base_human-speaker_A_B_tsv	120.0	2056.0	246.0	0.11964980544747082	0.4883268482490272	0.26796116504854367	1.4446725625795107	1.575141242937853	5.0
2585-scrambled_txt-base_human-speaker_A_B_tsv	120.0	2615.0	340.0	0.13001912045889102	0.5499043977055449	0.2838283828382838	1.6284141013997377	1.7012875536480687	8.0
2641-scrambled_txt-base_human-speaker_A_B_tsv	154.0	2625.0	328.0	0.12495238095238095	0.5013333333333333	0.27613104524180965	1.5335586017990246	1.6366694701429774	6.0
2642-scrambled_txt-base_human-speaker_A_B_tsv	78.0	1689.0	203.0	0.1201894612196566	0.4351687388987567	0.24335378323108384	1.405249816916368	1.5472868217054263	5.0
2657-scrambled_txt-base_human-speaker_A_B_tsv	97.0	2008.0	226.0	0.11254980079681275	0.475597609561753	0.23703703703703705	1.520267556802033	1.6304079110012362	5.0
2717-scrambled_txt-base_human-speaker_A_B_tsv	89.0	1663.0	201.0	0.12086590499098016	0.48767288033674083	0.2613390928725702	1.356222559632554	1.5194805194805194	6.0
2729-scrambled_txt-base_human-speaker_A_B_tsv	142.0	2531.0	335.0	0.13235875148162782	0.5171868826550771	0.2823343848580442	1.4910375243045	1.6223958333333333	5.0
2749-scrambled_txt-base_human-speaker_A_B_tsv	62.0	1416.0	188.0	0.1327683615819209	0.442090395480226	0.24186046511627907	1.4714683654438507	1.596802841918295	5.0
2754-scrambled_txt-base_human-speaker_A_B_tsv	114.0	2091.0	247.0	0.11812529890004782	0.45432807269249165	0.2434325744308231	1.4900162720034833	1.6222479721900347	6.0
2770-scrambled_txt-base_human-speaker_A_B_tsv	53.0	915.0	97.0	0.10601092896174863	0.34972677595628415	0.21084337349397592	1.3204119349329542	1.4778481012658229	4.0
2780-scrambled_txt-base_human-speaker_A_B_tsv	97.0	1606.0	177.0	0.11021170610211706	0.45703611457036114	0.2302771855010661	1.2946708679251426	1.481651376146789	5.0
2782-scrambled_txt-base_human-speaker_A_B_tsv	90.0	1777.0	189.0	0.10635903207653348	0.4445694991558807	0.24067164179104478	1.1977055755857966	1.4101838755304101	4.0
2836-scrambled_txt-base_human-speaker_A_B_tsv	143.0	2495.0	319.0	0.12785571142284569	0.5118236472945892	0.27732463295269166	1.4897289596684256	1.6120313862249347	7.0
2879-scrambled_txt-base_human-speaker_A_B_tsv	120.0	2304.0	313.0	0.13585069444444445	0.52734375	0.27992633517495397	1.6591780527880535	1.7320388349514564	6.0
2900-scrambled_txt-base_human-speaker_A_B_tsv	47.0	662.0	66.0	0.09969788519637462	0.3640483383685801	0.20717131474103587	1.277415425167603	1.452914798206278	6.0
2921-scrambled_txt-base_human-speaker_A_B_tsv	199.0	3066.0	390.0	0.12720156555772993	0.5123939986953686	0.2669491525423729	1.5308396560820903	1.645949720670391	6.0
2935-scrambled_txt-base_human-speaker_A_B_tsv	77.0	1560.0	186.0	0.11923076923076924	0.47884615384615387	0.24660633484162897	1.5785949939464419	1.6693811074918568	6.0
2994-scrambled_txt-base_human-speaker_A_B_tsv	62.0	1050.0	115.0	0.10952380952380952	0.40285714285714286	0.22349570200573066	1.32876373278477	1.5225	4.0
3007-scrambled_txt-base_human-speaker_A_B_tsv	84.0	1370.0	158.0	0.11532846715328467	0.4554744525547445	0.2358490566037736	1.4121008836247593	1.537174721189591	5.0
3014-scrambled_txt-base_human-speaker_A_B_tsv	141.0	2154.0	253.0	0.11745589600742803	0.48746518105849584	0.26161790017211706	1.4420269902938885	1.5646186440677967	5.0
3020-scrambled_txt-base_human-speaker_A_B_tsv	135.0	2504.0	291.0	0.11621405750798722	0.5059904153354633	0.24164133738601823	1.4753752705895644	1.579646017699115	6.0
3028-scrambled_txt-base_human-speaker_A_B_tsv	131.0	2265.0	254.0	0.11214128035320088	0.47991169977924947	0.23661485319516407	1.5379354705129105	1.643020594965675	5.0
3045-scrambled_txt-base_human-speaker_A_B_tsv	115.0	2168.0	271.0	0.125	0.4806273062730627	0.2542087542087542	1.4116282507133628	1.5432098765432098	6.0
3056-scrambled_txt-base_human-speaker_A_B_tsv	72.0	1190.0	150.0	0.12605042016806722	0.3865546218487395	0.2402088772845953	1.3937696600694207	1.5336225596529285	5.0
3067-scrambled_txt-base_human-speaker_A_B_tsv	88.0	1533.0	188.0	0.12263535551206783	0.4481409001956947	0.2599118942731278	1.3756093541142853	1.5264847512038524	4.0
3070-scrambled_txt-base_human-speaker_A_B_tsv	105.0	1807.0	210.0	0.11621472053126729	0.44050913115661317	0.2365988909426987	1.3305191508197483	1.4921465968586387	4.0
