Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	you know what I mean .	15	B	63, 77
2	5	, and , uh ,	29	B	45, 73
2	5	, you know , if	11	B	3, 13
2	5	it , you know ,	61	B	13, 73
5	4	, you know ,	91	B	3, 7, 13, 73, 93
3	4	and , uh ,	29	B	45, 47, 73
2	4	, uh , if	31	B	73, 103
2	4	, uh , the	15	B	73, 87
2	4	and things like that	69	B	5, 73
2	4	got , uh ,	38	B	73, 110
2	4	that kind of thing	29	B	49, 77
2	4	the , uh ,	15	B	73, 87
11	3	, uh ,	106	B	5, 45, 47, 57, 63, 73, 77, 87, 99, 103, 110
6	3	, you know	91	B	3, 7, 13, 73, 77, 93
2	3	, I ,	2	B	109, 110
2	3	, I think	9	B	95, 103
2	3	, and they	101	B	3, 103
2	3	, um ,	83	B	27, 109
2	3	, well ,	41	B	9, 49
2	3	. I know	79	B	17, 95
2	3	. Uh-huh .	43	B	43, 85
2	3	I , I	7	B	103, 109
2	3	I don't know	69	B	41, 109
2	3	I think that	27	B	77, 103
2	3	Well , it	23	B	73, 95
2	3	You know ,	43	B	35, 77
2	3	that , and	5	B	73, 77
11	2	uh ,	106	B	5, 45, 47, 57, 63, 73, 77, 87, 99, 103, 110
9	2	Yeah .	91	B	19, 39, 47, 61, 63, 75, 85, 91, 109
8	2	, I	106	B	5, 39, 45, 49, 95, 103, 109, 110
8	2	you know	91	B	3, 7, 13, 23, 63, 73, 77, 93
7	2	, the	79	B	9, 27, 31, 65, 69, 73, 87
7	2	and ,	91	B	3, 13, 45, 47, 71, 73, 93
6	2	, and	101	B	3, 45, 47, 73, 77, 103
6	2	, you	91	B	3, 7, 13, 73, 77, 93
6	2	I think	84	B	27, 77, 83, 95, 103, 110
5	2	, if	101	B	3, 13, 73, 89, 103
5	2	I don't	69	B	41, 49, 51, 63, 109
5	2	and I	75	B	3, 29, 39, 51, 77
5	2	that ,	41	B	63, 73, 77, 93, 103
4	2	. I	79	B	17, 63, 87, 95
4	2	I ,	98	B	13, 103, 109, 110
4	2	Uh-huh .	55	B	31, 43, 67, 85
4	2	it .	98	B	13, 41, 51, 110
3	2	, a	75	B	29, 63, 103
3	2	, they	101	B	3, 51, 103
3	2	I mean	33	B	45, 63, 77
3	2	Well ,	37	B	73, 95, 109
3	2	kind of	35	B	49, 77, 83
3	2	people ,	43	B	31, 45, 73
3	2	the ,	23	B	65, 73, 87
3	2	think that	41	B	63, 77, 103
3	2	to ,	57	B	13, 27, 69
3	2	you ,	71	B	3, 53, 73
2	2	, it	23	B	73, 95
2	2	, just	9	B	13, 21
2	2	, no	73	B	21, 93
2	2	, some	19	B	45, 63
2	2	, that	45	B	49, 93
2	2	, that's	77	B	17, 93
2	2	, yeah	79	B	27, 105
2	2	. Yeah	31	B	75, 105
2	2	. You	5	B	31, 35
2	2	And I	45	B	39, 83
2	2	I guess	47	B	3, 49
2	2	I like	39	B	65, 103
2	2	Oh ,	49	B	1, 49
2	2	Right .	61	B	45, 105
2	2	Uh ,	7	B	5, 11
2	2	Yeah ,	97	B	9, 105
2	2	a little	35	B	7, 41
2	2	and that	5	B	73, 77
2	2	anything ,	97	B	7, 103
2	2	back and	23	B	13, 35
2	2	be a	13	B	29, 41
2	2	before .	71	B	29, 99
2	2	do you	31	B	23, 53
2	2	going to	61	B	29, 89
2	2	have ,	37	B	27, 63
2	2	home and	39	B	13, 51
2	2	if you	61	B	3, 63
2	2	it ,	61	B	13, 73
2	2	it was	3	B	95, 97
2	2	it's ,	43	B	31, 73
2	2	it's a	61	B	13, 73
2	2	of the	39	B	13, 51
2	2	some people	11	B	63, 73
2	2	that .	33	B	5, 37
2	2	that are	89	B	5, 93
2	2	that it's	9	B	65, 73
2	2	the way	61	B	17, 77
2	2	their ,	5	B	73, 77
2	2	them ,	47	B	27, 73
2	2	they have	77	B	27, 103
2	2	to be	55	B	29, 83
2	2	to go	5	B	35, 39
2	2	want to	49	B	3, 51
20	1	I	108	B	3, 5, 13, 17, 27, 29, 39, 41, 45, 49, 51, 63, 65, 77, 83, 87, 95, 103, 109, 110
