Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	5	, you know , a	92	90	2	B	3, 81, 92
2	2	5	be , you know ,	92	12	1	B	81, 92
13	11	4	, you know ,	14	90	1	B	3, 14, 15, 19, 20, 29, 41, 45, 52, 70, 80, 81, 92
5	5	4	, you know .	14	66	2	B	1, 3, 14, 46, 66
2	2	4	And , uh ,	43	30	1	A	14, 43
2	2	4	a chance to get	94	14	1	B	81, 94
2	2	4	and , uh ,	97	60	1	A	38, 97
16	2	3	, you know	14	92	2	B	1, 3, 14, 15, 19, 20, 29, 41, 45, 46, 52, 66, 70, 80, 81, 92
15	13	3	, uh ,	4	95	1	B	3, 4, 14, 16, 20, 25, 29, 38, 43, 52, 57, 65, 80, 81, 97
5	5	3	I , I	59	64	2	A	14, 30, 59, 68, 77
5	5	3	I mean ,	77	71	3	A	18, 30, 68, 77, 88
4	4	3	, um ,	65	85	1	A	10, 65, 87, 94
4	4	3	, yeah ,	3	45	1	A	2, 3, 5, 46
4	4	3	a little bit	41	68	2	A	14, 20, 41, 81
3	3	3	. Yeah .	36	80	1	B	7, 36, 86
3	3	3	and , and	70	73	1	B	13, 70, 85
3	3	3	and I was	43	43	1	A	38, 43, 80
3	3	3	some of the	43	19	1	A	34, 43, 52
2	2	3	, I do	75	62	1	A	14, 75
2	2	3	, it's ,	97	78	1	A	20, 97
2	2	3	, yeah .	36	16	1	B	21, 36
2	2	3	. Yeah ,	73	34	1	A	40, 73
2	2	3	I do have	19	6	1	A	14, 19
2	2	3	I don't ,	97	80	1	A	18, 97
2	2	3	I feel that	97	84	1	A	14, 97
2	2	3	I think it	101	32	1	A	70, 101
2	2	3	Oh , I	75	72	1	A	4, 75
2	2	3	Yeah . I	70	12	1	B	59, 70
2	2	3	a lot of	19	6	1	A	14, 19
2	2	3	just kind of	81	38	1	A	44, 81
20	15	2	, I	4	99	1	B	3, 4, 5, 14, 18, 26, 29, 30, 33, 34, 38, 57, 59, 68, 75, 76, 77, 80, 88, 101
17	3	2	, you	14	92	2	B	1, 3, 14, 15, 19, 20, 29, 41, 45, 46, 52, 66, 70, 80, 81, 84, 92
16	1	2	, uh	84	95	1	B	3, 4, 14, 16, 20, 25, 29, 38, 43, 52, 57, 65, 80, 81, 84, 97
15	1	2	uh ,	57	95	1	B	3, 4, 14, 16, 20, 25, 29, 38, 43, 52, 57, 65, 80, 81, 97
13	1	2	know ,	14	90	1	B	3, 14, 15, 19, 20, 29, 41, 45, 52, 70, 80, 81, 92
