Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	what you're going to do is you're going to curve	85	g	8, 92
3	9	what you're going to do is you're going to	85	g	8, 66, 92
2	7	curve to the right and then back	67	g	8, 74
2	7	you're going to go along the top	99	g	80, 178
2	6	about an inch and a half	123	g	50, 172
2	6	right what you're going to do	79	g	92, 170
2	6	the bottom left-hand corner of the	39	g	54, 92
2	6	you're going to go straight down	37	g	98, 134
5	5	right have you got the	177	g	24, 62, 96, 142, 200
4	5	to the left of the	121	g	2, 28, 108, 122
3	5	you're going to go straight	93	g	42, 98, 134
2	5	bottom right-hand corner of the	21	g	94, 114
2	5	corner of the boat house	3	g	92, 94
2	5	don't go as far as	133	g	44, 176
2	5	down at the same time	13	g	172, 184
2	5	down to the crane bay	31	g	98, 128
2	5	going to go straight along	17	g	26, 42
2	5	moving down all the time	103	g	68, 170
2	5	right where are you now	33	g	150, 182
2	5	right you're going to go	23	g	98, 120
2	5	the left of the page	3	g	120, 122
2	5	the left-hand side of the	137	g	50, 186
2	5	three to four inches below	15	g	8, 22
2	5	you curve to the right	71	g	4, 74
2	5	you're going to curve round	109	g	92, 200
8	4	have you got the	201	g	0, 24, 62, 90, 96, 142, 144, 200
6	4	you're going to go	137	g	42, 80, 98, 120, 134, 178
5	4	to the left of	193	g	2, 28, 108, 122, 194
5	4	what you're going to	199	g	8, 66, 92, 170, 206
3	4	in a straight line	97	g	24, 42, 120
3	4	of the concealed hideout	35	g	80, 108, 114
3	4	of the pine grove	9	g	46, 50, 54
3	4	right you're going to	117	g	4, 98, 120
3	4	so you're going to	135	g	24, 134, 158
3	4	the top of the	151	g	28, 46, 178
3	4	where are you now	95	g	88, 150, 182
2	4	a centimetre above the	141	g	38, 178
2	4	about a centimetre from	21	g	186, 206
2	4	along the top of	105	g	74, 178
2	4	along to the right	17	g	26, 42
2	4	go to the right	57	g	24, 80
2	4	right okay ehm right	85	g	4, 88
2	4	the left and then	11	g	74, 84
2	4	then you're going to	15	g	28, 42
2	4	to the right again	11	g	74, 84
2	4	you should be about	145	g	46, 190
18	3	you're going to	203	g	4, 8, 24, 28, 42, 50, 66, 80, 92, 98, 120, 134, 158, 170, 178, 184, 200, 206
12	3	to the right	81	g	4, 8, 24, 26, 28, 42, 50, 66, 70, 74, 80, 84
9	3	have you got	201	g	0, 24, 62, 90, 96, 130, 142, 144, 200
9	3	to the left	193	g	2, 20, 28, 84, 108, 122, 162, 184, 194
7	3	the concealed hideout	53	g	62, 64, 80, 92, 108, 112, 114
5	3	the pine grove	11	g	44, 46, 48, 50, 54
4	3	a straight line	111	g	10, 24, 42, 120
4	3	and then back	77	g	8, 20, 74, 84
4	3	the crane bay	111	g	96, 98, 128, 206
3	3	about a centimetre	169	g	38, 186, 206
3	3	about an inch	147	g	26, 50, 172
3	3	down to the	79	g	50, 98, 128
3	3	of the page	67	g	120, 122, 186
3	3	right okay ehm	85	g	4, 64, 88
3	3	so you're about	161	g	22, 50, 182
3	3	the boat house	5	g	90, 92, 94
2	3	at the bottom	61	g	54, 114
2	3	go straight down	37	g	98, 134
2	3	going to be	3	g	8, 10
2	3	going to slope	23	g	28, 50
2	3	not going to	161	g	10, 170
2	3	oh you've got	45	g	104, 148
2	3	okay so you're	3	g	22, 24
2	3	right so you're	71	g	88, 158
2	3	straight down and	31	g	134, 164
2	3	that juts out	37	g	166, 202
2	3	the burnt forest	5	g	2, 6
2	3	the pebbled shore	35	g	144, 178
2	3	the right of	13	g	80, 92
2	3	uh-huh just just	107	g	6, 112
2	3	up to the	85	g	28, 112
2	3	what i mean	43	g	10, 52
2	3	you can go	89	g	38, 126
2	3	you're about an	129	g	50, 178
23	2	to the	193	g	2, 4, 8, 20, 24, 26, 28, 42, 50, 66, 70, 74, 80, 84, 92, 98, 108, 112, 122, 128, 162, 184, 194
19	2	you're going	203	g	4, 8, 24, 28, 42, 50, 66, 70, 80, 92, 98, 120, 134, 158, 170, 178, 184, 200, 206
11	2	right okay	201	g	0, 4, 24, 64, 88, 96, 108, 110, 118, 184, 200
