Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	round the bottom of the forge	9	g	12, 20
3	5	the side of the page	9	g	96, 102, 104
4	4	have you got a	63	g	8, 40, 58, 70
3	4	of the pine tree	11	g	24, 26, 34
2	4	just stop at the	73	g	46, 118
2	4	outside of the map	9	g	18, 26
2	4	right so you go	7	g	12, 18
2	4	right well sort of	79	g	12, 90
2	4	sort of above the	13	g	76, 88
2	4	the top of the	59	g	34, 92
7	3	have you got	83	g	2, 8, 10, 40, 58, 70, 84
5	3	right and then	73	g	8, 24, 36, 48, 80
5	3	you got a	79	g	8, 40, 58, 70, 86
4	3	of the page	9	g	96, 100, 102, 104
4	3	the pine tree	13	g	22, 24, 26, 34
3	3	outside of the	83	g	18, 26, 100
3	3	the pine forest	15	g	42, 44, 56
2	3	"right and then	31	g	46, 76
2	3	a sort of	43	g	12, 54
2	3	about two centimetres	37	g	70, 106
2	3	and then go	31	g	36, 66
2	3	below the cliffs	5	g	12, 16
2	3	pine forest on	3	g	40, 42
2	3	right and eh	83	g	2, 84
15	2	and then	101	g	8, 20, 24, 34, 36, 46, 48, 54, 66, 68, 76, 80, 96, 100, 108
12	2	sort of	97	g	4, 10, 12, 48, 52, 54, 76, 84, 88, 90, 92, 100
8	2	have you	99	g	2, 8, 10, 40, 58, 70, 84, 100
8	2	right and	83	g	2, 8, 12, 24, 36, 48, 80, 84
6	2	got a	79	g	8, 40, 52, 58, 70, 86
6	2	right so	101	g	4, 12, 16, 18, 60, 104
6	2	to the	95	g	2, 34, 60, 82, 90, 96
5	2	pine forest	17	g	40, 42, 44, 46, 56
5	2	pine tree	25	g	10, 22, 24, 26, 34
5	2	round the	69	g	12, 20, 44, 66, 80
5	2	the page	69	g	36, 96, 100, 102, 104
4	2	at the	119	g	0, 46, 102, 118
4	2	the bakery	13	g	62, 66, 70, 74
4	2	the cliffs	9	g	8, 10, 12, 16
4	2	towards the	37	g	72, 78, 82, 108
3	2	about two	71	g	36, 70, 106
3	2	above the	27	g	62, 76, 88
3	2	back in	49	g	60, 68, 108
3	2	go down	75	g	4, 12, 78
3	2	is that	39	g	64, 88, 102
3	2	right well	79	g	12, 78, 90
3	2	so you	23	g	12, 18, 34
3	2	the coast	13	g	78, 80, 90
3	2	the top	93	g	0, 34, 92
3	2	two centimetres	37	g	70, 72, 106
3	2	where the	57	g	46, 90, 102
3	2	you go	13	g	12, 18, 24
2	2	a bit	11	g	48, 58
2	2	a forge	5	g	8, 12
2	2	a pretend	3	g	12, 14
2	2	are you	25	g	76, 100
2	2	crane bay"	7	g	76, 82
2	2	don't go	49	g	44, 92
2	2	down towards	15	g	78, 92
2	2	draw a	89	g	12, 100
2	2	from the	65	g	10, 74
2	2	go vertically	57	g	36, 92
2	2	in the	67	g	48, 114
2	2	just below	15	g	2, 16
2	2	just like	61	g	44, 104
2	2	on your	37	g	6, 42
2	2	pass them	3	g	4, 6
2	2	rocket warehouse	7	g	86, 92
2	2	the face	7	g	54, 60
2	2	the left	57	g	26, 82
2	2	the line	9	g	96, 104
2	2	the nose	7	g	54, 60
2	2	the old	11	g	108, 118
2	2	the rocket	9	g	92, 100
2	2	the same	27	g	22, 48
2	2	underneath the	63	g	8, 70
2	2	vertically down	13	g	92, 104
2	2	with the	59	g	42, 100
2	2	you know	77	g	14, 90
2	2	your line	55	g	48, 102
40	1	the	119	g	0, 2, 8, 10, 12, 16, 18, 20, 22, 24, 26, 34, 36, 42, 44, 46, 48, 52, 54, 56, 60, 62, 66, 70, 72, 74, 76, 78, 80, 82, 88, 90, 92, 96, 100, 102, 104, 108, 114, 118
29	1	right	121	g	0, 2, 4, 8, 10, 12, 16, 18, 24, 26, 36, 40, 42, 48, 54, 58, 60, 62, 68, 72, 78, 80, 84, 88, 90, 92, 96, 104, 120
21	1	of	101	g	4, 10, 12, 18, 20, 24, 26, 34, 48, 52, 54, 76, 82, 84, 88, 90, 92, 96, 100, 102, 104
20	1	and	107	g	2, 8, 12, 20, 24, 34, 36, 46, 48, 54, 66, 68, 70, 76, 80, 84, 90, 96, 100, 108
20	1	you	115	g	0, 2, 8, 10, 12, 14, 18, 24, 34, 40, 42, 58, 70, 76, 84, 86, 90, 100, 110, 114
17	1	then	109	g	8, 20, 24, 34, 36, 46, 48, 54, 66, 68, 76, 80, 84, 96, 100, 108, 116
12	1	a	101	g	8, 12, 14, 40, 48, 52, 54, 58, 70, 86, 100, 108
11	1	just	117	g	2, 4, 16, 44, 46, 52, 62, 70, 72, 104, 118
10	1	down	101	g	4, 10, 12, 42, 44, 58, 78, 90, 92, 104
10	1	got	85	g	2, 8, 10, 40, 52, 54, 58, 70, 84, 86
9	1	have	107	g	2, 8, 10, 40, 58, 70, 84, 100, 108
9	1	in	67	g	48, 60, 68, 70, 72, 76, 100, 108, 114
9	1	so	101	g	4, 12, 16, 18, 26, 34, 44, 60, 104
9	1	to	109	g	2, 34, 36, 54, 60, 82, 90, 96, 110
9	1	uh-huh	111	g	8, 28, 30, 40, 56, 68, 94, 98, 118
8	1	that	113	g	2, 26, 62, 64, 88, 100, 102, 114
7	1	round	69	g	12, 20, 44, 48, 54, 66, 80
7	1	towards	105	g	4, 18, 72, 78, 82, 92, 108
6	1	it	67	g	44, 48, 60, 92, 108, 110
6	1	like	93	g	12, 14, 44, 52, 102, 104
5	1	bakery	17	g	58, 62, 66, 70, 74
5	1	but	99	g	4, 22, 52, 92, 102
5	1	cliffs	15	g	2, 8, 10, 12, 16
5	1	is	57	g	46, 54, 64, 88, 102
5	1	line	57	g	48, 96, 100, 102, 104
5	1	well	79	g	12, 14, 42, 78, 90
4	1	about	71	g	36, 70, 100, 106
4	1	at	119	g	0, 46, 102, 118
4	1	bit	53	g	48, 54, 58, 100
4	1	don't	65	g	44, 48, 92, 108
4	1	left	83	g	0, 6, 26, 82
4	1	okay	53	g	64, 88, 112, 116
4	1	on	37	g	6, 22, 40, 42
4	1	rocket	17	g	86, 92, 100, 102
3	1	are	27	g	76, 100, 102
3	1	below	15	g	2, 12, 16
3	1	crane	7	g	76, 80, 82
3	1	draw	89	g	12, 48, 100
3	1	eh	99	g	2, 84, 100
3	1	it's	63	g	22, 82, 84
3	1	no	77	g	26, 52, 102
3	1	nose	13	g	54, 60, 66
3	1	oh	105	g	10, 86, 114
3	1	old	109	g	10, 108, 118
3	1	out	79	g	18, 60, 96
3	1	pass	41	g	4, 6, 44
3	1	start	93	g	0, 16, 92
3	1	underneath	63	g	8, 58, 70
3	1	where	57	g	46, 90, 102
3	1	yeah	95	g	20, 32, 114
2	1	another	19	g	48, 66
