Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	at the bottom left-hand corner of the	125	72	1	g	54, 125
2	2	7	to the left of the concealed hideout	108	30	1	f	79, 108
2	2	7	to the right of the concealed hideout	89	10	1	g	80, 89
3	1	6	the bottom left-hand corner of the	125	72	2	g	54, 92, 125
3	3	6	to the right and then back	19	67	1	g	8, 19, 74
2	2	6	and then back to the left	20	2	1	f	19, 20
2	2	6	the left-hand side of the page	195	10	1	g	186, 195
5	5	5	to the left of it	194	164	4	f	31, 39, 183, 191, 194
5	3	5	to the left of the	79	121	2	g	2, 28, 79, 108, 122
3	1	5	the left-hand side of the	195	146	2	g	50, 186, 195
3	1	5	to the right of the	99	20	1	g	80, 89, 99
9	9	4	have you got the	43	201	2	g	0, 24, 43, 62, 90, 96, 142, 144, 200
6	6	4	right have you got	187	177	4	g	24, 62, 96, 142, 187, 200
6	1	4	the left of the	120	121	2	g	2, 28, 79, 108, 120, 122
5	1	4	of the concealed hideout	114	36	1	f	79, 80, 89, 108, 114
5	5	4	of the pine grove	69	30	3	g	46, 50, 54, 69, 75
4	1	4	left-hand side of the	50	159	1	f	37, 50, 186, 195
4	1	4	the left-hand side of	50	163	1	f	33, 50, 186, 195
4	1	4	to the right and	109	102	1	g	8, 19, 74, 109
4	1	4	to the right of	199	120	1	g	80, 89, 99, 199
3	3	4	along the top of	81	105	1	g	74, 81, 178
3	3	4	along to the right	29	17	1	g	26, 29, 42
3	3	4	of the boat house	99	8	2	g	92, 94, 99
2	2	4	above the ""c"" of	166	14	1	f	153, 166
2	2	4	above the pebbled shore	183	6	1	g	178, 183
2	2	4	at the top left-hand	37	38	1	g	0, 37
2	2	4	below the burnt forest	13	8	1	g	6, 13
2	2	4	to the concealed hideout	112	40	1	f	73, 112
19	10	3	to the right	5	196	1	g	4, 5, 8, 19, 24, 26, 28, 29, 42, 50, 66, 70, 74, 80, 84, 89, 99, 109, 199
15	3	3	to the left	84	193	1	g	2, 19, 20, 28, 31, 39, 79, 84, 108, 122, 162, 183, 184, 191, 194
13	6	3	the concealed hideout	71	64	2	g	62, 64, 71, 73, 79, 80, 89, 92, 108, 112, 114, 123, 125
11	1	3	have you got	130	201	2	g	0, 24, 43, 62, 90, 96, 130, 142, 144, 187, 200
8	4	3	the pine grove	44	33	1	f	43, 44, 46, 48, 50, 54, 69, 75
6	3	3	the top of	81	151	3	g	28, 46, 74, 81, 151, 178
5	1	3	and then back	84	77	1	g	8, 19, 20, 74, 84
5	2	3	corner of the	125	72	4	g	54, 92, 94, 114, 125
5	3	3	the boat house	99	12	3	g	90, 92, 94, 99, 101
5	4	3	the pebbled shore	173	46	1	g	144, 173, 178, 183, 189
5	1	3	the right of	92	120	1	g	80, 89, 92, 99, 199
4	4	3	about an inch	31	147	1	g	26, 31, 50, 172
4	1	3	along the top	81	105	2	g	74, 80, 81, 178
4	1	3	bottom left-hand corner	55	72	1	g	54, 55, 92, 125
4	2	3	of the page	195	76	3	g	120, 122, 186, 195
3	1	3	at the bottom	125	72	2	g	54, 114, 125
3	1	3	at the top	151	152	1	g	0, 37, 151
3	3	3	boat house is	108	49	1	f	101, 108, 149
3	3	3	go along the	80	104	1	f	75, 80, 178
3	2	3	the burnt forest	13	12	2	g	2, 6, 13
3	3	3	up to the	79	85	1	g	28, 79, 112
2	2	3	a slight curve	18	2	1	f	17, 18
2	2	3	bit of land	202	46	1	f	157, 202
2	2	3	of the ravine	37	10	1	g	28, 37
2	2	3	so it's not	77	68	1	g	10, 77
2	2	3	sort of on	166	66	1	f	101, 166
