Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	to the right	92	94	1	g	45, 92, 99, 107, 138
2	2	3	i've got a	92	50	1	g	43, 92
2	2	3	of the map	72	62	1	g	11, 72
2	2	3	the top of	84	78	1	g	7, 84
12	12	2	and then	88	111	5	g	21, 33, 45, 71, 85, 88, 99, 103, 111, 123, 129, 131
11	8	2	to the	88	128	3	g	11, 45, 67, 88, 92, 93, 99, 107, 122, 129, 138
10	10	2	of the	72	123	2	g	7, 11, 72, 78, 81, 89, 92, 93, 119, 129
8	8	2	right okay	65	90	1	f	54, 65, 66, 69, 78, 106, 118, 143
6	6	2	right so	78	68	1	g	71, 78, 81, 94, 136, 138
6	1	2	the right	130	94	1	g	45, 92, 99, 107, 130, 138
5	4	2	got a	92	131	3	g	11, 43, 71, 92, 141
4	4	2	at the	133	68	2	f	78, 82, 133, 145
4	2	2	i've got	43	125	1	f	4, 43, 92, 128
4	4	2	in a	46	111	1	g	21, 46, 111, 131
4	2	2	the top	78	117	1	g	7, 78, 84, 123
4	4	2	there's a	58	143	1	g	3, 58, 114, 145
4	4	2	you're going	46	131	1	g	13, 46, 123, 143
3	3	2	a diagonal	32	36	1	g	21, 32, 56
3	3	2	all the	13	136	1	f	4, 13, 139
3	3	2	and go	136	116	2	g	21, 41, 136
3	3	2	and the	48	102	1	g	1, 48, 102
3	3	2	below the	136	106	2	g	31, 35, 136
3	3	2	come down	52	80	1	g	21, 52, 100
3	3	2	concealed hideout	39	117	1	f	6, 39, 122
3	3	2	going to	13	140	1	f	4, 13, 143
3	3	2	of it	84	80	2	g	5, 67, 84
3	3	2	past the	111	28	2	f	84, 86, 111
3	3	2	the left	126	34	2	g	93, 99, 126
3	1	2	the map	72	64	2	g	9, 11, 72
3	3	2	towards the	103	125	1	f	6, 103, 130
3	3	2	you go	124	65	1	g	67, 124, 131
2	2	2	a bit	130	60	1	g	71, 130
2	2	2	along the	89	70	1	f	20, 89
2	2	2	along to	138	20	1	g	119, 138
2	2	2	below it	117	100	1	f	18, 117
2	2	2	go along	138	50	1	g	89, 138
2	2	2	got an	63	20	1	f	44, 63
2	2	2	i don't	71	2	1	f	70, 71
2	2	2	i see	97	52	1	f	46, 97
2	2	2	in the	130	84	1	g	47, 130
2	2	2	it's right	119	38	1	f	82, 119
2	2	2	just to	92	22	1	g	71, 92
2	2	2	next to	145	12	1	f	134, 145
2	2	2	okay right	79	2	1	f	78, 79
2	2	2	pine tree	86	24	1	g	63, 86
2	2	2	see where	46	44	1	g	3, 46
2	2	2	stone slabs	87	40	1	f	48, 87
2	2	2	the middle	130	120	1	g	11, 130
2	2	2	the old	103	16	1	f	88, 103
2	2	2	the pine	86	80	1	g	7, 86
2	2	2	the pyramid	102	24	1	g	79, 102
58	28	1	the	4	145	2	g	1, 3, 4, 5, 6, 7, 9, 11, 13, 20, 21, 31, 35, 38, 45, 47, 48, 49, 52, 55, 63, 67, 69, 71, 72, 78, 79, 81, 82, 84, 86, 88, 89, 92, 93, 94, 95, 97, 99, 102, 103, 107, 111, 113, 114, 119, 122, 123, 126, 127, 129, 130, 133, 136, 138, 139, 143, 145
49	31	1	right	13	132	1	f	12, 13, 17, 26, 34, 41, 42, 43, 45, 50, 54, 55, 57, 63, 65, 66, 69, 71, 73, 77, 78, 79, 80, 81, 82, 87, 91, 92, 93, 94, 98, 99, 102, 105, 106, 107, 109, 110, 113, 118, 119, 127, 129, 130, 134, 136, 138, 141, 143
29	13	1	to	7	146	2	f	0, 4, 7, 11, 13, 21, 39, 41, 45, 57, 67, 70, 71, 87, 88, 92, 93, 95, 97, 99, 107, 119, 122, 129, 131, 134, 138, 143, 145
26	12	1	and	20	145	1	g	1, 20, 21, 33, 39, 41, 45, 48, 55, 57, 67, 71, 73, 85, 88, 92, 95, 99, 102, 103, 111, 123, 129, 131, 136, 145
25	11	1	a	3	147	1	f	0, 3, 11, 21, 31, 32, 35, 37, 43, 46, 53, 55, 56, 58, 67, 71, 92, 103, 111, 114, 130, 131, 141, 145, 146
23	11	1	of	72	129	9	g	3, 5, 7, 11, 31, 35, 63, 67, 69, 72, 78, 81, 82, 84, 89, 92, 93, 99, 111, 119, 129, 130, 131
23	21	1	you	70	143	15	g	3, 5, 9, 11, 21, 35, 37, 39, 47, 51, 53, 55, 59, 63, 67, 70, 71, 85, 124, 131, 141, 143, 145
18	9	1	okay	54	105	2	g	39, 43, 54, 65, 66, 67, 69, 76, 78, 79, 106, 112, 115, 118, 124, 139, 140, 143
16	8	1	go	52	125	3	g	21, 23, 41, 52, 67, 71, 88, 89, 97, 119, 124, 129, 131, 136, 138, 145
16	5	1	then	88	111	8	g	21, 33, 43, 45, 67, 71, 77, 85, 88, 97, 99, 103, 111, 123, 129, 131
16	16	1	uh-huh	16	127	1	g	15, 16, 19, 22, 24, 39, 60, 68, 77, 96, 98, 101, 121, 130, 137, 141
15	12	1	down	52	127	3	g	13, 21, 33, 52, 63, 67, 71, 77, 81, 93, 100, 123, 131, 133, 139
14	13	1	i	39	139	1	f	0, 39, 46, 52, 70, 71, 82, 88, 97, 108, 122, 131, 136, 138
13	13	1	have	37	146	1	f	0, 37, 46, 53, 59, 63, 71, 85, 97, 103, 141, 143, 145
13	8	1	so	52	137	3	g	9, 21, 49, 52, 64, 71, 78, 81, 94, 131, 136, 138, 145
12	4	1	got	71	140	1	f	4, 11, 43, 44, 63, 71, 85, 92, 128, 141, 142, 143
11	5	1	in	46	111	2	g	21, 41, 46, 47, 52, 102, 103, 111, 122, 130, 131
11	8	1	it	18	130	2	g	5, 13, 18, 23, 67, 83, 84, 103, 105, 117, 134
11	11	1	that	70	132	5	g	11, 21, 45, 47, 69, 70, 71, 88, 93, 131, 142
10	9	1	just	92	123	5	g	23, 35, 39, 71, 81, 92, 100, 111, 133, 145
10	7	1	left	33	116	1	f	20, 33, 41, 51, 67, 93, 99, 126, 131, 135
10	10	1	no	59	107	1	f	40, 59, 64, 71, 80, 87, 104, 107, 128, 146
10	7	1	you're	46	134	3	g	13, 31, 35, 46, 67, 79, 123, 131, 143, 146
9	9	1	yeah	44	96	1	g	25, 44, 47, 62, 79, 82, 87, 90, 120
8	3	1	below	18	128	1	g	9, 18, 31, 35, 71, 92, 117, 136
8	8	1	well	46	141	2	g	5, 43, 46, 87, 105, 131, 143, 145
8	7	1	where	46	120	2	g	3, 35, 46, 67, 71, 82, 88, 122
7	7	1	do	88	120	5	g	3, 13, 37, 53, 59, 88, 122
7	7	1	mmhmm	125	127	4	f	8, 28, 36, 74, 125, 132, 134
6	2	1	going	123	143	1	f	4, 13, 46, 123, 143, 146
6	2	1	i've	88	125	1	f	4, 43, 88, 92, 108, 128
6	6	1	now	78	70	5	g	9, 11, 13, 35, 37, 78
6	6	1	on	56	137	2	g	5, 9, 56, 58, 71, 141
5	2	1	all	56	136	1	f	4, 13, 56, 80, 139
5	1	1	along	57	119	1	f	20, 57, 89, 119, 138
5	3	1	an	55	102	1	f	44, 55, 63, 119, 145
5	2	1	come	71	125	1	g	21, 52, 71, 100, 145
5	2	1	map	58	64	2	g	9, 11, 58, 71, 72
5	5	1	there	124	101	3	g	29, 39, 71, 124, 129
5	2	1	there's	58	143	1	g	3, 58, 87, 114, 145
4	4	1	be	5	68	1	f	4, 5, 9, 71
4	2	1	bit	130	128	3	g	3, 39, 71, 130
4	4	1	cottage	58	67	2	g	9, 49, 58, 75
4	2	1	don't	70	81	1	g	23, 70, 71, 103
4	1	1	hideout	92	117	1	f	6, 39, 92, 122
4	1	1	pine	141	135	2	g	7, 63, 86, 141
4	1	1	see	113	111	1	g	3, 46, 97, 113
4	4	1	straight	33	124	1	f	10, 33, 111, 133
4	4	1	up	23	113	1	f	10, 23, 86, 122
4	4	1	yes	47	62	1	f	14, 47, 52, 75
3	3	1	aye	110	82	1	g	61, 110, 142
3	1	1	concealed	39	117	1	f	6, 39, 122
3	3	1	creek	48	94	1	g	43, 48, 136
3	3	1	end	122	52	2	g	71, 119, 122
3	3	1	if	131	80	2	f	52, 70, 131
3	1	1	it's	82	117	1	g	3, 82, 119
3	3	1	know	70	42	1	g	67, 70, 108
3	3	1	left-hand	78	74	2	g	5, 67, 78
3	1	1	old	88	41	1	g	63, 88, 103
3	3	1	or	72	48	2	g	25, 67, 72
3	3	1	out	94	97	1	g	3, 94, 99
3	3	1	that's	64	67	1	g	11, 64, 77
3	1	1	tree	86	24	2	g	63, 71, 86
3	3	1	two	67	57	1	f	52, 67, 108
2	2	1	after	88	40	1	g	49, 88
2	2	1	between	102	32	1	g	71, 102
2	2	1	lighthouse	88	20	1	g	69, 88
2	2	1	mm	144	76	1	g	69, 144
2	1	1	stone	87	40	1	f	48, 87
2	2	1	stream	145	146	1	f	0, 145
2	2	1	will	47	2	1	f	46, 47

