Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	5	the left-hand side of the	154	126	2	g	29, 59, 154
4	1	4	the left-hand side of	154	126	3	g	29, 59, 67, 154
2	2	4	side of the page	154	6	1	g	149, 154
6	2	3	side of the	64	131	2	g	29, 59, 64, 149, 154, 159
3	1	3	of the page	149	41	1	f	114, 149, 154
3	3	3	the concealed hideout	51	83	1	f	40, 51, 122
3	3	3	to the west	52	43	1	g	23, 52, 65
2	2	3	a wee bit	107	10	1	f	98, 107
2	2	3	across to the	115	112	1	f	4, 115
2	2	3	and then down	62	24	1	g	39, 62
2	2	3	and then go	120	106	1	g	15, 120
2	2	3	like in a	105	102	1	f	4, 105
2	2	3	of the pine	166	138	1	g	29, 166
2	2	3	right okay so	152	114	1	g	39, 152
2	2	3	to the left	168	84	1	g	85, 168
14	7	2	to the	64	166	1	f	4, 23, 52, 64, 65, 85, 114, 115, 122, 148, 149, 165, 168, 169
13	5	2	of the	23	159	1	f	8, 23, 29, 40, 59, 64, 65, 114, 116, 149, 154, 159, 166
11	7	2	and then	95	137	2	g	15, 39, 62, 95, 101, 115, 120, 137, 139, 149, 151
8	1	2	side of	29	136	1	f	24, 29, 59, 64, 67, 149, 154, 159
7	7	2	above the	116	131	4	g	7, 21, 77, 85, 116, 128, 137
6	6	2	do you	24	149	1	g	19, 24, 87, 93, 119, 167
6	4	2	right okay	86	127	2	g	39, 49, 86, 106, 152, 165
6	6	2	right so	17	99	1	f	4, 17, 20, 35, 95, 102
5	1	2	the left-hand	64	126	2	g	29, 59, 64, 67, 154
4	4	2	at the	133	154	2	f	2, 116, 133, 155
4	1	2	concealed hideout	93	83	1	f	40, 51, 93, 122
4	4	2	on the	59	78	1	f	8, 59, 67, 85
4	4	2	right-hand side	107	132	2	f	24, 64, 107, 155
4	1	2	the page	114	60	1	g	95, 114, 149, 154
3	3	2	a bit	50	14	1	g	39, 50, 52
3	3	2	and the	145	126	2	f	20, 34, 145
3	3	2	below it	140	82	1	g	87, 140, 168
3	3	2	below the	102	100	2	g	3, 83, 102
3	3	2	come down	72	149	1	g	17, 72, 165
3	3	2	diamond mine	87	78	2	f	10, 12, 87
3	3	2	from the	122	84	2	g	39, 49, 122
3	3	2	go round	85	82	1	f	24, 85, 105
3	3	2	got a	164	148	1	g	21, 164, 168
3	3	2	got the	51	90	1	f	36, 51, 125
3	1	2	okay so	152	114	2	g	39, 57, 152
3	3	2	the cottage	97	126	1	f	8, 97, 133
3	3	2	the fort	147	32	2	f	116, 120, 147
3	1	2	the left	85	145	1	f	24, 85, 168
