Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	to the left of burnt forest	138	36	1	g	103, 138
2	2	6	to the right and then back	76	22	1	g	55, 76
3	1	4	to the left of	138	36	2	g	103, 137, 138
2	2	4	i don't have a	107	6	1	f	102, 107
2	2	4	no i don't have	89	26	1	f	64, 89
2	2	4	outside of the map	88	14	1	g	75, 88
6	3	3	to the left	87	63	2	f	76, 82, 87, 103, 137, 138
5	1	3	i don't have	89	64	2	f	44, 64, 89, 102, 107
4	4	3	side of the	29	128	1	f	14, 29, 107, 141
4	1	3	the left of	138	64	3	g	75, 103, 137, 138
4	3	3	to the right	38	48	1	g	29, 38, 55, 76
3	1	3	don't have a	125	24	1	f	102, 107, 125
3	3	3	what i mean	74	56	2	g	19, 63, 74
2	2	3	don't have one	65	22	1	f	44, 65
2	2	3	of the page	106	62	1	g	45, 106
2	2	3	the pine tree	100	26	1	g	75, 100
17	9	2	to the	38	132	2	g	29, 31, 38, 55, 63, 65, 76, 82, 84, 87, 103, 106, 107, 137, 138, 143, 160
15	9	2	of the	49	146	1	f	14, 29, 45, 49, 63, 66, 75, 88, 105, 106, 107, 109, 141, 143, 159
8	1	2	the left	76	84	2	g	55, 75, 76, 82, 87, 103, 137, 138
7	6	2	and then	76	127	4	g	5, 7, 27, 55, 76, 107, 131
7	7	2	do you	30	141	3	g	5, 23, 25, 30, 63, 77, 145
7	7	2	from the	86	99	1	g	29, 86, 87, 95, 99, 103, 127
7	7	2	right okay	13	153	1	f	6, 13, 18, 37, 128, 155, 158
5	2	2	have a	102	121	1	g	25, 102, 107, 125, 145
5	5	2	past the	26	126	1	g	11, 26, 80, 124, 136
5	3	2	the pine	100	79	3	g	29, 33, 75, 100, 107
4	4	2	below the	13	148	1	f	12, 13, 109, 159
4	4	2	if you	74	79	2	g	17, 41, 74, 95
4	1	2	what i	74	58	3	g	17, 19, 63, 74
3	3	2	along the	66	83	1	g	55, 66, 137
3	3	2	at the	95	110	1	f	14, 95, 123
3	3	2	i've got	86	66	1	g	65, 86, 130
3	3	2	in the	63	60	1	f	40, 63, 99
3	3	2	on the	122	27	1	g	107, 122, 133
3	3	2	right go	109	94	1	f	20, 109, 113
3	1	2	the map	78	14	1	g	75, 78, 88
3	3	2	the start	103	80	1	f	48, 103, 127
2	2	2	am i	66	38	1	g	29, 66
2	2	2	below it	126	10	1	g	117, 126
2	2	2	it right	162	98	1	g	65, 162
2	2	2	it's not	40	22	1	g	19, 40
2	2	2	no it's	95	56	1	f	40, 95
2	2	2	oh right	155	32	1	f	124, 155
2	2	2	right round	119	38	1	f	82, 119
2	2	2	right well	140	130	1	g	11, 140
2	2	2	the bay	107	42	1	f	66, 107
2	2	2	the cliffs	143	132	1	f	12, 143
2	2	2	the lake	119	40	1	f	80, 119
2	2	2	the old	136	30	1	g	107, 136
2	2	2	the ravine	89	6	1	f	84, 89
2	2	2	towards the	91	4	1	f	88, 91
2	2	2	underneath the	156	150	1	g	7, 156
2	2	2	you mean	47	18	1	f	30, 47
64	25	1	the	14	155	2	g	7, 11, 12, 13, 14, 17, 23, 26, 29, 31, 33, 37, 38, 40, 45, 48, 49, 53, 55, 63, 65, 66, 67, 69, 75, 76, 77, 78, 80, 82, 83, 84, 86, 87, 88, 89, 91, 93, 95, 97, 99, 100, 103, 105, 106, 107, 109, 114, 119, 122, 123, 124, 127, 133, 136, 137, 138, 141, 143, 155, 156, 159, 160, 161
57	42	1	right	11	163	4	f	0, 2, 6, 10, 11, 13, 14, 17, 18, 20, 29, 33, 37, 38, 42, 43, 46, 48, 50, 54, 55, 56, 58, 60, 65, 67, 75, 76, 78, 82, 83, 86, 88, 91, 96, 97, 100, 103, 106, 109, 112, 113, 116, 119, 122, 124, 127, 128, 131, 140, 141, 145, 146, 152, 155, 158, 162
33	23	1	to	13	159	1	f	2, 13, 16, 17, 19, 29, 31, 38, 45, 55, 63, 65, 68, 76, 82, 83, 84, 85, 87, 97, 103, 106, 107, 115, 119, 127, 137, 138, 141, 143, 149, 159, 160
31	21	1	you	30	145	5	g	5, 7, 17, 23, 25, 30, 33, 37, 39, 41, 47, 49, 55, 61, 63, 65, 74, 77, 79, 95, 97, 99, 107, 115, 117, 119, 125, 141, 145, 147, 149
27	11	1	of	17	146	1	f	14, 17, 27, 29, 41, 45, 49, 55, 63, 65, 66, 75, 88, 103, 105, 106, 107, 109, 114, 117, 133, 137, 138, 141, 143, 156, 159
23	16	1	and	14	157	2	g	5, 7, 14, 17, 25, 27, 29, 55, 61, 63, 65, 66, 76, 85, 87, 95, 107, 114, 119, 131, 136, 137, 161
20	13	1	okay	6	157	1	g	5, 6, 7, 13, 18, 31, 37, 65, 79, 87, 94, 95, 99, 106, 127, 128, 139, 155, 158, 161
19	19	1	just	12	153	1	g	7, 12, 39, 45, 49, 65, 80, 87, 95, 97, 99, 103, 107, 109, 114, 122, 135, 141, 159
19	16	1	no	12	159	1	g	3, 12, 22, 34, 40, 57, 64, 69, 73, 75, 89, 95, 98, 105, 118, 135, 153, 157, 161
18	18	1	uh-huh	8	159	1	g	5, 8, 9, 10, 28, 39, 70, 81, 82, 104, 110, 111, 115, 117, 131, 150, 154, 163
17	12	1	a	102	131	10	g	15, 17, 19, 25, 29, 49, 59, 85, 87, 91, 102, 107, 117, 125, 136, 141, 145
17	17	1	yeah	15	153	1	f	4, 15, 31, 39, 49, 71, 77, 87, 107, 108, 120, 121, 122, 132, 137, 144, 156
15	6	1	have	44	141	4	g	5, 23, 25, 37, 44, 61, 64, 65, 68, 77, 89, 102, 107, 125, 145
14	3	1	i	17	94	1	f	14, 17, 19, 29, 44, 52, 63, 64, 66, 68, 74, 89, 102, 107
