Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	and then go	110	80	2	g	31, 61, 110
3	3	3	of the map	78	66	2	g	13, 21, 78
2	2	3	make it a	106	64	1	g	43, 106
2	2	3	the outside of	95	74	1	M	22, 95
2	2	3	to the top	29	30	1	M	0, 29
2	2	3	you going to	105	74	1	M	32, 105
17	14	2	and then	104	108	15	g	3, 15, 19, 29, 31, 41, 43, 49, 61, 63, 71, 75, 91, 95, 103, 104, 110
16	14	2	of the	14	93	2	g	7, 13, 14, 15, 16, 19, 21, 24, 29, 52, 78, 87, 91, 95, 97, 99
10	10	2	right and	3	78	1	M	2, 3, 4, 7, 19, 31, 43, 72, 75, 79
7	7	2	in the	43	96	2	M	14, 16, 43, 78, 82, 84, 109
7	5	2	to the	55	92	1	M	0, 29, 55, 58, 77, 85, 91
6	6	2	the page	96	69	3	g	31, 91, 95, 96, 97, 99
5	3	2	the top	82	93	1	M	0, 29, 82, 87, 92
5	5	2	towards the	80	37	3	g	67, 73, 77, 80, 103
4	4	2	a bit	48	58	1	g	43, 48, 53, 100
4	4	2	back in	68	49	2	g	55, 63, 68, 103
4	4	2	on the	17	79	1	M	4, 17, 40, 82
4	4	2	on your	28	38	1	g	1, 28, 37, 38
4	2	2	outside of	22	83	2	g	13, 21, 22, 95
4	4	2	side of	92	9	1	g	91, 92, 97, 99
4	1	2	the map	14	66	1	g	13, 14, 21, 78
4	4	2	the middle	67	65	2	M	14, 16, 67, 78
4	4	2	you know	24	77	1	g	9, 24, 56, 85
3	3	2	are you	71	64	1	M	32, 71, 95
3	3	2	crane bay	75	4	2	M	72, 74, 75
3	3	2	don't go	108	70	2	g	39, 87, 108
3	3	2	draw a	96	90	2	g	7, 95, 96
3	3	2	go down	110	104	2	g	7, 73, 110
3	1	2	going to	106	75	1	M	32, 105, 106
3	3	2	just stop	42	73	1	g	41, 42, 113
3	3	2	the bottom	7	12	1	M	4, 7, 15
3	3	2	the face	52	7	1	g	49, 52, 55
3	3	2	the left	40	57	1	g	21, 40, 77
3	3	2	the nose	58	10	2	g	49, 55, 58
3	3	2	the rocket	98	12	2	g	87, 95, 98
2	2	2	a rocket	106	26	1	g	81, 106
2	2	2	bit more	48	6	1	g	43, 48
2	2	2	do another	62	2	1	g	61, 62
2	2	2	drawing a	50	2	1	g	49, 50
2	2	2	for the	72	24	1	g	49, 72
2	2	2	go up	19	20	1	M	0, 19
2	2	2	have a	103	18	1	M	86, 103
2	2	2	is just	44	4	1	g	41, 44
2	2	2	is the	49	12	1	M	38, 49
2	2	2	it back	103	46	1	M	58, 103
2	2	2	it but	87	58	1	M	30, 87
2	2	2	know where	85	12	1	M	74, 85
2	2	2	of a	92	86	1	g	7, 92
2	2	2	out to	94	4	1	g	91, 94
2	2	2	pass them	2	2	1	g	1, 2
2	2	2	so the	21	8	1	M	14, 21
2	2	2	the lighthouse	84	2	1	g	83, 84
2	2	2	the to	80	4	1	g	77, 80
2	2	2	their left	4	4	1	g	1, 4
2	2	2	you get	92	64	1	g	29, 92
61	33	1	the	3	114	1	M	0, 3, 4, 5, 7, 11, 13, 14, 15, 16, 17, 19, 21, 22, 24, 28, 29, 31, 37, 38, 39, 40, 41, 43, 44, 47, 49, 51, 52, 54, 55, 57, 58, 61, 65, 66, 67, 69, 71, 72, 73, 75, 77, 78, 80, 82, 83, 84, 85, 87, 90, 91, 92, 95, 96, 97, 98, 99, 103, 109, 113
38	29	1	right	5	114	1	M	2, 3, 4, 5, 7, 11, 13, 19, 21, 22, 24, 31, 35, 37, 42, 43, 44, 46, 49, 53, 55, 57, 58, 63, 67, 72, 73, 75, 76, 79, 80, 83, 85, 87, 91, 92, 99, 115
30	21	1	you	3	110	2	M	0, 2, 3, 5, 7, 9, 10, 13, 19, 24, 29, 32, 35, 37, 48, 53, 56, 58, 65, 68, 70, 71, 79, 81, 84, 85, 92, 95, 105, 109
29	14	1	of	8	95	2	g	5, 7, 8, 13, 14, 15, 16, 19, 21, 22, 24, 29, 43, 47, 49, 52, 68, 71, 77, 78, 79, 83, 85, 87, 91, 92, 95, 97, 99
27	17	1	a	20	110	3	g	3, 7, 9, 20, 34, 35, 43, 47, 48, 49, 50, 53, 64, 65, 68, 80, 81, 86, 92, 95, 96, 100, 102, 103, 104, 106, 112
