Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	stone creek and	65	6	1	M	60, 65
2	2	3	the top of	60	18	1	g	43, 60
2	2	3	where are you	87	4	1	M	84, 87
5	5	2	over the	28	64	1	g	25, 28, 43, 83, 88
5	5	2	the fort	88	10	2	g	81, 83, 88, 89, 90
5	5	2	the right	70	22	2	g	61, 69, 70, 75, 82
5	4	2	the top	60	59	3	g	25, 43, 49, 60, 83
4	2	2	stone creek	60	11	1	g	55, 60, 61, 65
4	4	2	the diamond	14	9	1	g	9, 14, 15, 17
4	4	2	to be	23	50	1	M	12, 23, 49, 61
3	3	2	a curve	16	8	2	g	9, 15, 16
3	3	2	do you	50	39	1	g	39, 50, 77
3	3	2	in a	10	56	1	g	9, 10, 64
3	3	2	need to	52	13	1	g	49, 52, 61
3	3	2	see a	78	4	1	g	77, 78, 80
3	3	2	to go	81	58	2	M	24, 52, 81
3	3	2	to the	90	30	2	g	61, 69, 90
3	3	2	you're going	65	68	1	M	16, 65, 83
2	2	2	a bit	69	60	1	M	10, 69
2	2	2	a graveyard	22	4	1	g	19, 22
2	2	2	and the	81	22	1	M	60, 81
2	2	2	coming down	44	2	1	g	43, 44
2	2	2	do that	85	76	1	M	10, 85
2	2	2	go round	26	18	1	g	9, 26
2	2	2	hand side	76	2	1	g	75, 76
2	2	2	i don't	20	2	1	g	19, 20
2	2	2	no you	41	4	1	M	38, 41
2	2	2	the way	12	2	1	g	11, 12
2	2	2	to do	34	12	1	g	23, 34
2	2	2	well right	66	2	1	g	65, 66
2	2	2	when you	44	2	1	g	43, 44
35	18	1	the	7	89	1	M	2, 7, 9, 11, 12, 14, 15, 17, 18, 23, 25, 27, 28, 33, 39, 40, 41, 43, 47, 49, 57, 60, 61, 69, 70, 71, 73, 75, 81, 82, 83, 86, 88, 89, 90
26	22	1	right	34	89	6	g	1, 11, 21, 23, 29, 33, 34, 43, 56, 57, 60, 61, 65, 66, 69, 70, 73, 74, 75, 76, 79, 81, 82, 87, 88, 89
23	14	1	you	6	87	1	g	3, 6, 11, 19, 23, 26, 38, 39, 41, 43, 44, 47, 49, 50, 57, 61, 65, 67, 77, 79, 84, 87, 89
19	8	1	a	9	88	1	M	2, 9, 10, 15, 16, 17, 18, 19, 22, 45, 58, 61, 64, 69, 77, 78, 80, 81, 89
15	12	1	and	9	92	1	M	0, 9, 23, 27, 28, 33, 40, 43, 45, 60, 65, 75, 81, 83, 91
15	5	1	to	12	80	1	g	11, 12, 16, 23, 24, 34, 49, 52, 61, 62, 67, 69, 81, 89, 90
14	11	1	see	32	52	1	g	31, 32, 39, 41, 46, 47, 55, 57, 73, 77, 78, 79, 80, 82
13	12	1	i	10	88	1	g	3, 10, 19, 20, 22, 24, 40, 46, 60, 78, 80, 82, 90
12	12	1	just	12	83	2	g	7, 11, 12, 15, 17, 33, 43, 45, 57, 65, 85, 89
12	10	1	no	13	81	1	M	12, 13, 14, 21, 22, 37, 38, 41, 42, 59, 77, 92
10	8	1	down	44	81	5	g	3, 7, 27, 33, 43, 44, 45, 75, 76, 83
10	8	1	side	28	83	2	g	7, 27, 28, 30, 33, 75, 76, 81, 82, 89
10	7	1	you're	43	76	1	M	16, 43, 57, 62, 64, 65, 71, 81, 83, 91
9	9	1	about	24	79	2	g	3, 11, 24, 45, 49, 61, 65, 71, 81
9	6	1	curve	16	81	3	g	9, 11, 15, 16, 18, 33, 45, 75, 89
9	2	1	do	46	81	1	M	10, 23, 34, 39, 46, 50, 77, 85, 90
8	8	1	like	84	74	7	g	11, 15, 17, 23, 45, 81, 83, 84
8	8	1	not	16	78	1	g	15, 16, 34, 58, 62, 64, 68, 92
8	6	1	that	11	76	1	M	10, 11, 15, 33, 57, 79, 81, 85
8	8	1	up	26	79	2	g	11, 23, 26, 49, 61, 65, 67, 89
7	2	1	go	24	79	2	g	3, 9, 24, 26, 43, 52, 81
7	5	1	going	23	73	2	M	12, 16, 23, 61, 65, 83, 84
7	4	1	in	9	85	1	M	2, 9, 10, 12, 64, 81, 86
7	7	1	of	60	67	3	g	23, 43, 55, 60, 71, 75, 89
6	1	1	fort	88	12	3	g	79, 81, 83, 88, 89, 90
6	6	1	it	51	86	2	M	6, 24, 51, 82, 89, 91
6	1	1	over	65	64	1	g	25, 28, 43, 65, 83, 88
6	6	1	what	34	44	1	g	23, 34, 46, 50, 62, 66
5	1	1	be	23	52	2	M	10, 12, 23, 49, 61
5	5	1	canoes	36	6	1	g	35, 36, 37, 38, 40
5	1	1	creek	60	43	2	g	23, 55, 60, 61, 65
5	5	1	is	23	65	2	M	2, 18, 23, 65, 66
5	5	1	on	11	73	1	M	10, 11, 70, 81, 82
5	3	1	round	26	81	2	g	9, 23, 26, 55, 89
5	5	1	so	67	82	3	M	4, 20, 54, 67, 85
4	4	1	buffalo	80	9	2	g	73, 75, 80, 81
4	2	1	don't	42	34	1	g	19, 20, 42, 52
4	4	1	flat	58	10	1	g	57, 58, 65, 66
4	4	1	have	22	22	1	g	19, 22, 38, 40
4	3	1	well	66	24	3	g	43, 49, 65, 66
4	2	1	where	84	23	2	g	65, 67, 84, 87
3	1	1	are	87	44	2	M	44, 84, 87
3	3	1	away	72	11	1	g	71, 72, 81
3	1	1	bit	17	60	1	M	10, 17, 69
3	1	1	coming	83	41	1	g	43, 44, 83
3	3	1	got	19	32	1	M	6, 19, 37
3	3	1	steep	16	4	1	g	15, 16, 18
3	3	1	that's	67	76	1	M	16, 67, 91
3	1	1	way	81	71	1	g	11, 12, 81
2	2	1	any	52	16	1	g	37, 52
2	2	1	back	86	4	1	g	83, 86
2	2	1	but	81	42	1	M	40, 81
2	2	1	for	18	8	1	g	11, 18
2	2	1	further	71	20	1	M	52, 71
2	2	1	or	36	26	1	g	11, 36
2	2	1	ranch	78	2	1	g	77, 78
2	1	1	when	44	2	1	g	43, 44

