Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	right and then go	54	42	1	g	13, 54
2	2	4	you have to go	76	54	1	g	23, 76
4	4	3	about two inches	66	38	3	g	29, 47, 63, 66
4	2	3	and then go	54	101	2	g	13, 53, 54, 113
3	1	3	right and then	54	42	2	g	13, 21, 54
3	3	3	the other side	80	67	1	g	21, 80, 87
2	2	3	and do you	101	72	1	M	30, 101
2	2	3	of the mountain	71	70	1	M	2, 71
2	2	3	the pyramid and	87	4	1	M	84, 87
21	19	2	of the	9	106	2	M	0, 2, 9, 11, 13, 17, 19, 21, 31, 47, 53, 54, 69, 71, 79, 81, 87, 88, 93, 97, 105
18	13	2	and then	54	101	9	g	13, 19, 21, 25, 27, 31, 45, 51, 53, 54, 63, 69, 73, 81, 86, 87, 97, 113
13	13	2	to the	30	105	2	g	1, 19, 30, 52, 54, 69, 76, 81, 84, 99, 100, 104, 105
11	10	2	the pyramid	84	22	2	g	79, 81, 84, 87, 91, 93, 94, 96, 97, 98, 100
10	10	2	at the	21	102	2	M	2, 20, 21, 23, 31, 51, 67, 87, 97, 103
10	8	2	you have	76	87	7	g	15, 21, 23, 27, 33, 35, 65, 76, 89, 101
9	7	2	do you	30	87	3	g	15, 21, 27, 30, 33, 35, 65, 89, 101
7	7	2	have a	16	87	1	g	15, 16, 21, 36, 65, 89, 101
6	2	2	about two	66	54	5	g	13, 29, 33, 47, 63, 66
6	6	2	and a	48	51	4	g	11, 23, 33, 43, 48, 61
6	2	2	then go	14	101	1	g	13, 14, 32, 53, 54, 113
5	5	2	old temple	40	14	4	g	27, 31, 33, 39, 40
5	5	2	up the	43	66	2	M	14, 18, 43, 71, 79
4	1	2	right and	78	66	2	g	13, 21, 54, 78
4	4	2	the top	47	95	1	M	6, 47, 87, 100
3	3	2	go along	32	32	2	g	1, 29, 32
3	3	2	is there	39	74	1	M	4, 39, 77
3	3	2	on the	85	60	2	M	26, 80, 85
3	3	2	the same	78	35	1	g	51, 78, 85
3	3	2	the truck	52	16	1	g	39, 52, 54
3	1	2	to go	30	54	1	g	23, 30, 76
2	2	2	a pyramid	88	12	1	g	77, 88
2	2	2	and down	87	76	1	M	12, 87
2	2	2	and just	103	76	1	M	28, 103
2	2	2	and stop	105	60	1	M	46, 105
2	2	2	back down	82	32	1	g	51, 82
2	2	2	back up	67	16	1	M	52, 67
2	2	2	banana tree	4	2	1	g	3, 4
2	2	2	down the	87	36	1	M	52, 87
2	2	2	from the	106	94	1	g	13, 106
2	2	2	just to	104	2	1	g	103, 104
2	2	2	north for	76	4	1	g	73, 76
2	2	2	now come	60	2	1	g	59, 60
2	2	2	of a	87	62	1	M	26, 87
2	2	2	right i	41	24	1	M	18, 41
2	2	2	the abandoned	53	14	1	M	40, 53
2	2	2	the best	100	34	1	g	67, 100
2	2	2	the cobbled	101	12	1	M	90, 101
2	2	2	the remote	112	10	1	g	103, 112
2	2	2	then back	52	2	1	g	51, 52
2	2	2	then curve	110	80	1	g	31, 110
2	2	2	then the	52	32	1	g	21, 52
2	2	2	to be	26	2	1	g	25, 26
2	2	2	to get	100	50	1	g	51, 100
2	2	2	up north	18	2	1	g	17, 18
2	2	2	up to	84	18	1	g	67, 84
2	2	2	what about	35	36	1	M	0, 35
2	2	2	where the	103	10	1	M	94, 103
62	30	1	the	1	114	1	M	0, 1, 2, 4, 5, 6, 9, 11, 13, 14, 17, 18, 19, 20, 21, 23, 24, 26, 30, 31, 33, 39, 40, 43, 44, 47, 51, 52, 53, 54, 55, 67, 69, 71, 76, 78, 79, 80, 81, 84, 85, 87, 88, 90, 91, 93, 94, 95, 96, 97, 98, 99, 100, 101, 103, 104, 105, 106, 107, 109, 112, 113
42	15	1	and	12	110	2	g	5, 11, 12, 13, 14, 19, 21, 23, 25, 27, 28, 30, 31, 33, 39, 43, 45, 46, 48, 51, 53, 54, 61, 63, 67, 69, 73, 78, 80, 81, 82, 84, 86, 87, 91, 97, 101, 103, 105, 108, 113, 114
34	20	1	a	12	104	1	g	11, 12, 15, 16, 21, 23, 25, 26, 32, 33, 36, 42, 43, 48, 56, 58, 61, 65, 67, 69, 76, 77, 79, 81, 87, 88, 89, 91, 95, 101, 105, 107, 108, 114
29	9	1	of	11	108	2	M	0, 2, 9, 11, 12, 13, 17, 19, 21, 26, 31, 43, 45, 47, 53, 54, 67, 69, 71, 79, 81, 87, 88, 93, 95, 97, 99, 105, 107
25	4	1	then	14	103	2	g	11, 13, 14, 19, 21, 25, 27, 31, 32, 45, 51, 52, 53, 54, 63, 69, 72, 73, 81, 86, 87, 97, 109, 110, 113
24	14	1	you	30	104	5	g	11, 15, 21, 23, 27, 30, 33, 35, 38, 47, 51, 57, 65, 67, 76, 79, 84, 89, 92, 95, 101, 108, 112, 114
23	7	1	to	26	105	5	g	1, 11, 19, 23, 25, 26, 30, 51, 52, 54, 61, 67, 69, 73, 76, 81, 84, 99, 100, 101, 103, 104, 105
22	11	1	go	10	113	2	g	1, 7, 10, 13, 14, 17, 19, 23, 29, 30, 32, 33, 43, 47, 48, 53, 54, 71, 76, 87, 99, 113
19	16	1	just	18	97	3	g	9, 11, 17, 18, 23, 24, 25, 26, 28, 51, 55, 64, 79, 95, 97, 98, 103, 104, 105
19	13	1	right	18	88	2	g	13, 17, 18, 19, 21, 29, 32, 35, 41, 54, 59, 71, 72, 77, 78, 89, 91, 99, 100
18	10	1	about	11	106	1	M	0, 11, 13, 23, 29, 33, 35, 47, 61, 62, 63, 66, 69, 71, 73, 79, 81, 105
17	5	1	have	41	98	1	g	15, 16, 21, 23, 27, 33, 35, 36, 41, 48, 57, 65, 76, 84, 89, 101, 112
15	8	1	up	17	76	2	M	12, 14, 17, 18, 31, 33, 43, 47, 52, 65, 67, 71, 79, 84, 87
15	15	1	you're	28	93	1	g	17, 28, 31, 55, 64, 70, 71, 80, 84, 87, 95, 97, 107, 108, 109
12	3	1	do	34	100	3	g	15, 21, 27, 30, 33, 34, 35, 65, 67, 89, 101, 114
12	10	1	now	60	81	6	g	15, 17, 21, 33, 57, 59, 60, 67, 71, 79, 80, 95
11	1	1	at	99	102	2	M	2, 20, 21, 23, 31, 51, 67, 87, 97, 99, 103
10	7	1	is	39	103	2	M	4, 6, 39, 40, 44, 77, 94, 96, 100, 106
8	8	1	in	26	109	1	g	3, 26, 28, 33, 75, 87, 88, 111
8	4	1	inches	32	45	1	g	29, 32, 33, 43, 47, 63, 66, 73
8	6	1	north	6	72	1	g	5, 6, 10, 17, 18, 73, 74, 76
8	5	1	there	19	102	1	M	4, 19, 21, 33, 39, 77, 101, 105
7	5	1	for	32	48	1	g	29, 32, 47, 63, 71, 73, 76
7	7	1	it's	93	91	5	M	24, 26, 42, 56, 90, 93, 114
7	4	1	side	80	75	4	g	19, 21, 43, 71, 80, 87, 93
7	4	1	truck	52	22	3	g	35, 39, 51, 52, 53, 54, 56
7	1	1	two	66	54	6	g	13, 29, 33, 43, 47, 63, 66
7	5	1	what	44	109	1	M	0, 35, 44, 50, 92, 100, 108
6	2	1	down	12	77	1	g	11, 12, 51, 52, 82, 87
6	1	1	temple	43	17	4	g	27, 31, 33, 39, 40, 43
6	6	1	that	33	69	1	M	28, 33, 41, 47, 67, 96
5	5	1	are	95	66	3	M	38, 78, 90, 95, 103
5	1	1	back	54	32	1	g	51, 52, 54, 67, 82
5	3	1	be	67	78	1	g	25, 26, 67, 79, 102
5	3	1	come	60	57	3	g	11, 23, 59, 60, 67
5	4	1	i	41	34	4	M	8, 18, 24, 26, 41
5	5	1	it	48	72	1	g	43, 48, 51, 106, 114
5	3	1	mountain	65	70	2	M	2, 42, 65, 69, 71
5	2	1	on	102	89	2	M	26, 80, 85, 102, 114
5	5	1	south	60	89	3	g	11, 23, 59, 60, 99
5	3	1	where	67	66	1	M	38, 67, 94, 95, 103
4	2	1	abandoned	40	19	1	g	35, 40, 51, 53
4	2	1	cobbled	90	13	1	g	89, 90, 91, 101
4	2	1	from	106	94	3	g	13, 19, 95, 106
4	4	1	one	40	73	1	g	3, 40, 48, 75
4	4	1	that's	113	102	3	M	12, 94, 108, 113
4	2	1	tree	18	60	1	g	3, 4, 18, 62
3	1	1	curve	110	80	2	g	31, 107, 110
3	1	1	get	112	62	1	g	51, 100, 112
3	1	1	remote	112	12	2	g	101, 103, 112
3	3	1	so	52	78	1	g	23, 52, 100
3	3	1	way	100	24	1	g	79, 100, 102
3	3	1	when	26	42	1	g	23, 26, 64
2	2	1	again	46	26	1	g	21, 46
2	2	1	curved	96	2	1	g	95, 96
2	2	1	don't	41	16	1	M	26, 41
2	2	1	eastward	30	2	1	g	29, 30
2	2	1	going	73	56	1	M	18, 73
2	2	1	thing	96	30	1	g	67, 96
2	2	1	uh	68	6	1	g	63, 68

