Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	so you're coming down the side of the caravan park	17	g	3, 19
2	7	it should be on your left-hand side	3	g	55, 57
2	7	to the right after the old mill	3	g	43, 45
3	6	should be on your left-hand side	23	g	55, 57, 77
2	6	you don't have a trig point	5	g	183, 187
3	5	it should be on your	19	g	39, 55, 57
2	5	you go up the map	31	g	145, 175
2	5	you should come to a	125	g	51, 175
4	4	on your left-hand side	101	g	55, 57, 77, 155
3	4	of the caravan park	17	g	3, 17, 19
3	4	should come to a	143	g	51, 175, 193
3	4	you're coming down the	17	g	3, 9, 19
2	4	always on your left	115	g	81, 195
2	4	do you have a	21	g	173, 193
2	4	edge of the map	67	g	125, 191
2	4	go up past the	159	g	41, 199
2	4	in front of you	59	g	85, 143
2	4	okay you got that	147	g	11, 157
2	4	on your right-hand side	3	g	39, 41
2	4	the middle of the	33	g	179, 211
2	4	the top of the	185	g	17, 201
2	4	you find a lake	91	g	117, 207
2	4	you should see a	97	g	85, 181
6	3	the abandoned cottage	59	g	103, 143, 145, 149, 159, 161
5	3	of the map	161	g	31, 47, 125, 179, 191
5	3	the caravan park	31	g	3, 17, 19, 21, 33
5	3	you turn left	211	g	1, 7, 23, 53, 211
4	3	a fenced meadow	123	g	51, 85, 93, 173
4	3	okay you got	167	g	11, 41, 157, 177
4	3	should be on	39	g	39, 55, 57, 77
4	3	side of the	177	g	3, 19, 47, 179
4	3	the old mill	7	g	39, 41, 43, 45
4	3	up the map	123	g	53, 55, 145, 175
4	3	you go up	135	g	41, 79, 145, 175
3	3	a trig point	7	g	181, 183, 187
3	3	edge of the	67	g	125, 159, 191
3	3	on your left	115	g	81, 163, 195
2	3	do you see	25	g	181, 205
2	3	into the map	29	g	9, 37
2	3	now you should	25	g	51, 75
2	3	now you turn	53	g	159, 211
2	3	of the paper	43	g	159, 201
2	3	past the the	173	g	41, 213
2	3	then you turn	111	g	7, 117
2	3	through the forest	73	g	69, 141
2	3	towards the middle	23	g	189, 211
2	3	turn left so	21	g	33, 53
2	3	turn right now	17	g	173, 189
2	3	we turn right	13	g	175, 187
2	3	you keep going	87	g	117, 203
2	3	you should be	47	g	57, 103
2	3	you went round	35	g	103, 137
2	3	you're going along	103	g	13, 115
2	3	you're turning left	5	g	9, 13
12	2	of the	209	g	3, 17, 19, 31, 47, 125, 159, 161, 179, 191, 201, 211
12	2	the map	183	g	9, 31, 37, 47, 53, 55, 125, 145, 149, 175, 179, 191
11	2	abandoned cottage	107	g	55, 79, 103, 135, 137, 143, 145, 149, 155, 159, 161
11	2	turn left	211	g	1, 7, 23, 25, 29, 33, 53, 119, 137, 145, 211
10	2	on your	157	g	39, 41, 51, 55, 57, 77, 81, 155, 163, 195
9	2	you turn	211	g	1, 7, 23, 53, 117, 137, 155, 159, 211
8	2	you should	163	g	51, 57, 75, 85, 103, 175, 181, 213
7	2	okay you	193	g	11, 41, 79, 157, 177, 181, 203
7	2	to the	159	g	21, 31, 43, 45, 47, 103, 179
6	2	should be	121	g	39, 55, 57, 77, 103, 159
6	2	turn right	87	g	103, 137, 173, 175, 187, 189
5	2	fenced meadow	123	g	51, 85, 93, 101, 173
5	2	have a	21	g	173, 183, 185, 187, 193
5	2	keep going	203	g	5, 49, 117, 203, 207
5	2	now you	161	g	51, 75, 159, 179, 211
5	2	past the	193	g	21, 41, 145, 199, 213
5	2	side of	177	g	3, 19, 47, 57, 179
5	2	the old	99	g	39, 41, 43, 45, 137
5	2	you go	149	g	27, 41, 79, 145, 175
5	2	you got	167	g	11, 41, 93, 157, 177
5	2	your left-hand	101	g	55, 57, 77, 125, 155
4	2	a lake	91	g	117, 175, 179, 207
4	2	come to	143	g	51, 55, 175, 193
4	2	down the	169	g	3, 9, 19, 171
4	2	left-hand side	101	g	55, 57, 77, 155
4	2	round the	153	g	43, 79, 137, 195
4	2	so you're	51	g	3, 9, 19, 53
4	2	the lake	37	g	177, 179, 185, 213
4	2	to a	143	g	51, 155, 175, 193
