Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	going to follow the	165	10	1	M	156, 165
2	2	4	to go in a	115	78	1	M	38, 115
2	2	4	you get to the	87	86	1	M	2, 87
5	5	3	going to do	94	163	3	g	3, 61, 87, 94, 165
4	4	3	are you now	83	142	1	M	36, 83, 145, 177
4	4	3	the boat house	98	14	3	g	85, 87, 89, 98
3	3	3	go to the	72	57	1	g	19, 72, 75
3	3	3	you can go	132	100	2	g	33, 121, 132
2	2	3	it's just a	13	14	1	M	0, 13
27	23	2	to the	3	188	1	M	2, 3, 8, 15, 19, 21, 23, 37, 42, 45, 61, 65, 69, 70, 72, 75, 76, 79, 87, 93, 103, 107, 117, 123, 157, 179, 189
25	23	2	going to	6	199	2	g	3, 5, 6, 19, 21, 23, 37, 42, 45, 61, 66, 75, 76, 87, 93, 94, 115, 129, 153, 156, 165, 173, 179, 195, 201
19	19	2	of the	42	180	2	g	23, 41, 42, 45, 49, 70, 75, 87, 89, 103, 109, 115, 117, 130, 158, 173, 178, 181, 202
15	15	2	the right	16	190	1	g	3, 16, 19, 21, 23, 37, 45, 61, 65, 69, 75, 79, 87, 106, 192
12	12	2	and then	16	158	2	g	3, 15, 16, 33, 37, 42, 69, 79, 87, 110, 159, 160
11	11	2	the left	194	180	10	g	15, 23, 69, 79, 103, 115, 117, 157, 179, 189, 194
10	10	2	have you	184	177	8	g	19, 57, 85, 91, 125, 133, 137, 139, 184, 195
9	9	2	got the	19	184	1	M	12, 19, 57, 62, 85, 91, 137, 139, 195
9	9	2	the bottom	49	89	1	M	42, 49, 52, 60, 62, 72, 87, 109, 130
9	7	2	to go	34	153	1	g	21, 34, 37, 38, 75, 93, 115, 129, 173
8	4	2	boat house	99	60	3	g	85, 87, 89, 98, 99, 103, 143, 144
8	8	2	do you	29	185	1	M	2, 29, 72, 74, 88, 136, 170, 186
8	8	2	the concealed	120	64	7	g	57, 59, 75, 87, 103, 107, 109, 120
7	7	2	go straight	70	114	2	g	21, 37, 70, 93, 129, 132, 134
7	7	2	on the	61	133	1	M	60, 61, 62, 106, 130, 161, 192
7	7	2	right so	156	161	5	g	41, 83, 109, 129, 153, 156, 201
6	4	2	in a	38	156	2	g	19, 37, 38, 115, 117, 174
5	1	2	are you	83	142	2	M	36, 80, 83, 145, 177
5	5	2	crane bay	126	111	3	g	91, 93, 123, 126, 201
5	5	2	i'm not	45	139	1	M	44, 45, 46, 154, 182
5	3	2	just a	20	125	1	M	0, 13, 20, 104, 124
5	1	2	the boat	92	14	3	g	85, 87, 89, 92, 98
5	2	2	you can	104	116	1	g	33, 104, 121, 132, 148
5	5	2	you go	70	122	2	g	49, 69, 70, 72, 170
4	4	2	in the	129	78	3	M	52, 92, 104, 129
4	4	2	right what	122	97	2	g	69, 87, 122, 165
4	4	2	side of	192	150	2	g	45, 181, 192, 194
4	4	2	so you	104	64	3	g	41, 49, 61, 104
3	3	2	a bit	124	82	1	g	121, 124, 202
3	3	2	but what	70	114	1	g	61, 70, 174
3	3	2	is it	97	136	1	M	6, 97, 141
3	3	2	right and	204	202	2	g	3, 69, 204
3	3	2	the wrong	105	98	2	M	8, 76, 105
3	3	2	what i	196	192	2	g	5, 47, 196
3	3	2	you are	127	153	1	M	52, 127, 204
3	3	2	you curve	74	14	2	g	61, 69, 74
3	1	2	you get	130	129	1	M	2, 87, 130
3	3	2	you just	12	4	2	g	9, 11, 12
2	2	2	am i	122	78	1	g	45, 122
2	2	2	bit of	202	6	1	g	197, 202
2	2	2	bit out	202	96	1	g	107, 202
2	2	2	go down	134	86	1	g	49, 134
2	2	2	go go	24	6	1	g	19, 24
2	2	2	hit the	132	4	1	g	129, 132
2	2	2	i've got	99	38	1	M	62, 99
2	2	2	it's not	148	144	1	g	5, 148
2	2	2	line is	48	4	1	g	45, 48
2	2	2	near the	44	2	1	g	43, 44
2	2	2	not touching	56	4	1	g	53, 56
2	2	2	oh right	118	60	1	g	59, 118
2	2	2	right ehm	88	4	1	g	85, 88
2	2	2	right now	165	42	1	M	124, 165
2	2	2	right that's	153	132	1	M	22, 153
2	2	2	so it's	172	168	1	g	5, 172
2	2	2	that right	163	18	1	M	146, 163
2	2	2	that's the	105	84	1	M	22, 105
2	2	2	the burnt	2	2	1	g	1, 2
2	2	2	then you	69	32	1	M	38, 69
2	2	2	understand what	50	46	1	g	5, 50
2	2	2	what happens	70	2	1	g	69, 70
2	2	2	what you	61	12	1	M	50, 61
2	2	2	when you	70	68	1	g	3, 70
2	2	2	you have	38	10	1	g	29, 38
2	2	2	you know	48	6	1	g	43, 48
78	26	1	the	21	202	1	g	1, 2, 3, 8, 12, 15, 16, 19, 21, 22, 23, 29, 33, 37, 39, 41, 42, 43, 44, 45, 49, 52, 57, 59, 60, 61, 62, 63, 65, 69, 70, 72, 75, 76, 79, 85, 87, 89, 91, 92, 93, 98, 103, 104, 105, 106, 107, 108, 109, 115, 117, 120, 123, 127, 129, 130, 132, 137, 139, 152, 156, 157, 158, 161, 165, 167, 173, 178, 179, 181, 188, 189, 192, 194, 195, 197, 201, 202
63	36	1	right	4	202	1	g	3, 4, 16, 19, 21, 22, 23, 24, 26, 29, 31, 32, 37, 41, 45, 52, 57, 59, 60, 61, 65, 69, 75, 76, 79, 83, 85, 87, 88, 91, 93, 94, 103, 105, 106, 109, 113, 115, 117, 118, 121, 122, 123, 124, 129, 135, 137, 145, 146, 151, 153, 155, 156, 163, 165, 166, 177, 179, 192, 195, 201, 203, 204
55	10	1	you	60	203	1	M	2, 3, 9, 11, 12, 19, 29, 33, 36, 38, 41, 43, 48, 49, 50, 52, 57, 60, 61, 69, 70, 72, 74, 80, 83, 85, 87, 88, 91, 92, 101, 103, 104, 105, 108, 121, 125, 127, 130, 132, 133, 136, 137, 139, 145, 148, 152, 170, 177, 181, 184, 185, 186, 195, 204
43	5	1	to	3	201	1	M	2, 3, 5, 6, 8, 15, 17, 19, 21, 23, 34, 37, 38, 42, 45, 61, 65, 66, 69, 70, 72, 75, 76, 79, 87, 93, 94, 103, 107, 115, 117, 123, 129, 153, 156, 157, 165, 173, 179, 189, 195, 201, 202
35	23	1	a	5	203	1	M	0, 5, 10, 13, 19, 20, 33, 37, 38, 45, 48, 64, 68, 96, 99, 101, 104, 115, 117, 121, 124, 126, 144, 148, 164, 167, 172, 173, 174, 178, 181, 185, 189, 201, 202
28	5	1	going	65	199	2	g	3, 5, 6, 19, 21, 23, 37, 42, 45, 61, 65, 66, 75, 76, 87, 93, 94, 115, 129, 148, 153, 156, 165, 167, 173, 179, 195, 201
28	7	1	of	61	180	2	g	23, 41, 42, 45, 49, 61, 69, 70, 75, 79, 87, 89, 103, 109, 115, 117, 130, 158, 161, 173, 178, 181, 185, 189, 192, 194, 197, 202
27	27	1	you're	166	200	19	g	3, 17, 19, 23, 37, 43, 45, 49, 61, 65, 75, 83, 87, 93, 115, 129, 153, 161, 165, 166, 173, 177, 179, 181, 195, 201, 202
26	7	1	go	24	155	3	g	19, 21, 23, 24, 26, 33, 34, 37, 38, 39, 49, 69, 70, 72, 75, 93, 105, 107, 115, 121, 129, 132, 134, 170, 171, 173
26	21	1	i	5	195	1	M	4, 5, 12, 18, 20, 32, 34, 45, 47, 48, 50, 61, 62, 70, 84, 86, 114, 117, 122, 140, 144, 146, 152, 162, 196, 198
25	12	1	and	44	202	2	g	3, 15, 16, 33, 37, 42, 44, 45, 58, 64, 69, 79, 87, 104, 107, 110, 129, 153, 159, 160, 167, 173, 197, 201, 204
24	15	1	so	18	200	3	g	3, 5, 17, 18, 19, 39, 41, 45, 49, 61, 76, 83, 101, 104, 109, 129, 153, 156, 161, 167, 172, 177, 201, 202
24	22	1	that	20	199	1	g	3, 20, 41, 61, 62, 88, 105, 107, 119, 125, 129, 133, 136, 146, 148, 153, 154, 161, 163, 171, 186, 192, 197, 201
21	9	1	have	19	188	1	M	8, 19, 29, 34, 38, 57, 62, 85, 86, 91, 96, 114, 125, 133, 137, 139, 144, 145, 162, 184, 195
21	9	1	then	17	175	2	g	3, 15, 16, 17, 23, 33, 37, 38, 42, 69, 79, 83, 87, 107, 110, 129, 133, 134, 159, 160, 177
