Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	how do you do that ?	99	M	88, 186
2	4	i'm going to the	35	M	42, 76
2	4	out of the way	25	M	178, 202
2	4	the bottom of the	89	M	42, 130
2	4	the one on the	47	M	60, 106
4	3	how do you	185	M	2, 88, 136, 186
3	3	i'm going to	53	M	42, 76, 94
3	3	on the bottom	71	M	60, 62, 130
2	3	boat house .	47	M	98, 144
2	3	do you go	99	M	72, 170
2	3	go straight up	3	M	132, 134
2	3	have a boat	49	M	96, 144
2	3	have to go	5	M	34, 38
2	3	i think you	141	M	12, 152
2	3	its just a	85	M	20, 104
2	3	on the right	87	M	106, 192
2	3	the bottom right	9	M	52, 60
2	3	the one on	47	M	60, 106
2	3	to the bottom	31	M	42, 72
2	3	to the wrong	69	M	8, 76
2	3	you mean the	93	M	60, 152
7	2	do you	185	M	2, 72, 74, 88, 136, 170, 186
6	2	going to	151	M	6, 42, 66, 76, 94, 156
6	2	of the	161	M	42, 70, 130, 158, 178, 202
6	2	to the	75	M	2, 8, 42, 70, 72, 76
5	2	i have	111	M	34, 62, 86, 114, 144
4	2	and then	145	M	16, 42, 110, 160
4	2	i don't	131	M	32, 48, 50, 162
4	2	i'm not	139	M	44, 46, 154, 182
4	2	just a	125	M	0, 20, 104, 124
3	2	a boat	79	M	96, 144, 174
3	2	a little	179	M	0, 164, 178
3	2	bottom left	51	M	62, 90, 112
3	2	go straight	65	M	70, 132, 134
3	2	i think	141	M	12, 18, 152
3	2	in the	53	M	52, 92, 104
3	2	it's a	135	M	68, 172, 202
3	2	straight up	7	M	128, 132, 134
3	2	that ?	99	M	88, 136, 186
3	2	the one	143	M	60, 106, 202
3	2	the right	177	M	16, 106, 192
3	2	the way	181	M	22, 178, 202
3	2	think you	141	M	12, 48, 152
3	2	yeah i	129	M	18, 62, 146
3	2	yes i	113	M	86, 140, 198
3	2	you can	45	M	104, 132, 148
3	2	you go	101	M	70, 72, 170
3	2	you mean	103	M	50, 60, 152
2	2	a bit	79	M	124, 202
2	2	a circle	165	M	38, 202
2	2	and i'm	21	M	44, 64
2	2	are you	45	M	36, 80
2	2	but what	105	M	70, 174
2	2	got the	51	M	12, 62
2	2	i know	129	M	70, 198
2	2	i'm in	83	M	92, 174
2	2	in a	137	M	38, 174
2	2	is a	77	M	126, 202
2	2	know what	23	M	48, 70
2	2	no its	59	M	20, 78
2	2	oh yeah	51	M	146, 196
2	2	right ?	17	M	60, 76
2	2	right go	3	M	24, 26
2	2	right i	29	M	4, 32
2	2	side of	3	M	192, 194
2	2	the boat	7	M	92, 98
2	2	what's going	83	M	66, 148
2	2	where's the	7	M	188, 194
2	2	you are	153	M	52, 204
2	2	you can't	41	M	108, 148
2	2	you get	129	M	2, 130
29	1	the	201	M	2, 8, 12, 16, 22, 42, 44, 52, 60, 62, 70, 72, 76, 92, 98, 104, 106, 108, 120, 130, 132, 152, 156, 158, 178, 188, 192, 194, 202
25	1	you	203	M	2, 12, 36, 38, 48, 50, 52, 60, 70, 72, 74, 80, 88, 92, 104, 108, 130, 132, 136, 148, 152, 170, 184, 186, 204
21	1	i	195	M	4, 12, 18, 20, 32, 34, 48, 50, 62, 70, 84, 86, 114, 122, 140, 144, 146, 152, 162, 196, 198
20	1	right	201	M	4, 16, 22, 24, 26, 32, 52, 60, 76, 88, 94, 106, 118, 122, 124, 146, 156, 166, 192, 204
18	1	a	203	M	0, 10, 20, 38, 48, 64, 68, 96, 104, 124, 126, 144, 148, 164, 172, 174, 178, 202
13	1	i'm	141	M	42, 44, 46, 52, 64, 76, 92, 94, 124, 154, 174, 178, 182
13	1	to	201	M	2, 6, 8, 34, 38, 42, 66, 70, 72, 76, 94, 156, 202
10	1	have	177	M	8, 34, 38, 62, 86, 96, 114, 144, 162, 184
10	1	what	191	M	6, 30, 48, 50, 70, 80, 122, 174, 182, 196
9	1	and	189	M	16, 42, 44, 58, 64, 104, 110, 160, 204
9	1	do	185	M	2, 72, 74, 88, 94, 136, 140, 170, 186
9	1	go	147	M	24, 26, 34, 38, 70, 72, 132, 134, 170
9	1	not	139	M	44, 46, 56, 78, 84, 104, 148, 154, 182
9	1	that	173	M	20, 62, 88, 136, 146, 148, 154, 186, 192
8	1	it	199	M	4, 6, 22, 56, 64, 94, 154, 202
8	1	of	161	M	42, 70, 130, 158, 178, 192, 194, 202
7	1	how	185	M	2, 36, 88, 130, 136, 170, 186
7	1	is	197	M	6, 10, 22, 48, 106, 126, 202
7	1	just	155	M	0, 12, 14, 20, 104, 124, 154
7	1	yeah	179	M	18, 62, 146, 174, 176, 190, 196
7	1	yes	155	M	44, 54, 86, 138, 140, 150, 198
6	1	on	133	M	60, 62, 106, 130, 148, 192
6	1	so	185	M	18, 76, 104, 156, 172, 202
6	1	then	145	M	16, 38, 42, 110, 134, 160
5	1	are	169	M	36, 52, 80, 164, 204
5	1	but	141	M	34, 38, 70, 148, 174
5	1	it's	203	M	0, 68, 148, 172, 202
5	1	know	151	M	48, 70, 148, 162, 198
5	1	oh	79	M	118, 142, 146, 154, 196
5	1	u	151	M	14, 96, 102, 110, 164
4	1	can	145	M	4, 104, 132, 148
4	1	hideout	59	M	62, 76, 104, 120
4	1	left	133	M	62, 90, 112, 194
4	1	no	123	M	20, 78, 114, 142
4	1	now	147	M	34, 36, 124, 180
4	1	up	33	M	128, 132, 134, 160
3	1	curve	157	M	0, 74, 156
3	1	doing	119	M	64, 80, 182
3	1	get	201	M	2, 130, 202
3	1	got	91	M	12, 62, 102
3	1	ok	27	M	168, 180, 194
3	1	that's	175	M	22, 130, 196
2	1	am	39	M	84, 122
2	1	at	33	M	122, 154
2	1	down	27	M	134, 160
2	1	huh	69	M	14, 82
2	1	i'll	121	M	34, 154
2	1	i've	3	M	62, 64
2	1	idea	49	M	114, 162
2	1	joke	3	M	10, 12
2	1	line	141	M	48, 188
2	1	page	3	M	192, 194
2	1	really	35	M	148, 182
2	1	sure	137	M	46, 182
2	1	touching	3	M	54, 56
2	1	tree	41	M	2, 42
2	1	uh	13	M	28, 40
2	1	uhh	163	M	30, 192
2	1	uhuh	173	M	28, 200
2	1	you're	37	M	166, 202

