ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
q1ec3_txt-base_DialoGPT-speaker_g_tsv	199.0	1544.0	160.0	0.10362694300518134	0.5297927461139896	0.29042904290429045	1.251994737742003	1.4525916561314791	4.0
q1ec8_txt-base_DialoGPT-speaker_g_tsv	110.0	772.0	81.0	0.10492227979274611	0.422279792746114	0.2925531914893617	1.075595651532571	1.3377659574468086	4.0
q1nc4_txt-base_DialoGPT-speaker_g_tsv	142.0	1612.0	125.0	0.07754342431761786	0.533498759305211	0.29277566539923955	0.9695022062957949	1.2862275449101797	4.0
q2ec4_txt-base_DialoGPT-speaker_g_tsv	165.0	1543.0	158.0	0.10239792611795204	0.5119896305897602	0.3161512027491409	1.2760397036246134	1.4453227931488801	5.0
q3ec4_txt-base_DialoGPT-speaker_g_tsv	106.0	1093.0	103.0	0.09423604757548033	0.47026532479414457	0.3054393305439331	1.011476921201153	1.3068391866913125	5.0
q4ec3_txt-base_DialoGPT-speaker_g_tsv	159.0	1545.0	147.0	0.09514563106796116	0.5559870550161812	0.3283582089552239	1.0852190830085244	1.345367027677497	4.0
q5ec1_txt-base_DialoGPT-speaker_g_tsv	223.0	1637.0	190.0	0.11606597434331094	0.5534514355528406	0.3460207612456747	1.2966275157580842	1.4933035714285714	4.0
q5ec4_txt-base_DialoGPT-speaker_g_tsv	116.0	1075.0	123.0	0.1144186046511628	0.4855813953488372	0.34615384615384615	1.0347983742049367	1.3486725663716814	3.0
q5nc5_txt-base_DialoGPT-speaker_g_tsv	93.0	745.0	88.0	0.11812080536912752	0.48456375838926175	0.34615384615384615	0.845327881984239	1.2377260981912144	3.0
q6ec3_txt-base_DialoGPT-speaker_g_tsv	139.0	1146.0	123.0	0.10732984293193717	0.4738219895287958	0.2964426877470356	1.1664068653947406	1.4370860927152318	4.0
q7ec4_txt-base_DialoGPT-speaker_g_tsv	115.0	1156.0	118.0	0.10207612456747404	0.45588235294117646	0.2593984962406015	1.1784458399950468	1.4251386321626618	4.0
q7nc7_txt-base_DialoGPT-speaker_g_tsv	127.0	1027.0	112.0	0.10905550146056475	0.495618305744888	0.3201754385964912	1.2122703509222725	1.404669260700389	5.0
q8nc5_txt-base_DialoGPT-speaker_g_tsv	205.0	1788.0	160.0	0.0894854586129754	0.5324384787472036	0.3254237288135593	1.105898231098334	1.3902702702702703	4.0
