Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	6	how do i do that ?	97	M	65, 83, 161
2	5	to the top of the	69	M	101, 169
2	5	what do you mean ?	23	M	111, 133
5	3	how do you	161	M	41, 147, 167, 189, 201
4	3	do that ?	97	M	65, 83, 147, 161
3	3	do you mean	67	M	111, 133, 177
3	3	i'm in the	119	M	21, 95, 139
3	3	you have a	177	M	25, 73, 201
2	3	, i have	115	M	67, 181
2	3	i don't know	45	M	9, 53
2	3	i have a	65	M	3, 67
2	3	i have no	59	M	123, 181
2	3	i see a	79	M	37, 115
2	3	i want to	65	M	71, 135
2	3	i'm not sure	61	M	9, 69
2	3	it from the	154	M	51, 204
2	3	on the map	5	M	153, 157
2	3	on the right	101	M	77, 177
2	3	yes , but	117	M	77, 193
2	3	you can go	93	M	57, 149
2	3	you can see	109	M	51, 159
2	3	you know what	203	M	1, 203
10	2	do you	161	M	41, 99, 111, 133, 147, 163, 167, 177, 189, 201
7	2	i'm not	137	M	3, 9, 45, 69, 117, 137, 139
6	2	to the	137	M	57, 101, 149, 169, 189, 193
5	2	do that	153	M	9, 65, 83, 147, 161
5	2	have a	199	M	3, 25, 67, 73, 201
5	2	i have	179	M	3, 67, 123, 171, 181
5	2	in the	159	M	21, 95, 109, 139, 179
5	2	of the	165	M	5, 101, 103, 145, 169
5	2	the top	103	M	93, 101, 169, 189, 195
5	2	you know	203	M	1, 61, 197, 201, 203
4	2	, i	115	M	67, 105, 143, 181
4	2	i don't	135	M	9, 39, 53, 143
4	2	i see	155	M	37, 75, 115, 191
4	2	on the	101	M	77, 153, 157, 177
4	2	the map	157	M	1, 7, 153, 157
4	2	the way	129	M	51, 107, 145, 179
4	2	to go	125	M	47, 63, 135, 171
4	2	you have	177	M	25, 73, 163, 201
3	2	, but	117	M	77, 171, 193
3	2	but you	57	M	1, 43, 57
3	2	from the	154	M	51, 189, 204
3	2	going to	135	M	45, 59, 179
3	2	i want	119	M	17, 71, 135
3	2	know what	203	M	1, 53, 203
3	2	see it	113	M	41, 51, 153
3	2	the stone	155	M	5, 79, 159
3	2	under the	165	M	31, 173, 195
3	2	you can't	53	M	101, 121, 153
3	2	you're not	139	M	15, 63, 153
2	2	and you	55	M	47, 101
2	2	bottom left	15	M	175, 189
2	2	go up	7	M	57, 63
2	2	hand side	75	M	103, 177
2	2	i am	93	M	13, 105
2	2	i dont	21	M	67, 87
2	2	i know	49	M	1, 49
2	2	i'll just	3	M	137, 139
2	2	i'm a	53	M	145, 197
2	2	i'm just	91	M	89, 179
2	2	i'm sorry	7	M	137, 143
2	2	no ,	3	M	179, 181
2	2	not gonna	13	M	3, 15
2	2	right ,	91	M	77, 167
2	2	see the	89	M	71, 159
2	2	side ?	23	M	155, 177
2	2	that ,	57	M	81, 137
2	2	the bottom	185	M	5, 189
2	2	the rift	89	M	51, 139
2	2	to do	61	M	9, 69
2	2	up and	81	M	11, 91
35	1	the	204	M	1, 5, 7, 21, 27, 31, 33, 35, 51, 57, 61, 71, 77, 79, 93, 95, 101, 103, 107, 109, 113, 139, 145, 149, 153, 157, 159, 169, 173, 177, 179, 189, 193, 195, 204
29	1	you	203	M	1, 13, 17, 25, 41, 43, 47, 51, 57, 61, 73, 97, 99, 101, 111, 121, 133, 147, 149, 153, 159, 163, 167, 177, 183, 189, 197, 201, 203
27	1	i	191	M	1, 3, 7, 9, 13, 17, 37, 39, 49, 53, 65, 67, 71, 75, 83, 87, 105, 115, 123, 131, 135, 143, 161, 171, 177, 181, 191
