Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	you have to go	103	52	2	g	52, 92, 103
2	2	4	on the other side	101	2	1	g	100, 101
2	2	4	the edge of the	104	60	1	M	45, 104
2	2	4	to the other side	24	22	1	M	3, 24
2	2	4	up to the top	103	56	1	g	48, 103
4	4	3	get to the	24	38	1	M	3, 24, 34, 40
4	1	3	you have to	53	52	1	g	52, 53, 92, 103
4	4	3	you're going to	163	140	3	g	24, 118, 148, 163
3	1	3	edge of the	74	60	1	M	45, 74, 104
3	1	3	up to the	48	101	1	M	3, 48, 103
3	3	3	you have a	161	112	2	g	50, 82, 161
2	2	3	close to the	45	22	1	g	24, 45
2	2	3	going to do	118	30	1	M	89, 118
2	2	3	the bottom of	117	56	1	g	62, 117
2	2	3	want to go	83	80	1	g	4, 83
2	2	3	what i mean	114	54	1	M	61, 114
2	2	3	what you mean	145	34	1	g	112, 145
2	2	3	you've got a	32	2	1	M	31, 32
14	8	2	to the	14	158	1	M	3, 14, 24, 34, 40, 42, 45, 48, 52, 100, 103, 126, 146, 160
12	5	2	you have	38	149	1	M	13, 38, 44, 50, 52, 53, 82, 86, 92, 103, 140, 161
10	10	2	do you	38	130	1	M	11, 38, 44, 50, 51, 68, 69, 82, 86, 140
10	7	2	of the	33	115	1	g	24, 33, 34, 45, 48, 62, 74, 88, 104, 138
6	2	2	going to	109	140	1	g	24, 89, 109, 118, 148, 163
6	3	2	have a	35	130	1	g	32, 35, 50, 82, 95, 161
6	6	2	the right	42	114	1	M	33, 42, 107, 119, 143, 146
5	1	2	have to	150	99	1	g	52, 53, 92, 103, 150
5	5	2	i've got	123	152	3	g	2, 84, 94, 123, 153
5	3	2	on the	119	54	1	g	100, 101, 119, 123, 153
5	5	2	the left	153	114	4	g	40, 52, 100, 144, 153
5	3	2	to do	96	118	2	M	1, 89, 96, 107, 118
5	3	2	want to	39	93	1	g	4, 39, 68, 83, 96
4	4	2	and the	119	79	1	g	72, 119, 143, 150
4	4	2	at the	117	115	2	g	12, 92, 117, 126
4	2	2	the bottom	119	62	1	g	62, 117, 119, 123
4	4	2	you get	24	30	1	M	11, 24, 34, 40
4	2	2	you've got	31	135	1	g	10, 31, 32, 144
3	3	2	above the	41	61	1	g	40, 41, 100
3	3	2	and a	52	88	1	M	5, 52, 92
3	1	2	close to	154	131	1	g	24, 45, 154
3	3	2	crane bay	71	92	1	g	52, 71, 143
3	1	2	got a	122	92	1	M	31, 32, 122
3	3	2	have the	121	50	1	g	86, 121, 135
3	3	2	i don't	43	66	1	g	32, 43, 97
3	3	2	if you	13	137	1	g	6, 13, 142
3	3	2	know how	36	36	2	M	1, 19, 36
3	3	2	of it	153	54	2	g	100, 144, 153
3	3	2	right and	119	126	1	g	18, 119, 143
3	3	2	the forge	62	97	1	M	3, 62, 99
3	3	2	the line	24	35	1	M	7, 24, 41
3	1	2	the top	103	56	2	g	48, 88, 103
3	1	2	what i	145	85	1	M	61, 114, 145
