Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	the middle of the	71	M	17, 87
4	3	i have a	83	M	29, 87, 103, 111
2	3	, i don't	97	M	19, 115
2	3	and then go	3	M	39, 41
2	3	get to the	37	M	25, 61
2	3	i'll be there	59	M	55, 113
2	3	no , i	97	M	19, 115
2	3	you're in the	55	M	5, 59
8	2	of the	87	M	5, 17, 35, 41, 51, 65, 87, 91
6	2	to the	65	M	17, 25, 41, 61, 71, 81
5	2	in the	83	M	5, 21, 25, 59, 87
4	2	i'll be	91	M	23, 55, 81, 113
3	2	, i	97	M	19, 51, 115
3	2	i can	83	M	13, 87, 95
3	2	then go	69	M	39, 41, 107
2	2	, i'm	35	M	17, 51
2	2	, right	7	M	5, 11
2	2	a bit	67	M	13, 79
2	2	going to	83	M	17, 99
2	2	how do	7	M	27, 33
2	2	i am	11	M	77, 87
2	2	i can't	13	M	7, 19
2	2	into the	63	M	39, 101
2	2	is a	13	M	67, 79
2	2	right ?	53	M	11, 63
2	2	right in	85	M	25, 109
2	2	straight up	19	M	89, 107
2	2	the face	11	M	25, 35
2	2	the lake	39	M	43, 81
2	2	the top	13	M	97, 109
2	2	the way	3	M	49, 51
2	2	the wrong	43	M	59, 101
2	2	then turn	49	M	45, 93
2	2	to get	71	M	25, 95
2	2	turn right	31	M	63, 93
2	2	where i	63	M	25, 87
2	2	you can	23	M	39, 61
24	1	the	105	M	5, 11, 15, 17, 21, 25, 35, 39, 41, 43, 49, 51, 59, 61, 65, 67, 71, 81, 83, 87, 91, 97, 101, 109
16	1	i	115	M	1, 7, 13, 19, 21, 25, 27, 29, 51, 77, 87, 91, 95, 103, 111, 115
14	1	a	109	M	3, 13, 21, 25, 29, 31, 51, 55, 67, 79, 87, 95, 103, 111
11	1	of	91	M	5, 17, 29, 35, 41, 51, 61, 65, 87, 91, 95
10	1	and	77	M	13, 21, 35, 37, 39, 41, 47, 81, 85, 89
10	1	to	83	M	17, 25, 41, 61, 71, 79, 81, 91, 95, 99
9	1	you	67	M	33, 39, 49, 61, 63, 73, 85, 89, 99
8	1	in	105	M	5, 21, 25, 55, 59, 87, 105, 109
7	1	have	93	M	19, 21, 29, 87, 99, 103, 111
7	1	i'll	101	M	13, 23, 55, 73, 81, 85, 113
7	1	right	105	M	5, 11, 25, 41, 63, 93, 109
7	1	then	103	M	5, 39, 41, 45, 75, 93, 107
6	1	i'm	61	M	13, 17, 25, 49, 51, 73
5	1	be	97	M	17, 23, 55, 81, 113
5	1	do	79	M	13, 27, 33, 85, 91
5	1	go	69	M	39, 41, 85, 105, 107
5	1	is	47	M	51, 67, 69, 79, 97
5	1	it	57	M	39, 51, 79, 85, 95
5	1	no	97	M	19, 37, 57, 77, 115
5	1	you're	97	M	5, 47, 59, 97, 101
4	1	get	71	M	25, 33, 61, 95
4	1	going	85	M	17, 87, 99, 101
4	1	it's	61	M	31, 47, 49, 91
4	1	there	59	M	55, 69, 85, 113
4	1	up	57	M	51, 85, 89, 107
4	1	way	49	M	3, 23, 49, 51
3	1	but	51	M	13, 49, 63
3	1	don't	97	M	19, 105, 115
3	1	down	103	M	5, 89, 107
3	1	not	43	M	9, 49, 51
3	1	so	37	M	61, 87, 97
3	1	straight	103	M	5, 89, 107
3	1	that	71	M	27, 33, 97
3	1	what	85	M	13, 63, 97
3	1	wrong	55	M	47, 59, 101
2	1	come	19	M	71, 89
2	1	creek	37	M	21, 57
2	1	far	93	M	13, 105
2	1	for	65	M	21, 85
2	1	guy	57	M	25, 81
2	1	house	7	M	97, 103
2	1	just	55	M	51, 105
2	1	left	39	M	45, 83
2	1	my	75	M	23, 97
2	1	river	77	M	11, 87
2	1	see	75	M	13, 87
2	1	stone	39	M	19, 57
2	1	sure	29	M	49, 77
2	1	try	83	M	13, 95
2	1	valley	11	M	11, 21
2	1	with	71	M	21, 91
2	1	yes	33	M	37, 69

