ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
q1ec3-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.42771084337349397	0.5275229357798165	0.3489861259338314	0.572289156626506	0.46229508196721314	0.6510138740661686	0.5051020408163265	0.3378839590443686	129.0	0.17131474103585656	0.6706507304116865	1.5188466194037331	1.6349693251533743	5.0	238.0	0.1803030303030303	0.8022727272727272	1.7007231946908392	1.768621236133122	8.0
q1ec8-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.44	0.4173027989821883	0.40349075975359344	0.56	0.4578313253012048	0.5965092402464066	0.47023809523809523	0.4030612244897959	75.0	0.16741071428571427	0.5959821428571429	1.236375635407726	1.4397905759162304	4.0	110.0	0.17295597484276728	0.7279874213836478	1.5149430902306136	1.6140350877192982	5.0
q1nc4-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.3680555555555556	0.4893203883495146	0.35566298342541436	0.6319444444444444	0.4490889603429796	0.6443370165745856	0.46111111111111114	0.31800766283524906	90.0	0.15358361774744028	0.6296928327645052	1.3074002787964674	1.471774193548387	5.0	190.0	0.1892430278884462	0.7778884462151394	1.4281595906449345	1.5780933062880325	5.0
q2ec4-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.44366197183098594	0.5412186379928315	0.3814080656185919	0.5563380281690141	0.46519337016574586	0.618591934381408	0.47058823529411764	0.3651452282157676	109.0	0.1703125	0.6515625	1.3543402854232243	1.5516014234875444	5.0	194.0	0.19635627530364372	0.7955465587044535	1.5305755254650875	1.6513569937369519	6.0
q3ec4-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.2222222222222222	0.5590778097982709	0.3668076109936575	0.7777777777777778	0.4023372287145242	0.6331923890063424	0.43478260869565216	0.32432432432432434	73.0	0.1825	0.61	1.4810601917631738	1.5889570552147239	5.0	134.0	0.20552147239263804	0.7684049079754601	1.4688976437335646	1.585209003215434	7.0
q4ec3-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.2923076923076923	0.553082191780822	0.43843843843843844	0.7076923076923077	0.4385026737967914	0.5615615615615616	0.47474747474747475	0.40869565217391307	110.0	0.16591251885369532	0.6440422322775264	1.3454711188246977	1.510204081632653	5.0	145.0	0.1751207729468599	0.7427536231884058	1.4134287412565636	1.5398009950248757	5.0
q5ec1-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.5585106382978723	0.4777227722772277	0.42955874534821903	0.44148936170212766	0.5563839701770736	0.570441254651781	0.48739495798319327	0.39862542955326463	165.0	0.1795429815016322	0.6920565832426551	1.397203636097893	1.5462962962962963	5.0	205.0	0.1729957805907173	0.7561181434599156	1.638504494327604	1.699099099099099	7.0
q5ec4-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.34579439252336447	0.5022421524663677	0.4292589027911453	0.6542056074766355	0.4350758853288364	0.5707410972088547	0.4311377245508982	0.36	89.0	0.1765873015873016	0.6507936507936508	1.2471187136618695	1.44206008583691	4.0	118.0	0.18125960061443933	0.7296466973886329	1.2649139353987269	1.4434250764525993	4.0
q5nc5-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.3472222222222222	0.43636363636363634	0.41198501872659177	0.6527777777777778	0.3970276008492569	0.5880149812734082	0.3793103448275862	0.3216374269005848	58.0	0.15425531914893617	0.550531914893617	1.2154081729344572	1.4189189189189189	4.0	91.0	0.17567567567567569	0.7027027027027027	1.192448547416567	1.3991935483870968	4.0
q6ec3-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.425	0.5219298245614035	0.390745501285347	0.575	0.42053445850914206	0.609254498714653	0.46540880503144655	0.33636363636363636	103.0	0.1961904761904762	0.659047619047619	1.2296840560294384	1.4462151394422311	4.0	146.0	0.18693982074263765	0.7477592829705506	1.5021572610412548	1.5866666666666667	6.0
q7ec4-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.4722222222222222	0.4478178368121442	0.48482060717571296	0.5277777777777778	0.4785714285714286	0.515179392824287	0.4	0.36923076923076925	92.0	0.15753424657534246	0.6421232876712328	1.4780596353472737	1.6266094420600858	5.0	116.0	0.18770226537216828	0.7087378640776699	1.4575624121104407	1.5638297872340425	6.0
q7nc7-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.34951456310679613	0.4915254237288136	0.3863423760523854	0.6504854368932039	0.4375	0.6136576239476146	0.4713375796178344	0.3645320197044335	76.0	0.15966386554621848	0.5945378151260504	1.1051119134000056	1.3719806763285025	3.0	130.0	0.18055555555555555	0.7458333333333333	1.4428308311383253	1.5625	7.0
q8nc5-scrambled_txt-base_DialoGPT-speaker_g_M_tsv	M	g	0.5164835164835165	0.5257731958762887	0.3860147811256396	0.4835164835164835	0.4981481481481482	0.6139852188743604	0.5329949238578681	0.3888888888888889	137.0	0.17541613316261204	0.6837387964148528	1.5186377055523956	1.6627218934911243	6.0	225.0	0.19019442096365174	0.790363482671175	1.569170053842024	1.643835616438356	7.0
