Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	i don't have a	126	95	1	g	32, 126
5	5	3	i want you	3	107	1	g	0, 3, 52, 88, 106
2	2	3	see what i	123	114	1	g	10, 123
2	2	3	the remote village	88	70	1	M	19, 88
9	9	2	of the	1	111	1	g	0, 1, 14, 26, 31, 32, 72, 91, 110
6	4	2	i don't	32	120	1	M	7, 32, 59, 91, 103, 126
6	1	2	i want	107	108	1	g	0, 3, 52, 88, 106, 107
6	6	2	the map	72	110	2	M	1, 45, 72, 82, 107, 110
5	3	2	have a	126	95	4	g	32, 38, 46, 86, 126
4	4	2	going to	117	118	3	g	0, 80, 88, 117
4	4	2	on the	32	39	1	M	17, 32, 47, 55
4	4	2	to draw	11	53	1	g	0, 11, 27, 52
4	2	2	what i	10	115	1	M	9, 10, 14, 123
3	3	2	about the	29	100	1	g	14, 29, 113
3	3	2	are you	52	65	1	M	17, 52, 81
3	1	2	don't have	126	95	2	g	32, 58, 126
3	3	2	got a	77	25	1	g	70, 77, 94
3	3	2	in a	95	96	2	g	0, 2, 95
3	1	2	remote village	112	94	1	M	19, 88, 112
3	3	2	right then	53	48	1	g	40, 53, 87
3	1	2	see what	103	114	1	g	10, 103, 123
3	3	2	the abandoned	45	47	1	g	8, 45, 54
3	3	2	the mountain	47	100	1	g	14, 47, 113
3	3	2	then go	87	68	2	g	20, 32, 87
2	2	2	draw round	124	98	1	M	27, 124
2	2	2	follow the	117	114	1	g	4, 117
2	2	2	front of	91	38	1	g	54, 91
2	2	2	go along	87	56	1	g	32, 87
2	2	2	in between	99	76	1	g	24, 99
2	2	2	keep going	109	110	1	g	0, 109
2	2	2	no you	63	28	1	g	36, 63
2	2	2	now do	111	52	1	g	60, 111
2	2	2	on my	112	98	1	M	15, 112
2	2	2	right so	117	46	1	g	72, 117
2	2	2	see the	107	54	1	g	54, 107
2	2	2	the forge	39	16	1	g	24, 39
2	2	2	what's the	30	6	1	M	25, 30
2	2	2	you get	33	2	1	g	32, 33
2	2	2	you're not	100	6	1	M	95, 100
2	2	2	your left	116	96	1	M	21, 116
52	32	1	the	1	118	1	g	0, 1, 4, 6, 8, 11, 14, 16, 17, 18, 19, 20, 21, 24, 25, 26, 29, 30, 31, 32, 39, 40, 42, 45, 47, 54, 55, 56, 64, 65, 66, 71, 72, 73, 76, 78, 80, 82, 88, 91, 92, 96, 97, 98, 107, 108, 109, 110, 111, 112, 113, 117
36	27	1	you	7	123	1	g	0, 3, 7, 8, 10, 14, 17, 19, 32, 33, 36, 38, 44, 46, 52, 54, 55, 58, 60, 63, 66, 70, 72, 81, 82, 86, 88, 90, 92, 94, 97, 103, 106, 108, 115, 122
30	15	1	i	11	127	1	g	0, 3, 7, 9, 10, 11, 13, 14, 27, 32, 33, 35, 37, 47, 52, 55, 57, 59, 69, 73, 77, 88, 91, 93, 103, 106, 107, 109, 123, 126
29	25	1	right	39	122	8	g	0, 4, 6, 8, 16, 18, 20, 30, 39, 40, 48, 53, 66, 72, 75, 78, 80, 83, 85, 87, 93, 104, 108, 112, 114, 116, 117, 118, 121
26	22	1	to	3	118	1	g	0, 3, 8, 11, 14, 16, 18, 20, 27, 30, 32, 40, 42, 44, 52, 76, 80, 88, 96, 104, 106, 107, 108, 112, 116, 117
19	9	1	a	43	127	5	g	0, 2, 8, 32, 38, 43, 46, 70, 77, 86, 87, 88, 94, 95, 97, 100, 112, 121, 126
17	17	1	and	31	125	5	g	0, 4, 8, 20, 24, 31, 32, 38, 40, 52, 56, 86, 98, 99, 104, 106, 124
15	11	1	then	41	107	6	g	0, 4, 8, 20, 32, 40, 41, 44, 53, 56, 58, 76, 87, 90, 106
13	5	1	of	1	113	1	g	0, 1, 14, 26, 31, 32, 40, 54, 72, 91, 97, 110, 112
12	10	1	not	100	119	9	M	3, 19, 45, 55, 61, 67, 89, 95, 97, 100, 101, 121
12	10	1	you're	11	122	1	g	0, 11, 56, 80, 82, 85, 88, 90, 95, 100, 108, 121
11	5	1	have	37	95	1	g	32, 37, 38, 46, 58, 60, 69, 86, 92, 94, 126
11	7	1	in	1	100	1	g	0, 1, 2, 19, 24, 45, 46, 54, 73, 95, 99
11	11	1	okay	51	125	2	g	0, 8, 51, 52, 76, 78, 80, 84, 112, 122, 124
11	11	1	that	24	112	1	M	11, 24, 32, 37, 41, 46, 70, 90, 91, 108, 122
11	6	1	what	8	117	1	M	7, 8, 9, 10, 14, 51, 55, 67, 68, 103, 123
11	11	1	yeah	12	111	1	M	9, 12, 16, 32, 58, 66, 76, 90, 92, 102, 119
10	8	1	do	38	89	1	M	35, 38, 41, 46, 60, 86, 88, 92, 111, 123
10	10	1	is	8	108	1	M	1, 8, 20, 21, 32, 39, 49, 88, 91, 108
9	9	1	down	105	82	8	g	24, 32, 44, 56, 58, 80, 92, 98, 105
9	8	1	go	35	107	4	g	0, 20, 26, 32, 35, 72, 83, 87, 106
9	4	1	going	109	118	6	g	0, 56, 80, 82, 88, 100, 109, 115, 117
9	9	1	just	32	94	1	M	31, 32, 36, 44, 52, 90, 91, 109, 124
9	7	1	so	1	118	1	g	0, 1, 8, 32, 35, 72, 82, 90, 117
8	5	1	about	29	100	2	g	14, 24, 29, 42, 92, 96, 108, 113
8	2	1	don't	26	120	1	M	7, 26, 32, 58, 59, 91, 103, 126
7	7	1	it	88	110	3	M	15, 43, 59, 88, 91, 93, 124
7	5	1	left	15	117	1	g	0, 15, 21, 40, 80, 82, 116
7	1	1	map	112	112	2	M	1, 45, 72, 82, 107, 110, 112
7	1	1	on	32	98	3	M	15, 17, 21, 32, 47, 55, 112
7	5	1	round	27	121	3	g	4, 8, 18, 27, 78, 106, 124
7	2	1	see	93	114	3	g	10, 36, 54, 93, 103, 107, 123
7	7	1	sure	90	71	3	M	55, 61, 67, 90, 97, 101, 125
7	7	1	where	32	75	1	M	17, 32, 35, 57, 64, 81, 91
6	1	1	draw	55	125	1	g	0, 11, 27, 52, 55, 124
6	6	1	how	36	77	2	M	29, 33, 36, 79, 97, 105
6	4	1	no	49	83	2	g	36, 42, 49, 63, 100, 118
6	4	1	your	21	126	2	g	0, 20, 21, 92, 116, 125
5	3	1	along	87	96	2	g	20, 32, 87, 104, 115
5	5	1	but	26	62	1	M	19, 26, 27, 32, 80
5	3	1	now	60	95	2	M	17, 51, 60, 66, 111
5	5	1	old	31	17	3	g	16, 18, 24, 31, 32
5	5	1	that's	116	116	3	M	9, 57, 71, 116, 124
5	5	1	there	33	21	1	g	32, 33, 39, 49, 52
4	1	1	are	52	65	2	M	17, 19, 52, 81
4	4	1	creek	43	61	1	g	26, 43, 46, 86
4	2	1	get	44	28	1	g	32, 33, 44, 59
4	1	1	got	122	53	1	g	70, 77, 94, 122
4	4	1	inches	87	69	2	g	24, 42, 87, 92
4	4	1	mean	14	97	1	M	7, 14, 55, 103
3	3	1	be	43	36	2	g	8, 32, 43
3	3	1	if	121	108	2	g	14, 88, 121
3	3	1	know	91	78	2	g	14, 32, 91
3	1	1	my	20	98	1	M	15, 20, 112
3	3	1	out	91	52	2	g	40, 72, 91
3	3	1	underneath	79	80	2	g	0, 52, 79
3	3	1	up	82	56	2	M	27, 33, 82
2	2	1	east	104	74	1	M	31, 104
2	2	1	hit	109	22	1	g	88, 109
2	2	1	something	56	24	1	M	33, 56
2	2	1	until	109	66	1	g	44, 109
