Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	do you have a	55	g	0, 10, 54
2	4	have you got a	45	g	36, 80
2	4	the side of the	9	g	48, 56
4	3	do you have	65	g	0, 10, 54, 64
3	3	have you got	69	g	12, 36, 80
3	3	the side of	13	g	44, 48, 56
3	3	to your left	71	g	0, 20, 70
2	3	er you know	63	g	26, 88
2	3	right and then	11	g	70, 80
2	3	the caravan park	21	g	28, 48
2	3	you want to	35	g	34, 68
5	2	and then	65	g	16, 30, 68, 70, 80
4	2	of the	55	g	2, 8, 48, 56
4	2	to the	49	g	8, 14, 16, 56
4	2	your left	71	g	0, 20, 62, 70
3	2	the side	13	g	44, 48, 56
3	2	underneath the	45	g	36, 70, 80
2	2	above the	41	g	32, 72
2	2	below the	71	g	2, 72
2	2	come down	27	g	52, 78
2	2	from the	73	g	16, 88
2	2	like a	39	g	40, 78
2	2	on your	37	g	26, 62
2	2	over the	21	g	24, 44
2	2	past the	17	g	36, 52
2	2	rope bridge	51	g	18, 68
2	2	so you're	21	g	48, 68
2	2	sort of	37	g	34, 70
2	2	the page	61	g	8, 68
2	2	the rope	51	g	18, 68
2	2	the the	87	g	2, 88
2	2	two inches	7	g	78, 84
2	2	up the	25	g	44, 68
2	2	with the	53	g	16, 68
2	2	you should	57	g	32, 88
22	1	the	87	g	2, 8, 14, 16, 18, 24, 26, 28, 32, 34, 36, 40, 42, 44, 48, 52, 56, 68, 70, 72, 80, 88
15	1	you	89	g	0, 10, 12, 22, 26, 28, 32, 34, 36, 54, 64, 68, 78, 80, 88
13	1	a	87	g	0, 10, 16, 20, 34, 36, 40, 44, 50, 54, 78, 80, 86
12	1	and	65	g	16, 18, 30, 36, 38, 42, 44, 54, 68, 70, 72, 80
12	1	to	79	g	0, 8, 14, 16, 20, 22, 34, 40, 56, 68, 70, 78
9	1	right	81	g	0, 2, 4, 14, 32, 68, 70, 78, 80
8	1	just	87	g	2, 16, 20, 36, 52, 68, 86, 88
8	1	of	69	g	2, 8, 34, 40, 44, 48, 56, 70
7	1	it	63	g	26, 44, 62, 68, 78, 84, 88
7	1	left	71	g	0, 20, 28, 42, 48, 62, 70
6	1	about	75	g	14, 16, 32, 36, 68, 88
6	1	come	65	g	14, 28, 34, 52, 68, 78
6	1	down	41	g	48, 52, 56, 70, 78, 88
6	1	then	65	g	16, 30, 48, 68, 70, 80
6	1	well	41	g	20, 22, 26, 32, 34, 60
6	1	your	79	g	0, 20, 26, 62, 70, 78
5	1	in	71	g	18, 20, 36, 68, 88
5	1	inches	75	g	14, 44, 78, 84, 88
5	1	that	57	g	22, 32, 40, 68, 78
5	1	two	57	g	28, 36, 44, 78, 84
5	1	up	87	g	2, 42, 44, 68, 88
4	1	but	53	g	26, 60, 72, 78
4	1	line	49	g	40, 68, 78, 88
4	1	okay	31	g	58, 74, 78, 88
4	1	so	55	g	14, 28, 48, 68
4	1	uh-huh	11	g	80, 82, 86, 90
4	1	underneath	45	g	36, 56, 70, 80
3	1	above	53	g	32, 72, 84
3	1	at	41	g	38, 40, 78
3	1	be	13	g	26, 32, 38
3	1	below	77	g	2, 72, 78
3	1	like	49	g	40, 78, 88
3	1	now	11	g	2, 10, 12
3	1	on	47	g	16, 26, 62
3	1	should	57	g	32, 62, 88
3	1	straight	65	g	14, 76, 78
3	1	want	47	g	22, 34, 68
3	1	you're	67	g	2, 48, 68
2	1	across	9	g	68, 76
2	1	again	15	g	48, 62
2	1	due	39	g	2, 40
2	1	forge	55	g	26, 80
2	1	go	43	g	2, 44
2	1	graveyard	23	g	50, 72
2	1	i	29	g	22, 50
2	1	is	17	g	16, 32
2	1	it's	61	g	26, 86
2	1	level	39	g	2, 40
2	1	map	17	g	26, 42
2	1	no	27	g	50, 76
2	1	sorry	5	g	46, 50
2	1	that's	25	g	4, 28
2	1	this	19	g	38, 56
2	1	turn	41	g	28, 68
2	1	until	75	g	2, 76
2	1	where	7	g	26, 32

