Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	right have you got the	47	g	18, 64
3	4	do you have a	99	g	8, 92, 106
3	4	the edge of the	77	g	0, 4, 76
3	4	you don't have a	51	g	8, 32, 58
2	4	do you have anything	61	g	26, 86
2	4	in line with the	7	g	66, 72
2	4	the bottom of the	27	g	40, 66
2	4	to the right of	45	g	12, 56
7	3	do you have	99	g	8, 26, 36, 62, 86, 92, 106
3	3	have you got	47	g	18, 60, 64
3	3	to the right	63	g	12, 56, 74
2	3	a sort of	23	g	28, 50
2	3	from the start	17	g	16, 32
2	3	okay so you	25	g	8, 32
2	3	on your left	43	g	48, 90
2	3	right head down	3	g	22, 24
2	3	side of the	85	g	22, 106
2	3	the cobbled street	57	g	36, 92
2	3	the top of	3	g	70, 72
9	2	and then	105	g	4, 6, 24, 26, 40, 100, 104, 106, 108
9	2	do you	99	g	8, 26, 28, 36, 50, 62, 86, 92, 106
9	2	of the	107	g	0, 4, 22, 34, 40, 66, 72, 76, 106
8	2	to the	71	g	4, 12, 20, 40, 48, 52, 56, 74
4	2	don't have	73	g	8, 32, 58, 80
4	2	the right	63	g	12, 22, 56, 74
3	2	below the	51	g	32, 78, 82
3	2	down the	11	g	22, 24, 32
3	2	from the	33	g	0, 16, 32
3	2	on your	81	g	10, 48, 90
3	2	right you're	59	g	16, 20, 74
3	2	side of	103	g	4, 22, 106
3	2	sort of	33	g	28, 50, 60
2	2	about two	55	g	32, 86
2	2	at the	35	g	72, 106
2	2	concealed hideout	7	g	12, 18
2	2	go over	67	g	4, 70
2	2	left-hand side	15	g	10, 24
2	2	meant to	69	g	16, 84
2	2	now go	53	g	34, 86
2	2	of them	15	g	56, 70
2	2	okay and	5	g	26, 30
2	2	pine grove	29	g	26, 54
2	2	right and	47	g	60, 106
2	2	right right	5	g	18, 22
2	2	should be	69	g	10, 78
2	2	slightly to	65	g	32, 96
2	2	that's it	97	g	2, 98
2	2	the the	29	g	4, 32
2	2	to go	29	g	20, 48
2	2	you're about	67	g	0, 66
2	2	you're going	55	g	20, 74
2	2	your right	17	g	32, 48
29	1	the	107	g	0, 4, 10, 12, 16, 18, 20, 22, 24, 28, 32, 34, 36, 40, 48, 50, 52, 56, 64, 66, 70, 72, 74, 76, 78, 82, 86, 92, 106
21	1	right	103	g	4, 12, 16, 18, 20, 22, 24, 32, 36, 42, 48, 56, 60, 64, 72, 74, 80, 82, 96, 98, 106
21	1	you	99	g	8, 18, 26, 28, 30, 32, 36, 38, 46, 48, 50, 52, 58, 60, 62, 64, 78, 84, 86, 92, 106
16	1	and	105	g	4, 6, 22, 24, 26, 28, 30, 40, 60, 76, 86, 92, 100, 104, 106, 108
15	1	of	107	g	0, 4, 12, 22, 28, 34, 40, 50, 56, 60, 66, 70, 72, 76, 106
15	1	to	105	g	4, 10, 12, 16, 20, 32, 40, 48, 52, 56, 74, 84, 92, 96, 108
12	1	then	105	g	4, 6, 10, 24, 26, 40, 60, 82, 100, 104, 106, 108
11	1	a	99	g	8, 28, 32, 38, 40, 50, 54, 58, 86, 92, 106
10	1	okay	93	g	2, 8, 16, 26, 30, 32, 38, 62, 78, 94
8	1	down	69	g	6, 16, 20, 22, 24, 32, 34, 74
8	1	go	83	g	4, 20, 28, 32, 34, 48, 70, 86
7	1	about	109	g	0, 32, 40, 66, 72, 86, 108
7	1	you're	95	g	0, 16, 20, 66, 74, 76, 94
6	1	that	63	g	24, 42, 46, 66, 80, 86
5	1	don't	73	g	8, 32, 58, 70, 80
5	1	from	33	g	0, 4, 16, 28, 32
5	1	in	73	g	14, 28, 66, 72, 86
5	1	there	103	g	4, 68, 86, 92, 106
5	1	your	81	g	10, 32, 48, 78, 90
4	1	curve	11	g	22, 24, 28, 32
4	1	eh	41	g	20, 32, 44, 60
4	1	going	89	g	20, 38, 74, 108
4	1	it	97	g	2, 10, 90, 98
4	1	now	73	g	34, 78, 86, 106
4	1	so	67	g	0, 8, 32, 66
4	1	up	91	g	10, 76, 86, 100
4	1	well	65	g	32, 62, 84, 96
3	1	again	101	g	6, 76, 106
3	1	inches	77	g	32, 86, 108
3	1	is	37	g	32, 42, 68
3	1	line	33	g	40, 66, 72
3	1	no	49	g	48, 70, 96
3	1	point	19	g	40, 50, 58
3	1	that's	97	g	2, 30, 98
3	1	them	33	g	56, 70, 88
3	1	two	55	g	32, 34, 86
3	1	uh-huh	77	g	26, 54, 102
3	1	with	23	g	66, 72, 88
3	1	yeah	63	g	34, 78, 96
2	1	an	11	g	0, 10
2	1	at	35	g	72, 106
2	1	but	31	g	44, 74
2	1	come	7	g	10, 16
2	1	footbridge	103	g	4, 106
2	1	half	47	g	40, 86
2	1	i	33	g	48, 80
2	1	it's	11	g	50, 60
2	1	just	51	g	24, 74
2	1	lake	27	g	38, 64
2	1	north	9	g	100, 108
2	1	paper	23	g	0, 22
2	1	south	23	g	6, 28
2	1	straight	21	g	20, 40
2	1	there's	47	g	50, 96
2	1	three	75	g	34, 108
2	1	um	17	g	34, 50
2	1	underneath	5	g	22, 26
2	1	village	79	g	14, 92

