Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm pretty sure that's	49	M	55, 103
2	4	the bottom of the	17	M	3, 19
4	3	to the right	45	M	5, 13, 27, 49
2	3	the rift valley	51	M	3, 53
2	3	the right place	23	M	13, 35
6	2	of the	99	M	3, 19, 49, 89, 91, 101
6	2	to the	87	M	5, 13, 15, 27, 49, 91
5	2	a little	91	M	11, 17, 41, 59, 101
4	2	is the	21	M	53, 65, 71, 73
3	2	i dont	55	M	31, 35, 85
3	2	i have	71	M	13, 49, 83
3	2	in the	17	M	35, 39, 51
3	2	the left	23	M	69, 73, 91
2	2	a bit	61	M	41, 101
2	2	got a	7	M	51, 57
2	2	have a	29	M	21, 49
2	2	i am	43	M	35, 77
2	2	it's a	15	M	27, 41
2	2	just go	85	M	15, 99
2	2	on the	21	M	69, 89
2	2	that's the	43	M	61, 103
2	2	the diamond	15	M	51, 65
2	2	the rift	51	M	3, 53
2	2	the top	13	M	89, 101
2	2	the two	91	M	9, 99
2	2	way to	45	M	27, 71
2	2	yes and	29	M	47, 75
2	2	you mean	73	M	23, 95
30	1	the	105	M	3, 5, 9, 13, 15, 17, 19, 27, 35, 39, 47, 49, 51, 53, 61, 65, 67, 69, 71, 73, 81, 83, 87, 89, 91, 99, 101, 103, 105, 107
12	1	a	91	M	11, 17, 21, 27, 41, 49, 51, 57, 59, 77, 93, 101
12	1	i	83	M	3, 11, 13, 31, 33, 35, 49, 65, 77, 79, 83, 85
10	1	right	105	M	1, 5, 13, 27, 35, 37, 49, 97, 101, 105
8	1	just	97	M	3, 5, 13, 15, 35, 79, 91, 99
8	1	to	87	M	5, 13, 15, 27, 45, 49, 71, 91
7	1	is	89	M	5, 17, 53, 65, 71, 73, 93
7	1	of	99	M	3, 19, 49, 65, 89, 91, 101
7	1	you	95	M	1, 23, 39, 45, 57, 67, 95
6	1	and	63	M	29, 47, 51, 75, 81, 91
6	1	i'm	75	M	29, 39, 47, 55, 97, 103
6	1	little	93	M	9, 11, 17, 41, 59, 101
5	1	it's	51	M	19, 27, 41, 51, 69
4	1	in	47	M	35, 39, 51, 81
4	1	what	61	M	35, 71, 87, 95
4	1	yes	59	M	25, 47, 75, 83
3	1	bit	91	M	11, 41, 101
3	1	but	37	M	5, 13, 41
3	1	go	85	M	15, 33, 99
3	1	left	23	M	69, 73, 91
3	1	mean	85	M	11, 23, 95
3	1	ok	85	M	7, 45, 91
3	1	on	45	M	45, 69, 89
3	1	so	59	M	33, 85, 91
3	1	think	21	M	65, 77, 85
3	1	yeah	39	M	13, 15, 51
2	1	be	65	M	45, 109
2	1	boat	19	M	21, 39
2	1	can	33	M	33, 65
2	1	diamond	15	M	51, 65
2	1	do	25	M	71, 95
2	1	far	29	M	5, 33
2	1	get	51	M	29, 79
2	1	it	33	M	23, 55
2	1	its	65	M	41, 105
2	1	know	23	M	13, 35
2	1	mountain	53	M	37, 89
2	1	no	17	M	11, 27
2	1	not	9	M	47, 55
2	1	part	43	M	65, 107
2	1	past	45	M	37, 81
2	1	river	5	M	53, 57
2	1	that	59	M	13, 71
2	1	then	69	M	7, 75
2	1	u	39	M	21, 59
2	1	want	45	M	1, 45
2	1	where	35	M	1, 35

