Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	, and , um ,	5	B	23, 27
3	4	and , um ,	5	B	23, 25, 27
2	4	Oh , that sounds	29	B	17, 45
2	4	Oh . Oh ,	19	B	27, 45
4	3	, um ,	11	B	17, 23, 25, 27
4	3	. Oh ,	39	B	7, 17, 27, 45
3	3	, that sounds	41	B	17, 45, 57
3	3	I see .	19	B	49, 51, 67
2	3	, in the	11	B	17, 27
2	3	. Uh-huh .	15	B	17, 31
2	3	. Um ,	5	B	23, 27
2	3	Oh , I	53	B	7, 59
2	3	a lot of	3	B	21, 23
15	2	Uh-huh .	63	B	3, 5, 9, 13, 15, 17, 19, 29, 31, 37, 41, 43, 53, 55, 65
6	2	, I	53	B	7, 17, 21, 27, 39, 59
6	2	Oh ,	53	B	7, 17, 27, 45, 57, 59
4	2	in the	45	B	17, 25, 27, 61
3	2	Oh .	19	B	27, 31, 45
3	2	don't have	39	B	23, 25, 61
3	2	have to	9	B	17, 23, 25
2	2	, a	23	B	1, 23
2	2	, and	5	B	23, 27
2	2	, if	21	B	27, 47
2	2	, that's	3	B	25, 27
2	2	, you	3	B	23, 25
2	2	I think	11	B	17, 27
2	2	Right .	3	B	37, 39
2	2	beautiful .	11	B	7, 17
2	2	have the	15	B	47, 61
2	2	pretty .	29	B	17, 45
2	2	you don't	9	B	17, 25
16	1	Uh-huh	63	B	3, 5, 9, 13, 15, 17, 19, 21, 29, 31, 37, 41, 43, 53, 55, 65
8	1	Oh	53	B	7, 17, 27, 31, 45, 47, 57, 59
7	1	that	47	B	17, 23, 25, 27, 45, 57, 63
6	1	the	45	B	17, 23, 25, 27, 47, 61
5	1	don't	45	B	17, 23, 25, 47, 61
5	1	have	45	B	17, 23, 25, 47, 61
4	1	a	27	B	1, 21, 23, 27
4	1	just	45	B	17, 23, 47, 61
4	1	to	11	B	17, 23, 25, 27
4	1	you	31	B	17, 23, 25, 47
3	1	Um	13	B	23, 27, 35
3	1	and	5	B	23, 25, 27
3	1	any	23	B	25, 27, 47
3	1	back	31	B	17, 27, 47
3	1	do	25	B	23, 27, 47
3	1	of	5	B	21, 23, 25
3	1	really	31	B	17, 23, 47
3	1	that's	9	B	25, 27, 33
2	1	Wow	33	B	1, 33
2	1	about	9	B	17, 25
2	1	because	5	B	23, 27
2	1	country	3	B	25, 27
2	1	flowers	7	B	11, 17
2	1	for	11	B	17, 27
2	1	it's	21	B	7, 27
2	1	know	3	B	21, 23
2	1	lot	3	B	21, 23
2	1	maintenance	11	B	17, 27
2	1	more	3	B	25, 27
2	1	much	7	B	17, 23
2	1	nice	3	B	25, 27
2	1	out	25	B	23, 47
2	1	so	23	B	23, 45
2	1	there	7	B	17, 23
2	1	was	11	B	17, 27
2	1	we	5	B	23, 27

