Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	remember the name of	64	12	1	M	55, 64, 66
2	2	4	, uh , it	66	20	1	M	47, 66
2	2	4	I read it and	46	4	1	M	43, 46
19	17	3	, uh ,	1	67	1	B	0, 1, 2, 4, 6, 16, 18, 22, 36, 42, 43, 44, 46, 47, 54, 60, 62, 64, 66
6	6	3	, I have	63	51	4	B	14, 24, 50, 62, 63, 64
4	4	3	I , I	62	40	1	M	25, 62, 63, 64
4	4	3	I don't know	31	22	1	B	18, 31, 33, 39
3	3	3	. I have	37	61	1	B	0, 37, 60
3	1	3	I read it	46	4	2	M	43, 45, 46
2	2	3	Oh , I	37	36	1	B	2, 37
2	2	3	and it was	43	40	1	B	4, 43
2	2	3	of those .	60	24	1	M	37, 60
2	2	3	reading it .	35	36	1	B	0, 35
2	2	3	the movie ,	54	2	1	M	53, 54
19	12	2	, I	25	63	6	B	2, 4, 6, 14, 16, 24, 25, 26, 36, 37, 39, 42, 46, 50, 55, 60, 62, 63, 64
19	1	2	uh ,	16	67	1	B	0, 1, 2, 4, 6, 16, 18, 22, 36, 42, 43, 44, 46, 47, 54, 60, 62, 64, 66
13	10	2	I have	37	67	4	B	0, 14, 24, 34, 37, 50, 51, 52, 60, 62, 63, 64, 66
6	3	2	. I	37	61	2	B	0, 16, 37, 42, 58, 60
5	3	2	, it	47	67	3	B	0, 10, 14, 47, 66
5	4	2	I ,	46	40	1	M	25, 46, 62, 63, 64
5	1	2	I don't	55	38	1	B	18, 31, 33, 39, 55
5	2	2	I read	43	20	1	B	42, 43, 45, 46, 61
5	3	2	it .	35	54	3	B	0, 14, 16, 35, 53
5	5	2	know .	31	41	1	B	18, 31, 33, 39, 58
5	5	2	of the	55	54	4	B	2, 4, 16, 18, 55
5	2	2	read it	46	53	3	M	1, 43, 45, 46, 53
4	4	2	, the	43	42	3	B	2, 16, 18, 43
4	4	2	Right .	59	28	3	B	32, 56, 58, 59
4	4	2	it ,	42	66	1	M	1, 42, 47, 66
4	1	2	remember the	55	65	1	B	2, 55, 64, 66
3	3	2	I think	45	44	2	B	2, 4, 45
3	1	2	Oh ,	64	63	1	B	2, 37, 64
3	3	2	book ,	22	32	1	M	13, 22, 44
3	2	2	it and	43	37	1	B	10, 43, 46
3	3	2	the book	55	34	2	B	22, 44, 55
3	1	2	the movie	54	40	2	M	15, 53, 54
2	2	2	, I'm	62	16	1	M	47, 62
2	2	2	, so	46	34	1	M	13, 46
2	2	2	a book	16	4	1	M	13, 16
2	2	2	been reading	35	2	1	B	34, 35
2	2	2	for a	29	26	1	B	4, 29
2	2	2	is the	64	14	1	M	51, 64
2	1	2	it was	43	40	1	B	4, 43
2	2	2	like ,	43	40	1	B	4, 43
2	2	2	time .	36	8	1	M	29, 36
35	11	1	I	11	67	4	B	0, 2, 4, 6, 11, 14, 16, 18, 24, 25, 26, 27, 31, 33, 34, 36, 37, 39, 42, 43, 45, 46, 50, 51, 52, 54, 55, 58, 60, 61, 62, 63, 64, 65, 66
18	8	1	it	1	67	1	B	0, 1, 4, 10, 14, 16, 18, 35, 42, 43, 44, 45, 46, 47, 50, 53, 64, 66
17	6	1	have	37	67	8	B	0, 4, 10, 12, 14, 16, 24, 34, 37, 50, 51, 52, 60, 62, 63, 64, 66
17	9	1	the	15	65	3	B	2, 4, 6, 15, 16, 18, 22, 36, 43, 44, 51, 53, 54, 55, 57, 64, 66
16	14	1	a	13	67	5	B	0, 2, 4, 6, 10, 13, 16, 18, 22, 26, 29, 36, 60, 62, 64, 66
16	13	1	and	43	67	9	B	0, 2, 4, 6, 10, 12, 18, 22, 36, 43, 44, 46, 54, 60, 64, 66
15	11	1	of	37	67	9	B	0, 2, 4, 6, 12, 16, 18, 26, 36, 37, 55, 60, 62, 64, 66
15	15	1	that	5	65	2	B	0, 2, 5, 6, 16, 18, 22, 34, 42, 46, 50, 52, 60, 62, 64
14	9	1	know	31	61	6	B	4, 10, 16, 18, 22, 26, 31, 33, 39, 42, 44, 58, 62, 64
14	7	1	read	12	62	1	M	1, 12, 36, 37, 41, 42, 43, 45, 46, 50, 51, 53, 61, 62
13	13	1	you	7	61	1	B	4, 7, 10, 12, 15, 18, 22, 26, 41, 42, 44, 62, 64
11	11	1	Yeah	10	56	1	M	5, 10, 20, 26, 30, 34, 38, 42, 52, 56, 60
11	9	1	is	51	55	7	B	12, 14, 22, 34, 44, 46, 50, 51, 52, 64, 66
8	7	1	was	43	58	5	B	0, 2, 4, 16, 18, 43, 44, 57
7	6	1	for	29	63	3	B	2, 4, 22, 29, 34, 62, 64
6	4	1	been	29	61	2	B	2, 4, 29, 34, 35, 62
6	4	1	book	16	52	1	M	13, 16, 22, 44, 55, 64
6	3	1	reading	35	61	3	B	0, 16, 34, 35, 36, 60
5	1	1	Right	59	42	4	B	18, 32, 56, 58, 59
5	3	1	like	43	41	3	B	4, 26, 36, 43, 44
5	3	1	so	13	53	1	B	8, 13, 22, 46, 60
4	2	1	I'm	62	16	3	M	47, 55, 59, 62
4	1	1	movie	57	43	2	M	15, 53, 54, 57
4	1	1	name	55	65	1	B	2, 55, 64, 66
4	4	1	thing	43	54	1	B	4, 43, 51, 57
3	3	1	It's	16	41	1	M	13, 16, 53
3	1	1	time	60	32	1	M	29, 36, 60
2	2	1	Well	39	22	1	B	18, 39
2	2	1	any	37	28	1	B	10, 37
2	2	1	seen	15	2	1	B	14, 15
2	1	1	those	60	24	1	M	37, 60

