Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, uh ,	13	3	1	A	10,13	[[10, 13]]
2	0	2	uh ,	13	3	1	A	10,13	[[10, 13]]
2	0	2	, uh	13	3	1	A	10,13	[[10, 13]]
2	0	2	well ,	107	5	5	A	102,107	[[102, 107]]
3	1	2	yeah ,	83	5	3	A	82,83,87	[[82, 83, 87]]
2	0	2	, they	61	5	2	A	56,61	[[56, 61]]
2	0	2	. but	85	5	2	A	80,85	[[80, 85]]
2	0	2	but i	83	3	1	A	80,83	[[80, 83]]
18	2	1	you	17	95	1	A	16,17,26,27,44,47,48,51,53,92,97,102,103,104,106,107,110,111	[[16, 17], [26, 27], [44, 47], [48, 51, 53], [92, 97], [102, 103, 104, 106, 107], [104, 106, 107], [106, 107, 110, 111]]
5	1	1	the	13	89	1	A	8,13,92,93,97	[[8, 13], [92, 93, 97]]
2	0	1	to	111	3	12	A	108,111	[[108, 111]]
5	1	1	not	57	31	1	A	54,57,82,83,85	[[54, 57], [82, 83, 85]]
4	0	1	of	9	85	1	A	8,9,92,93	[[8, 9], [92, 93]]
4	0	1	a	37	31	1	A	36,37,66,67	[[36, 37], [66, 67]]
4	0	1	it	79	9	3	A	74,79,82,83	[[74, 79], [82, 83]]
2	0	1	that	83	3	7	A	80,83	[[80, 83]]
3	1	1	they	59	5	6	A	56,59,61	[[56, 59, 61]]
3	1	1	yeah	83	5	7	A	82,83,87	[[82, 83, 87]]
4	0	1	like	37	31	3	A	36,37,64,67	[[36, 37], [64, 67]]
2	0	1	so	37	1	2	A	36,37	[[36, 37]]
2	0	1	been	107	3	4	A	104,107	[[104, 107]]
2	0	1	would	97	1	4	A	96,97	[[96, 97]]
2	0	1	my	55	3	1	A	52,55	[[52, 55]]
