Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, uh ,	55	1	14	A	54,55	[[54, 55]]
2	0	2	uh ,	55	1	15	A	54,55	[[54, 55]]
2	0	2	, i	31	1	5	A	30,31	[[30, 31]]
2	0	2	and ,	53	1	5	A	52,53	[[52, 53]]
2	0	2	i don't	61	5	3	A	56,61	[[56, 61]]
2	0	2	, they	55	3	1	A	52,55	[[52, 55]]
2	0	2	of the	69	1	1	A	68,69	[[68, 69]]
12	4	1	i	25	45	6	A	24,25,27,30,31,52,54,56,57,61,66,69	[[24, 25, 27], [30, 31], [52, 54, 56, 57], [54, 56, 57], [56, 57, 61], [66, 69]]
6	2	1	a	9	39	3	A	8,9,42,43,45,47	[[8, 9], [42, 43, 45, 47]]
3	1	1	and	53	3	11	A	52,53,55	[[52, 53, 55]]
2	0	1	of	69	1	14	A	68,69	[[68, 69]]
10	4	1	was	57	13	7	A	56,57,58,59,60,62,64,65,67,69	[[56, 57, 58, 59], [58, 59], [60, 62, 64, 65], [62, 64, 65, 67], [64, 65, 67, 69]]
4	0	1	know	55	7	6	A	54,55,56,61	[[54, 55], [56, 61]]
5	1	1	he	59	9	5	A	56,59,60,61,65	[[56, 59, 60, 61], [60, 61, 65]]
6	0	1	just	5	67	1	A	2,5,22,23,68,69	[[2, 5], [22, 23], [68, 69]]
3	1	1	people	23	5	3	A	22,23,27	[[22, 23, 27]]
