Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	4	, you know ,	59	5	2	A	56,59,61	[[56, 59, 61]]
2	0	3	, um ,	77	5	9	A	72,77	[[72, 77]]
3	1	3	you know ,	59	5	3	A	56,59,61	[[56, 59, 61]]
3	1	2	um ,	73	5	10	A	72,73,77	[[72, 73, 77]]
2	0	2	, i	81	1	3	A	80,81	[[80, 81]]
2	0	2	, um	77	5	9	A	72,77	[[72, 77]]
3	1	2	know ,	59	5	3	A	56,59,61	[[56, 59, 61]]
5	1	2	you know	59	37	3	A	56,59,61,88,93	[[56, 59, 61], [88, 93]]
3	1	2	, you	59	5	3	A	56,59,61	[[56, 59, 61]]
13	3	1	you	19	75	1	A	18,19,38,40,41,44,49,56,57,59,61,88,93	[[18, 19], [38, 40, 41], [40, 41], [44, 49], [56, 57, 59, 61], [88, 93]]
2	0	1	to	31	3	2	A	28,31	[[28, 31]]
2	0	1	yeah	13	5	1	A	8,13	[[8, 13]]
8	2	1	know	59	37	3	A	56,59,61,76,81,88,90,93	[[56, 59, 61], [76, 81], [88, 90, 93], [90, 93]]
2	0	1	it	47	5	2	A	42,47	[[42, 47]]
2	0	1	about	109	5	2	A	104,109	[[104, 109]]
3	1	1	right	101	3	4	A	100,101,103	[[100, 101, 103]]
2	0	1	used	47	5	2	A	42,47	[[42, 47]]
2	0	1	what	81	1	4	A	80,81	[[80, 81]]
2	0	1	them	19	3	1	A	16,19	[[16, 19]]
