Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	, i	91	3	10	A	88,91	[[88, 91]]
4	0	2	yeah ,	55	33	6	A	54,55,82,87	[[54, 55], [82, 87]]
2	0	2	yeah .	81	3	3	A	78,81	[[78, 81]]
2	0	2	and she's	91	3	1	A	88,91	[[88, 91]]
17	5	1	i	13	111	5	A	10,13,46,48,51,88,91,93,98,99,101,103,114,115,116,118,121	[[10, 13], [46, 48, 51], [48, 51], [88, 91, 93], [98, 99, 101, 103], [114, 115], [116, 118, 121], [118, 121]]
14	6	1	a	51	75	4	A	50,51,55,90,94,95,96,97,99,101,120,121,123,125	[[50, 51, 55], [90, 94, 95], [94, 95, 96, 97, 99], [96, 97, 99, 101], [120, 121, 123, 125]]
6	2	1	and	91	13	12	A	88,91,96,97,99,101	[[88, 91], [96, 97, 99, 101]]
4	0	1	but	45	79	6	A	42,45,116,121	[[42, 45], [116, 121]]
4	0	1	so	19	79	1	A	18,19,92,97	[[18, 19], [92, 97]]
6	0	1	they	39	73	2	A	36,39,42,47,108,109	[[36, 39], [42, 47], [108, 109]]
4	0	1	of	21	27	2	A	18,21,44,45	[[18, 21], [44, 45]]
2	0	1	to	55	5	6	A	50,55	[[50, 55]]
2	0	1	like	41	5	2	A	36,41	[[36, 41]]
2	0	1	do	121	5	2	A	116,121	[[116, 121]]
2	0	1	not	19	1	1	A	18,19	[[18, 19]]
4	2	1	we	51	5	3	A	50,51,53,55	[[50, 51, 53, 55]]
2	0	1	is	97	5	5	A	92,97	[[92, 97]]
4	0	1	it	21	35	2	A	20,21,54,55	[[20, 21], [54, 55]]
2	0	1	about	123	3	2	A	120,123	[[120, 123]]
3	1	1	was	55	5	2	A	50,54,55	[[50, 54, 55], [54, 55]]
2	0	1	all	55	5	2	A	50,55	[[50, 55]]
2	0	1	what	123	3	1	A	120,123	[[120, 123]]
2	0	1	you're	19	3	1	A	16,19	[[16, 19]]
2	0	1	she's	91	3	1	A	88,91	[[88, 91]]
2	0	1	tip	51	1	1	A	50,51	[[50, 51]]
