Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	, i	63	1	4	A	62,63	[[62, 63]]
2	0	2	well ,	17	1	2	A	16,17	[[16, 17]]
3	1	2	car garage	25	5	1	A	20,22,25	[[20, 22, 25]]
5	1	1	the	25	53	1	A	22,25,70,73,75	[[22, 25], [70, 73, 75]]
4	0	1	well	17	9	2	A	16,17,24,25	[[16, 17], [24, 25]]
4	0	1	and	33	33	1	A	30,33,62,63	[[30, 33], [62, 63]]
7	1	1	you	25	51	1	A	22,25,40,43,70,72,73	[[22, 25], [40, 43], [70, 72, 73]]
2	0	1	of	19	1	2	A	18,19	[[18, 19]]
3	1	1	that	47	5	6	A	42,46,47	[[42, 46, 47]]
5	1	1	to	43	29	3	A	42,43,45,66,71	[[42, 43, 45], [66, 71]]
4	0	1	but	67	11	4	A	64,67,72,75	[[64, 67], [72, 75]]
4	2	1	them	69	7	4	A	64,66,69,71	[[64, 66, 69], [66, 69, 71]]
5	1	1	they	65	11	2	A	64,65,72,73,75	[[64, 65], [72, 73, 75]]
2	0	1	are	43	3	1	A	40,43	[[40, 43]]
