Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	, you know ,	193	5	7	A	188,193	[[188, 193]]
8	2	3	, uh ,	39	53	3	A	38,39,41,43,44,47,90,91	[[38, 39, 41, 43], [44, 47], [90, 91]]
2	0	3	you know ,	193	5	12	A	188,193	[[188, 193]]
7	1	2	, i	121	55	2	A	120,121,150,151,170,173,175	[[120, 121], [150, 151], [170, 173, 175]]
13	1	2	uh ,	39	53	3	A	38,39,40,41,42,43,44,45,47,74,77,90,91	[[38, 39, 40, 41, 42, 43], [40, 41, 42, 43, 44, 45], [42, 43, 44, 45, 47], [44, 45, 47], [74, 77], [90, 91]]
8	2	2	, uh	39	53	4	A	38,39,41,43,44,47,90,91	[[38, 39, 41, 43], [44, 47], [90, 91]]
5	1	2	, and	181	13	11	A	180,181,185,188,193	[[180, 181, 185], [188, 193]]
2	0	2	know ,	193	5	13	A	188,193	[[188, 193]]
2	0	2	oh ,	161	5	3	A	156,161	[[156, 161]]
2	0	2	it's ,	159	5	6	A	154,159	[[154, 159]]
2	0	2	know .	123	3	1	A	120,123	[[120, 123]]
2	0	2	i can	91	5	2	A	86,91	[[86, 91]]
2	0	2	it ,	181	3	3	A	178,181	[[178, 181]]
3	1	2	, if	175	5	1	A	172,175,177	[[172, 175, 177]]
2	0	2	that's why	163	5	1	A	158,163	[[158, 163]]
2	0	2	you can	193	5	1	A	188,193	[[188, 193]]
24	2	1	a	21	157	1	A	20,21,25,38,41,43,46,51,78,83,86,89,106,107,112,117,122,123,132,135,162,163,172,177	[[20, 21, 25], [38, 41, 43], [46, 51], [78, 83], [86, 89], [106, 107], [112, 117], [122, 123], [132, 135], [162, 163], [172, 177]]
19	5	1	and	39	155	5	A	38,39,41,43,58,61,64,69,144,147,149,166,167,169,180,181,185,188,193	[[38, 39, 41, 43], [58, 61], [64, 69], [144, 147, 149], [166, 167, 169], [180, 181, 185], [188, 193]]
21	1	1	the	61	133	1	A	60,61,62,63,76,77,88,91,118,123,158,159,163,174,179,184,185,186,187,188,193	[[60, 61, 62, 63], [62, 63], [76, 77], [88, 91], [118, 123], [158, 159, 163], [174, 179], [184, 185, 186, 187], [186, 187], [188, 193]]
12	2	1	that's	19	145	1	A	18,19,21,46,47,64,67,69,108,109,158,163	[[18, 19, 21], [46, 47], [64, 67, 69], [108, 109], [158, 163]]
7	1	1	it	67	117	1	A	66,67,158,163,178,181,183	[[66, 67], [158, 163], [178, 181, 183]]
9	1	1	to	37	131	2	A	36,37,39,42,47,162,163,166,167	[[36, 37, 39], [42, 47], [162, 163, 166, 167], [166, 167]]
13	1	1	uh	39	53	4	A	38,39,40,41,42,43,44,45,47,74,77,90,91	[[38, 39, 40, 41, 42, 43], [40, 41, 42, 43, 44, 45], [42, 43, 44, 45, 47], [44, 45, 47], [74, 77], [90, 91]]
13	1	1	have	55	119	1	A	50,55,66,69,86,89,96,99,130,131,135,166,169	[[50, 55], [66, 69], [86, 89], [96, 99], [130, 131, 135], [166, 169]]
12	2	1	of	49	147	1	A	46,49,72,76,77,166,167,169,174,179,188,193	[[46, 49], [72, 76, 77], [76, 77], [166, 167, 169], [174, 179], [188, 193]]
10	2	1	what	19	145	2	A	18,19,34,36,37,134,135,139,160,163	[[18, 19], [34, 36, 37], [36, 37], [134, 135, 139], [160, 163]]
7	1	1	is	73	95	2	A	68,70,73,112,117,162,163	[[68, 70, 73], [70, 73], [112, 117], [162, 163]]
2	0	1	not	175	1	6	A	174,175	[[174, 175]]
2	0	1	i'm	77	1	1	A	76,77	[[76, 77]]
2	0	1	mean	151	3	4	A	148,151	[[148, 151]]
2	0	1	we	39	1	2	A	38,39	[[38, 39]]
2	0	1	right	185	5	1	A	180,185	[[180, 185]]
2	0	1	about	139	5	3	A	134,139	[[134, 139]]
4	0	1	can	91	107	2	A	86,91,188,193	[[86, 91], [188, 193]]
2	0	1	this	117	5	4	A	112,117	[[112, 117]]
2	0	1	how	73	5	1	A	68,73	[[68, 73]]
3	1	1	if	175	5	5	A	172,175,177	[[172, 175, 177]]
2	0	1	bad	69	1	1	A	68,69	[[68, 69]]
2	0	1	big	117	5	3	A	112,117	[[112, 117]]
2	0	1	on	123	5	2	A	118,123	[[118, 123]]
2	0	1	was	91	3	2	A	88,91	[[88, 91]]
2	0	1	married	163	1	2	A	162,163	[[162, 163]]
2	0	1	land	131	1	2	A	130,131	[[130, 131]]
