Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, uh ,	25	5	3	A	20,25	[[20, 25]]
2	0	3	uh , i	21	1	2	A	20,21	[[20, 21]]
3	1	2	uh ,	21	5	6	A	20,21,25	[[20, 21, 25]]
3	1	2	, i	21	5	3	A	20,21,25	[[20, 21, 25]]
2	0	2	yeah ,	15	5	1	A	10,15	[[10, 15]]
2	0	2	, but	45	1	1	A	44,45	[[44, 45]]
2	0	2	but ,	45	1	1	A	44,45	[[44, 45]]
12	4	1	i	21	41	4	A	18,20,21,25,38,39,41,44,45,54,55,59	[[18, 20, 21], [20, 21, 25], [38, 39, 41], [44, 45], [54, 55, 59]]
9	3	1	the	3	15	1	A	2,3,5,7,12,13,14,15,17	[[2, 3, 5, 7], [12, 13, 14, 15, 17], [14, 15, 17]]
6	0	1	a	7	11	2	A	6,7,10,13,14,17	[[6, 7], [10, 13], [14, 17]]
4	2	1	in	11	5	2	A	10,11,13,15	[[10, 11, 13, 15]]
2	0	1	it	23	5	3	A	18,23	[[18, 23]]
2	0	1	it's	45	5	2	A	40,45	[[40, 45]]
2	0	1	of	13	3	2	A	10,13	[[10, 13]]
2	0	1	fun	15	5	1	A	10,15	[[10, 15]]
2	0	1	good	57	1	1	A	56,57	[[56, 57]]
