Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, you know	15	5	2	A	10,15	[[10, 15]]
2	0	2	, i	35	5	7	A	30,35	[[30, 35]]
4	0	2	you know	11	5	2	A	10,11,12,15	[[10, 11, 12, 15], [12, 15]]
3	1	2	mean ,	35	5	3	A	34,35,39	[[34, 35, 39]]
2	0	2	that ,	41	5	4	A	36,41	[[36, 41]]
15	1	1	you	7	33	2	A	6,7,10,11,12,13,14,15,18,23,34,35,36,38,39	[[6, 7, 10, 11], [10, 11, 12, 13, 14, 15], [12, 13, 14, 15], [14, 15], [18, 23], [34, 35, 36, 38, 39]]
2	0	1	yeah	11	3	1	A	8,11	[[8, 11]]
4	0	1	know	11	5	3	A	10,11,12,15	[[10, 11, 12, 15], [12, 15]]
3	1	1	mean	35	5	7	A	34,35,39	[[34, 35, 39]]
7	1	1	the	5	31	1	A	4,5,7,24,25,32,35	[[4, 5, 7], [24, 25], [32, 35]]
3	1	1	that	41	5	6	A	36,40,41	[[36, 40, 41]]
2	0	1	and	39	5	5	A	34,39	[[34, 39]]
5	1	1	in	11	33	1	A	6,11,34,35,39	[[6, 11], [34, 35, 39]]
3	1	1	to	11	5	3	A	8,11,13	[[8, 11, 13]]
3	1	1	a	23	3	3	A	22,23,25	[[22, 23, 25]]
3	1	1	it's	25	5	1	A	24,25,29	[[24, 25, 29]]
2	0	1	of	25	1	3	A	24,25	[[24, 25]]
2	0	1	that's	23	3	3	A	20,23	[[20, 23]]
