Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	i don't	33	1	3	A	32,33	[[32, 33]]
2	0	2	, i'm	75	5	2	A	70,75	[[70, 75]]
2	0	2	i have	33	3	2	A	30,33	[[30, 33]]
2	0	2	to be	77	5	1	A	72,77	[[72, 77]]
14	4	1	a	5	75	1	A	4,5,7,9,30,31,33,60,61,64,65,76,78,79	[[4, 5, 7, 9], [30, 31, 33], [60, 61, 64, 65], [64, 65], [76, 78, 79]]
6	2	1	on	5	85	1	A	2,5,7,82,85,87	[[2, 5, 7], [82, 85, 87]]
2	0	1	that	19	3	6	A	16,19	[[16, 19]]
2	0	1	and	103	5	3	A	98,103	[[98, 103]]
4	0	1	have	23	13	3	A	20,23,30,33	[[20, 23], [30, 33]]
9	1	1	in	31	57	1	A	30,31,33,42,47,78,79,86,87	[[30, 31, 33], [42, 47], [78, 79], [86, 87]]
3	1	1	of	45	5	3	A	42,45,47	[[42, 45, 47]]
4	0	1	don't	33	11	3	A	32,33,38,43	[[32, 33], [38, 43]]
2	0	1	do	101	3	1	A	98,101	[[98, 101]]
2	0	1	i'm	75	5	2	A	70,75	[[70, 75]]
5	1	1	is	39	51	1	A	36,39,82,85,87	[[36, 39], [82, 85, 87]]
2	0	1	all	91	5	2	A	86,91	[[86, 91]]
2	0	1	are	91	5	3	A	86,91	[[86, 91]]
2	0	1	i've	41	5	2	A	36,41	[[36, 41]]
2	0	1	be	77	5	2	A	72,77	[[72, 77]]
