Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
3	1	2	, you	21	5	3	A	18,21,23	[[18, 21, 23]]
8	0	1	i	7	25	1	A	6,7,8,11,22,23,26,31	[[6, 7, 8, 11], [8, 11], [22, 23], [26, 31]]
4	0	1	the	27	13	5	A	26,27,36,39	[[26, 27], [36, 39]]
5	1	1	and	7	13	1	A	4,7,14,15,17	[[4, 7], [14, 15, 17]]
5	1	1	a	23	17	2	A	22,23,27,36,39	[[22, 23, 27], [36, 39]]
5	1	1	you	21	25	3	A	18,21,23,38,43	[[18, 21, 23], [38, 43]]
4	2	1	uh	7	5	1	A	6,7,9,11	[[6, 7, 9, 11]]
2	0	1	have	43	5	2	A	38,43	[[38, 43]]
3	1	1	not	39	3	1	A	38,39,41	[[38, 39, 41]]
2	0	1	we	27	3	3	A	24,27	[[24, 27]]
2	0	1	it's	27	1	1	A	26,27	[[26, 27]]
