,Speaker,Utterance,Unified
5,M,"Uh, I donno, I didn't know it was that high. I, I hadn't heard.","M|Uh, I donno, I didn't know it was that high. I, I hadn't heard."
6,A,"Um, you know, different things, is it restricted to certain crimes? Or just,","A|Um, you know, different things, is it restricted to certain crimes? Or just,"
7,M,"Uh, well, you see, I, I'm not sure. I, uh, I know that in, in, uh in my state, uh.","M|Uh, well, you see, I, I'm not sure. I, uh, I know that in, in, uh in my state, uh."
8,A,Uh-huh. Um. Well.,A|Uh-huh. Um. Well.
9,M,"You know, they've already ruled on that.","M|You know, they've already ruled on that."
10,A,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","A|Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed"
11,M,Uh.,M|Uh.
12,A,"I just, I can't see that.","A|I just, I can't see that."
13,M,Yeah.,M|Yeah.
14,A,Uh-huh.,A|Uh-huh.
15,M,"Um, I don't know, I think there's a lot of things that can be done about it. Um.","M|Um, I don't know, I think there's a lot of things that can be done about it. Um."
16,A,No.,A|No.
17,M,I don't have that problem either.,M|I don't have that problem either.
18,A,"Well, there is so many chances for appeal, that it","A|Well, there is so many chances for appeal, that it"
19,M,Yeah.,M|Yeah.
20,A,it's really sad.,A|it's really sad.
21,M,It is.,M|It is.
22,A,"I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it","A|I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it"
23,M,Uh-huh.,M|Uh-huh.
24,A,"with, someone is calling for someone else to be killed, you know. Is really kind of bad","A|with, someone is calling for someone else to be killed, you know. Is really kind of bad"
25,M,"Yeah, that's true.","M|Yeah, that's true."
26,A,"and there really are criminals that are hard-core and, repeat, and never have any chance for,","A|and there really are criminals that are hard-core and, repeat, and never have any chance for,"
27,M,Right.,M|Right.
28,A,"Oh, I don't know, is it, do you feel at all like, it's a religious issue?","A|Oh, I don't know, is it, do you feel at all like, it's a religious issue?"
29,M,"I don't, no. I don tinker with it that much.","M|I don't, no. I don tinker with it that much."
30,A,Uh-huh.,A|Uh-huh.
31,M,"And I, I think it's important that we, uh, be aware of all the problems that we're having and I think that we need to take steps to correct it.","M|And I, I think it's important that we, uh, be aware of all the problems that we're having and I think that we need to take steps to correct it."
32,A,Um.,A|Um.
33,M,"I'm not religious but, I do believe that God works in all things through all kinds of grace and, uh, you know, I think that, uh God's going to take care of us all in this.","M|I'm not religious but, I do believe that God works in all things through all kinds of grace and, uh, you know, I think that, uh God's going to take care of us all in this."
34,A,"I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently.","A|I don't know, sometimes I feel, I mean I do go to church and things. I don't know how I would feel about it. But like you say, if it hit you personally, closer at home you would feel, feel differently."
35,M,Uh-uh. Uh-hue.,M|Uh-uh. Uh-hue.
36,A,Do you think most states have that or?,A|Do you think most states have that or?
37,M,Most definitely.,M|Most definitely.
38,A,"That still does it, that's right.","A|That still does it, that's right."
39,M,I think so.,M|I think so.
40,A,Uh-huh.,A|Uh-huh.
41,M,"And I think that it's still, it's, it still is a law in many, many states still. Um,","M|And I think that it's still, it's, it still is a law in many, many states still. Um,"
42,A,"Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed.","A|Have that. Well, and it doesn't seem like very many people, uh, are really, I mean, there's a lot of people that are on death row. But there's not very many people that actually, um. do get killed."
43,M,Yeah.,M|Yeah.
44,A,"Uh-huh. So, it seems like a of people live there, and then through appeals.","A|Uh-huh. So, it seems like a of people live there, and then through appeals."
45,M,Yeah.,M|Yeah.
46,A,"Because I know they do frequently, I mean they cover, cover it pretty heavily on television and the newspaper.","A|Because I know they do frequently, I mean they cover, cover it pretty heavily on television and the newspaper."
47,M,"Well, I'm not sure I've ever been to a jury that didn't have some sort of background check.","M|Well, I'm not sure I've ever been to a jury that didn't have some sort of background check."
48,A,If it finally gets to that point.,A|If it finally gets to that point.
49,M,Yeah.,M|Yeah.
50,A,Yeah.,A|Yeah.
51,M,"But, um, I think the appeal process takes too long. I don't know, I, I'm not sure if they're ready to go back and do it.","M|But, um, I think the appeal process takes too long. I don't know, I, I'm not sure if they're ready to go back and do it."
52,A,"Uh-huh. Uh-huh. So is it, uh, are we doing lethal injection now?","A|Uh-huh. Uh-huh. So is it, uh, are we doing lethal injection now?"
53,M,"Yeah, it's, it, it just, uh it's going to take, uh.","M|Yeah, it's, it, it just, uh it's going to take, uh."
54,A,"Uh-huh, which seems so awful.","A|Uh-huh, which seems so awful."
55,M,"Yeah, so, uh.","M|Yeah, so, uh."
56,A,"So, it's a little bit more humane, I guess, it is,","A|So, it's a little bit more humane, I guess, it is,"
57,M,"Uh, I, I do feel that, uh uh, you know, people that are in prison, I think, uh should be able to serve. Uh, I've heard some talk about it, you, you wouldn't be able, uh  to sentence someone to life without possibility of parole","M|Uh, I, I do feel that, uh uh, you know, people that are in prison, I think, uh should be able to serve. Uh, I've heard some talk about it, you, you wouldn't be able, uh  to sentence someone to life without possibility of parole"
58,A,"Yes, the other one just seems so terrible.","A|Yes, the other one just seems so terrible."
59,M,"Yeah, yeah, I, I would like to see, uh, like in the United States where, uh you know, like if, if, uh someone, uh uh, uh gets seriously ill, they, they go to a, a hospital and they're treated like any other, uh...","M|Yeah, yeah, I, I would like to see, uh, like in the United States where, uh you know, like if, if, uh someone, uh uh, uh gets seriously ill, they, they go to a, a hospital and they're treated like any other, uh..."
60,A,Um.,A|Um.
61,M,"I don't know, I just, I, I'm, I don't see anything wrong with it.","M|I don't know, I just, I, I'm, I don't see anything wrong with it."
62,A,"Well, do you think that we do it because we want it to deter crime or, it's not because we don't want to pay for inmates to stay in prison?","A|Well, do you think that we do it because we want it to deter crime or, it's not because we don't want to pay for inmates to stay in prison?"
63,M,"Well no, because I think we want to, uh, have the best prison systems in the world.","M|Well no, because I think we want to, uh, have the best prison systems in the world."
64,A,Uh-huh.,A|Uh-huh.
65,M,"I think it just drives, uh, the jails down, the economy down, and I don, I, you, you can't blame the people that have them because they want to, you don't have to go out and get them, you just have to, have them do something else.","M|I think it just drives, uh, the jails down, the economy down, and I don, I, you, you can't blame the people that have them because they want to, you don't have to go out and get them, you just have to, have them do something else."
66,A,Um.,A|Um.
67,M,"And I think it will, it will help the, uh, the economy.","M|And I think it will, it will help the, uh, the economy."
68,A,Yes.,A|Yes.
69,M,"But, uh,","M|But, uh,"
70,A,"Um. Well, um, and I notice that the crime rate was up in the Dallas area It's, It's kind of been scary, to think about it","A|Um. Well, um, and I notice that the crime rate was up in the Dallas area It's, It's kind of been scary, to think about it"
71,M,Uh-huh.,M|Uh-huh.
72,A,"and, And you're hoping there is something that will cut down on that.","A|and, And you're hoping there is something that will cut down on that."
73,M,"Yes. Well the thing is, I think that's a, a big part of it is that we don't really know how serious the problem is.","M|Yes. Well the thing is, I think that's a, a big part of it is that we don't really know how serious the problem is."
74,A,"You hate to have the dubious honor of being, you know, so high in the, in statistics,","A|You hate to have the dubious honor of being, you know, so high in the, in statistics,"
75,M,Right.,M|Right.
76,A,"But I, you know, we have been really fortunate our family, hasn't had any crime.","A|But I, you know, we have been really fortunate our family, hasn't had any crime."
77,M,"Well, that's true.","M|Well, that's true."
78,A,"And, so we don't, it's harder to think about the poor people that have suffered that way.","A|And, so we don't, it's harder to think about the poor people that have suffered that way."
79,M,Uh-huh.,M|Uh-huh.
80,A,"And how they would expect, how they would hope,","A|And how they would expect, how they would hope,"
81,M,Yeah.,M|Yeah.
82,A,"I mean you, you hear of people who have, um, committed crimes, and then they get out of jail and they go, and they do the same thing again.","A|I mean you, you hear of people who have, um, committed crimes, and then they get out of jail and they go, and they do the same thing again."
83,M,"Uh, I, I don't know. I, you know, I have, I think, uh, you see it more as a, a social disease.","M|Uh, I, I don't know. I, you know, I have, I think, uh, you see it more as a, a social disease."
84,A,And you wonder why they can't just stop it.,A|And you wonder why they can't just stop it.
85,M,"Uh, well, they can.","M|Uh, well, they can."
86,A,"So, maybe you would,","A|So, maybe you would,"
87,M,Yeah.,M|Yeah.
88,A,but still I would hate to be on the jury that sentenced someone.,A|but still I would hate to be on the jury that sentenced someone.
89,M,"Yeah, I, I think that, uh, the way the law reads, uh you know, in most states it reads, if you sentence someone to life in prison, they get twenty years and, uh they have a possibility of parole.","M|Yeah, I, I think that, uh, the way the law reads, uh you know, in most states it reads, if you sentence someone to life in prison, they get twenty years and, uh they have a possibility of parole."
90,A,"No, I know when, um, we just, we moved here, uh, I from the, I got a summons, jury summons,","A|No, I know when, um, we just, we moved here, uh, I from the, I got a summons, jury summons,"
91,M,Oh.,M|Oh.
92,A,"just like constantly, it seemed like,","A|just like constantly, it seemed like,"
93,M,"Well, that's, that is, that, that was a, a pretty wild experience.","M|Well, that's, that is, that, that was a, a pretty wild experience."
94,A,but fortunately I had small children and I didn't have to go.,A|but fortunately I had small children and I didn't have to go.
95,M,"Uh, I've been in that situation where I, uh.","M|Uh, I've been in that situation where I, uh."
96,A,"And it's not that, I mean, I think everyone should have to serve on the jury,","A|And it's not that, I mean, I think everyone should have to serve on the jury,"
97,M,"Right, right.","M|Right, right."
98,A,"it's just that, I didn't, I hate having to be in charge of someone else's life.","A|it's just that, I didn't, I hate having to be in charge of someone else's life."
99,M,Yeah.,M|Yeah.
