,Speaker,Utterance,Unified
5,M,"I mean, I wouldn't want anybody to think of me that had a problem with their car or their, uh family or anything like that, but, uh.","M|I mean, I wouldn't want anybody to think of me that had a problem with their car or their, uh family or anything like that, but, uh."
6,A,"What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?","A|What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?"
7,M,"Um, uh-hope. Um, I'm not sure exactly what the, the problem is. I guess it's, uh","M|Um, uh-hope. Um, I'm not sure exactly what the, the problem is. I guess it's, uh"
8,A,"Uh-huh. Do you live in a real small town or, or out in the country?","A|Uh-huh. Do you live in a real small town or, or out in the country?"
9,M,"Um, no. I'm in a townhouse.","M|Um, no. I'm in a townhouse."
10,A,"How far out from the city, I mean, do you,","A|How far out from the city, I mean, do you,"
11,M,"!!! RemindMe!!%!! remind!!arn!!body!!et!!list!!if!!it!!You!!Have!! done!!It!!you!!Did!!We!!Well!!?!! translated!! translating!! translate!! Trans!!xt!! translation!!est!! Auto!! english!! summary!! wished!!aut!! The!!sv!!I!!There!! That!! You!!This!!That!! This!!.!!Okay!!Yeah!!Nice!! Aut!!ctic!!So!!Oh!!How!!Do!! Are!! are!!Your!!And!!A!!eting!!;!!Is!!and!!See!!, I!!O!! Wild!! What!!Now!!What!!My!!If!!The!! LINE!!Hello!!Good!!Let!!By!!Yes!!They!!But!!Thank!! Hello!!Hi!!Uh!!Same!!Absolutely!!One!!All!!Go!!Here!!Excuse!!Take!!Give!!Another!!book!!Are!!P!!Big!!In!!R!!=!!Who!!Thanks!!Isn!!Holy!!Great!!L!!Um!!","M|!!! RemindMe!!%!! remind!!arn!!body!!et!!list!!if!!it!!You!!Have!! done!!It!!you!!Did!!We!!Well!!?!! translated!! translating!! translate!! Trans!!xt!! translation!!est!! Auto!! english!! summary!! wished!!aut!! The!!sv!!I!!There!! That!! You!!This!!That!! This!!.!!Okay!!Yeah!!Nice!! Aut!!ctic!!So!!Oh!!How!!Do!! Are!! are!!Your!!And!!A!!eting!!;!!Is!!and!!See!!, I!!O!! Wild!! What!!Now!!What!!My!!If!!The!! LINE!!Hello!!Good!!Let!!By!!Yes!!They!!But!!Thank!! Hello!!Hi!!Uh!!Same!!Absolutely!!One!!All!!Go!!Here!!Excuse!!Take!!Give!!Another!!book!!Are!!P!!Big!!In!!R!!=!!Who!!Thanks!!Isn!!Holy!!Great!!L!!Um!!"
12,A,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so","A|About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so"
13,M,Uh-uh.,M|Uh-uh.
14,A,"but it's pretty congested. We are considered in the country,","A|but it's pretty congested. We are considered in the country,"
15,M,Uh.,M|Uh.
16,A,but it doesn't really feel like you're in the country.,A|but it doesn't really feel like you're in the country.
17,M,"Um, well, that's, that, that is a problem too, uh-homing, uh.","M|Um, well, that's, that, that is a problem too, uh-homing, uh."
18,A,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.","A|Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported."
19,M,!!!%,M|!!!%
20,A,"However, I'm sure they're there.","A|However, I'm sure they're there."
21,M,"Yeah, I know they are.","M|Yeah, I know they are."
22,A,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.","A|But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood."
23,M,"Oh, goodness.","M|Oh, goodness."
24,A,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.","A|And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that."
25,M,Yeah.,M|Yeah.
26,A,"It's cut back, you know, considerably, but it, it just shifts it from our neighborhood to another neighborhood to other neighborhood, so it still, uh, remains city wide, pretty, pretty high.","A|It's cut back, you know, considerably, but it, it just shifts it from our neighborhood to another neighborhood to other neighborhood, so it still, uh, remains city wide, pretty, pretty high."
27,M,Yeah.,M|Yeah.
28,A,"Uh, I would say the majority of it's happening during the day, uh, between probably ten in the morning and three in the afternoon.","A|Uh, I would say the majority of it's happening during the day, uh, between probably ten in the morning and three in the afternoon."
