,Speaker,Utterance,Unified
5,A,"if I have people over for dinner, I like it to be nice and relaxed.","A|if I have people over for dinner, I like it to be nice and relaxed."
6,M,"Uh, well I think that's the, that's a good thing, I think, I, I've, I had friends that have done that, and I thought that was a very good thing.","M|Uh, well I think that's the, that's a good thing, I think, I, I've, I had friends that have done that, and I thought that was a very good thing."
7,A,"Yeah. And so I don't like to arrive, or, or when they arrive, for me to be completely worn out.","A|Yeah. And so I don't like to arrive, or, or when they arrive, for me to be completely worn out."
8,M,"Uh, I, I think that's the problem with magazines.","M|Uh, I, I think that's the problem with magazines."
9,A,Yeah.,A|Yeah.
10,M,"and then, you know, I just kind of let it cook and then I let it cool and then you can just leave it in the refrigerator.","M|and then, you know, I just kind of let it cook and then I let it cool and then you can just leave it in the refrigerator."
11,A,Exactly.,A|Exactly.
12,M,I don't have to wait till I'm in the kitchen.,M|I don't have to wait till I'm in the kitchen.
13,A,Uh-huh.,A|Uh-huh.
14,M,"and, and I think it's wonderful that there's a lot of people who don't have that, and, and are just totally indifferent.","M|and, and I think it's wonderful that there's a lot of people who don't have that, and, and are just totally indifferent."
15,A,Yeah.,A|Yeah.
16,M,"Well, I think that's, that's a big benefit.","M|Well, I think that's, that's a big benefit."
17,A,Uh-huh,A|Uh-huh
18,M,and then they would come over to my house and just spend an hour or two finishing a plate.,M|and then they would come over to my house and just spend an hour or two finishing a plate.
19,A,"Uh-huh, you'd just do it.","A|Uh-huh, you'd just do it."
20,M,"Oh, yeah.","M|Oh, yeah."
21,A,.,A|.
22,M,"And I, I, it's not like I have to make a bunch of spaghetti or something.","M|And I, I, it's not like I have to make a bunch of spaghetti or something."
23,A,Yeah.,A|Yeah.
24,M,It's fun.,M|It's fun.
25,A,Uh-huh.,A|Uh-huh.
26,M,"We went to the, uh, the steak place down off of, uh of, off of Belt Line.","M|We went to the, uh, the steak place down off of, uh of, off of Belt Line."
27,A,Um. Boy I like that.,A|Um. Boy I like that.
28,M,So.,M|So.
29,A,"Yeah, well I'm planning a, and naturally this is appropriate because I'm planning dinner for people tomorrow night and then the next night.","A|Yeah, well I'm planning a, and naturally this is appropriate because I'm planning dinner for people tomorrow night and then the next night."
30,M,"Oh, that's good.","M|Oh, that's good."
31,A,So Tuesday night there'll be eight people here altogether.,A|So Tuesday night there'll be eight people here altogether.
32,M,Yeah.,M|Yeah.
33,A,"Oh, yeah, uh-huh.","A|Oh, yeah, uh-huh."
34,M,"And, uh, it's, it, it is really a good thing.","M|And, uh, it's, it, it is really a good thing."
35,A,Uh-huh.,A|Uh-huh.
36,M,"and then I'll make a, a big, um, huge pot over the middle and cover the whole area.","M|and then I'll make a, a big, um, huge pot over the middle and cover the whole area."
37,A,"Yeah, that's fun. Uh-huh.","A|Yeah, that's fun. Uh-huh."
38,M,"So, it's, it was, it, it really was good.","M|So, it's, it was, it, it really was good."
39,A,Yeah.,A|Yeah.
40,M,"but it's not, it isn't worth the price tag you pay.","M|but it's not, it isn't worth the price tag you pay."
41,A,"Yeah, that's a good idea.","A|Yeah, that's a good idea."
42,M,"And, uh, so that's, that was a good thing to do, and I don't know if you have kids or not, but I know we have a lot of friends that like to go to movies, and they go to like six o'clock in the morning, you know, just go and get dressed, and and then go in the afternoons.","M|And, uh, so that's, that was a good thing to do, and I don't know if you have kids or not, but I know we have a lot of friends that like to go to movies, and they go to like six o'clock in the morning, you know, just go and get dressed, and and then go in the afternoons."
43,A,Yeah.,A|Yeah.
44,M,"I, I have a, a girlfriend that I, I, that I play with occasionally. I don't, you know, she likes to play with people, and so I, she's a real good friend of mine. And I play the piano, and I play that, and, and she's, you're right, I'm not a real great piano player, so I play it more as a, as a stress management thing.","M|I, I have a, a girlfriend that I, I, that I play with occasionally. I don't, you know, she likes to play with people, and so I, she's a real good friend of mine. And I play the piano, and I play that, and, and she's, you're right, I'm not a real great piano player, so I play it more as a, as a stress management thing."
45,A,"Uh-huh. Uh-huh, yeah.","A|Uh-huh. Uh-huh, yeah."
46,M,"and, uh, we don't really have, uh really a structured budget. We have a set amount we spend, you know, and we donate it to them, and then we just keep it for, you, you never know, the next year it will be gone and then, you can't use it for anything.","M|and, uh, we don't really have, uh really a structured budget. We have a set amount we spend, you know, and we donate it to them, and then we just keep it for, you, you never know, the next year it will be gone and then, you can't use it for anything."
47,A,Uh-huh.,A|Uh-huh.
48,M,"but it's not a big, uh, big deal.","M|but it's not a big, uh, big deal."
49,A,Uh-huh.,A|Uh-huh.
50,M,So I'm always going to my house.,M|So I'm always going to my house.
51,A,Yeah.,A|Yeah.
52,M,"So, I'm not really going to have much choice, I guess.","M|So, I'm not really going to have much choice, I guess."
53,A,"Yeah, that's good. Well, one of my favorites if I don't want to have other people bring stuff, I just want to treat them is to make chicken and rice.","A|Yeah, that's good. Well, one of my favorites if I don't want to have other people bring stuff, I just want to treat them is to make chicken and rice."
54,M,"Uh-uh. Uh-uh, uh-uh","M|Uh-uh. Uh-uh, uh-uh"
55,A,It's very easy to.,A|It's very easy to.
56,M,"Oh, I'll have to try that.","M|Oh, I'll have to try that."
57,A,You don't like it?,A|You don't like it?
58,M,"No, huh-uh.","M|No, huh-uh."
59,A,"Oh, you do, okay, yeah. I have a really easy recipe for that, where you just brown the chicken and then you put rice in the bottom of the pan, you pour bouillon or chicken broth over it","A|Oh, you do, okay, yeah. I have a really easy recipe for that, where you just brown the chicken and then you put rice in the bottom of the pan, you pour bouillon or chicken broth over it"
60,M,Uh-huh.,M|Uh-huh.
61,A,"and, and you put the chicken in, then pour the, uh, broth over and you can put mushrooms in if you want, and then you just.","A|and, and you put the chicken in, then pour the, uh, broth over and you can put mushrooms in if you want, and then you just."
62,M,"!!!% Okay, okay.","M|!!!% Okay, okay."
63,A,"Yeah, over uncooked rice","A|Yeah, over uncooked rice"
64,M,Okay.,M|Okay.
65,A,"and you can either microwave it or do it in the oven, and it just.","A|and you can either microwave it or do it in the oven, and it just."
66,M,Okay.,M|Okay.
67,A,"It fluffs up, and it's really moist.","A|It fluffs up, and it's really moist."
68,M,I'll bet.,M|I'll bet.
69,A,"Uh-huh, wow, yeah.","A|Uh-huh, wow, yeah."
70,M,"And then you just cover it with a, uh, newspaper, and you cover it and then you put it in a microwave for about five minutes, and then, uh put it on the next plate and, uh and cover it. And you can put, uh carrots and green peppers and, and green olives on there too.","M|And then you just cover it with a, uh, newspaper, and you cover it and then you put it in a microwave for about five minutes, and then, uh put it on the next plate and, uh and cover it. And you can put, uh carrots and green peppers and, and green olives on there too."
71,A,Uh-huh. Yeah.,A|Uh-huh. Yeah.
72,M,"So I, I, uh, I try to, I like to make sure I don't make too many mistakes","M|So I, I, uh, I try to, I like to make sure I don't make too many mistakes"
73,A,"Well, I'll keep that one in mind.","A|Well, I'll keep that one in mind."
74,M,"Yeah, I don't know if I've ever had, uh, you know, a real good, uh, real good ham, or if I'd just had ham.","M|Yeah, I don't know if I've ever had, uh, you know, a real good, uh, real good ham, or if I'd just had ham."
75,A,Yeah.,A|Yeah.
76,M,"I've been trying to make a, a fajita now, and I'm not, you know, I don't know if it's fajitas or what, but, you just put it on the outside and you marinate it and you put, uh, put tomato sauce over it and I just love that.","M|I've been trying to make a, a fajita now, and I'm not, you know, I don't know if it's fajitas or what, but, you just put it on the outside and you marinate it and you put, uh, put tomato sauce over it and I just love that."
77,A,Yeah.,A|Yeah.
78,M,"and I was going, okay, I'm going to take that, that, and then I took, um.","M|and I was going, okay, I'm going to take that, that, and then I took, um."
79,A,"Uh-huh. Yeah, you can get away with it even having a semi nice dinner,","A|Uh-huh. Yeah, you can get away with it even having a semi nice dinner,"
80,M,"Yeah, it's not, it, it doesn't really,","M|Yeah, it's not, it, it doesn't really,"
81,A,"or, you know semi .","A|or, you know semi ."
82,M,"Uh, well, I'm not really into formal dining out, I, I like just having a nice meal.","M|Uh, well, I'm not really into formal dining out, I, I like just having a nice meal."
83,A,Yeah.,A|Yeah.
84,M,"But, um, I don't know. I guess, I just, I guess I'm not, I'm just not really into it.","M|But, um, I don't know. I guess, I just, I guess I'm not, I'm just not really into it."
85,A,"Yeah. You put in, um","A|Yeah. You put in, um"
86,M,"And, uh, it's a good thing to have, because it makes the, uh the meatballs come out a lot bigger.","M|And, uh, it's a good thing to have, because it makes the, uh the meatballs come out a lot bigger."
87,A,"let's see, what was it, three quarters of cup of rice or,","A|let's see, what was it, three quarters of cup of rice or,"
88,M,"Uh, I don't remember. It was something like that.","M|Uh, I don't remember. It was something like that."
89,A,"It depends on, you can really vary it.","A|It depends on, you can really vary it."
90,M,Yeah.,M|Yeah.
91,A,"But you have to put the water in proportionally. I can't remember. I think it was three quarters cup rice to two cups water, two cups, um, broth.","A|But you have to put the water in proportionally. I can't remember. I think it was three quarters cup rice to two cups water, two cups, um, broth."
92,M,Yeah.,M|Yeah.
93,A,"Yeah, flavor. Uh-huh. Yeah.","A|Yeah, flavor. Uh-huh. Yeah."
94,M,"I mean, it's not like it's a big, uh, thick piece of something,","M|I mean, it's not like it's a big, uh, thick piece of something,"
95,A,Uh-huh.,A|Uh-huh.
96,M,"And, uh, that's the type of thing I like to experiment with. I, uh I, it's, it was, it, it seemed to be a very interesting thing to do. I don't know, it sounds like you might enjoy it.","M|And, uh, that's the type of thing I like to experiment with. I, uh I, it's, it was, it, it seemed to be a very interesting thing to do. I don't know, it sounds like you might enjoy it."
97,A,"Um, let's see. I think it was an hour. I've done it in the microwave so often lately because, it's, it's really easy.","A|Um, let's see. I think it was an hour. I've done it in the microwave so often lately because, it's, it's really easy."
98,M,"Oh, I see.","M|Oh, I see."
99,A,"Yeah. But, I think it's about an hour.","A|Yeah. But, I think it's about an hour."
100,M,"Oh, okay.","M|Oh, okay."
101,A,"Or maybe it's only half hour. Um, you just, until the rice looks fluffy, and and not overdone. You know, before it gets overdone.","A|Or maybe it's only half hour. Um, you just, until the rice looks fluffy, and and not overdone. You know, before it gets overdone."
102,M,"Oh, that's good.","M|Oh, that's good."
103,A,Yeah.,A|Yeah.
104,M,Okay.,M|Okay.
105,A,"Um, I'd let it cook just a little bit just so that the cooking goes a little faster.","A|Um, I'd let it cook just a little bit just so that the cooking goes a little faster."
106,M,Okay.,M|Okay.
107,A,"Yeah, I liked your idea too, there.","A|Yeah, I liked your idea too, there."
108,M,"I, I like the idea.","M|I, I like the idea."
109,A,Uh-huh.,A|Uh-huh.
110,M,"and then you can either go ahead and cook it in the microwave or you can just leave it in there and let it rise and then, uh, heat it up.","M|and then you can either go ahead and cook it in the microwave or you can just leave it in there and let it rise and then, uh, heat it up."
111,A,Yeah. Uh-huh.,A|Yeah. Uh-huh.
112,M,"Uh, you can, you don't have to be, you have to, you've just put it in there, you just have to accept it. I don't know how long it takes, I guess.","M|Uh, you can, you don't have to be, you have to, you've just put it in there, you just have to accept it. I don't know how long it takes, I guess."
113,A,Uh-huh.,A|Uh-huh.
114,M,"And I love it when they come home and they're just lonesome and, and the smell is just,    just absolutely wonderful.","M|And I love it when they come home and they're just lonesome and, and the smell is just,    just absolutely wonderful."
