,Speaker,Utterance,Unified
5,M,"Oh, yeah.","M|Oh, yeah."
6,A,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","A|Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty"
7,M,"Uh, uh-hints.","M|Uh, uh-hints."
8,A,so I'm kind of ready for the pumpkin weather.,A|so I'm kind of ready for the pumpkin weather.
9,M,Yeah.,M|Yeah.
10,A,You don't,A|You don't
11,M,No.,M|No.
12,A,are you a summer person?,A|are you a summer person?
13,M,I'm a spring person.,M|I'm a spring person.
14,A,Are you?,A|Are you?
15,M,Yes.,M|Yes.
16,A,"Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons.","A|Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons."
17,M,"Oh, really?","M|Oh, really?"
18,A,"Oh, you're used to that, too.","A|Oh, you're used to that, too."
19,M,!!!%!!;!! Remind me of that time.,M|!!!%!!;!! Remind me of that time.
20,A,"You don't like the cold. Well, I usually like it about sweater weather, and the problem here in Plano is it doesn't last very long.","A|You don't like the cold. Well, I usually like it about sweater weather, and the problem here in Plano is it doesn't last very long."
21,M,Oh.,M|Oh.
22,A,"It goes from hot, and then you get a couple of weeks of that Indian Summer, and then it's cold","A|It goes from hot, and then you get a couple of weeks of that Indian Summer, and then it's cold"
23,M,Uh.,M|Uh.
24,A,and I wish it were several months of that.,A|and I wish it were several months of that.
25,M,"Oh, yeah.","M|Oh, yeah."
26,A,"Well, I don't either unless it's like, uh, some of my favorite's like a Friday night when it rains and you really didn't have anywhere to go, and it's sleeping time. But if you have to get up and get out in it, I don't like it either","A|Well, I don't either unless it's like, uh, some of my favorite's like a Friday night when it rains and you really didn't have anywhere to go, and it's sleeping time. But if you have to get up and get out in it, I don't like it either"
27,M,"Oh, well, that's that's not bad.","M|Oh, well, that's that's not bad."
28,A,"Oh, yeah. Well, sure it does. That kind of schedule, you really need a lot more sunshine.","A|Oh, yeah. Well, sure it does. That kind of schedule, you really need a lot more sunshine."
29,M,"Yeah, it really does.","M|Yeah, it really does."
30,A,"And also the evenings are going to be getting, uh, darker sooner as it gets cooler.","A|And also the evenings are going to be getting, uh, darker sooner as it gets cooler."
31,M,Uh-huh.,M|Uh-huh.
