,Speaker,Utterance,Unified
5,M,Uh-huh.,M|Uh-huh.
6,A,What do you do?,A|What do you do?
7,M,I'm a nurse.,M|I'm a nurse.
8,A,"I guess that, I mean it all depends really on what kind of bracket you're in.","A|I guess that, I mean it all depends really on what kind of bracket you're in."
9,M,Right.,M|Right.
10,A,Uh-huh.,A|Uh-huh.
11,M,"I mean, I'm not, you know, I don't mind paying the sales tax, it's just that I'm, I, I feel like, you, you're, you have to pay for the privilege of living here.","M|I mean, I'm not, you know, I don't mind paying the sales tax, it's just that I'm, I, I feel like, you, you're, you have to pay for the privilege of living here."
12,A,Right.,A|Right.
13,M,"So, I'm not real sure what we're going to do about it.","M|So, I'm not real sure what we're going to do about it."
14,A,"Oh, sure.","A|Oh, sure."
15,M,"But, uh.","M|But, uh."
16,A,Uh-huh. Uh-huh. Right.,A|Uh-huh. Uh-huh. Right.
17,M,"So, um.","M|So, um."
18,A,Uh-huh.,A|Uh-huh.
19,M,"and, um.","M|and, um."
20,A,Right.,A|Right.
21,M,"But, uh, I guess, uh.","M|But, uh, I guess, uh."
22,A,"Uh, well, no, I can't really complain. I'm a student, um, and I I work as a co-op at, uh, Georgia Tech Research Institute. And, uh, I'm going to get back most of what I earned, I mean most of what I pay in taxes and, uh, and, uh,  one of my parents is still claiming me.","A|Uh, well, no, I can't really complain. I'm a student, um, and I I work as a co-op at, uh, Georgia Tech Research Institute. And, uh, I'm going to get back most of what I earned, I mean most of what I pay in taxes and, uh, and, uh,  one of my parents is still claiming me."
23,M,Uh-oh.,M|Uh-oh.
24,A,Huh? Uh-huh. I'm sure,A|Huh? Uh-huh. I'm sure
25,M,"I mean, they don't expect you to, you know, be, uh...","M|I mean, they don't expect you to, you know, be, uh..."
26,A,"I went, well I did work, um, just very for some time but I didn't make enough money to really make,  too much of a difference.","A|I went, well I did work, um, just very for some time but I didn't make enough money to really make,  too much of a difference."
27,M,"Uh-hauhuh, uh-h.","M|Uh-hauhuh, uh-h."
28,A,Right.,A|Right.
29,M,Um.,M|Um.
30,A,"No, no, I haven't.","A|No, no, I haven't."
31,M,You haven't?,M|You haven't?
32,A,Uh-huh.,A|Uh-huh.
33,M,"But, uh.","M|But, uh."
34,A,Uh-huh.,A|Uh-huh.
35,M,"But, um.","M|But, um."
36,A,Huh.,A|Huh.
37,M,"He's been a, a, uh a very strong supporter of the Sandinistas, and he's been trying to, to, uh make it on his own.","M|He's been a, a, uh a very strong supporter of the Sandinistas, and he's been trying to, to, uh make it on his own."
38,A,Oh. Really?,A|Oh. Really?
39,M,Yeah.,M|Yeah.
40,A,Uh-huh. Uh-huh.,A|Uh-huh. Uh-huh.
41,M,"So, uh, we've got, we have a, a lot of, uh we have, uh a lot, a good size garden,  and a lot that we do.","M|So, uh, we've got, we have a, a lot of, uh we have, uh a lot, a good size garden,  and a lot that we do."
42,A,"Oh, sure.","A|Oh, sure."
43,M,"But, uh,","M|But, uh,"
44,A,Uh-huh.,A|Uh-huh.
45,M,"and I'm just wondering, you know, how much are they going to be able to deduct?","M|and I'm just wondering, you know, how much are they going to be able to deduct?"
46,A,Wow.,A|Wow.
47,M,"And I, and I, you know, I just, I feel like, you, you can't, you don't have to pay for it, you just have to accept it.","M|And I, and I, you know, I just, I feel like, you, you can't, you don't have to pay for it, you just have to accept it."
48,A,Uh-huh. taxes.,A|Uh-huh. taxes.
49,M,"so I'm paying twice as much as I would have been paying in taxes. So, I don't know, I, I think that's a problem with the, the, uh, the economy.","M|so I'm paying twice as much as I would have been paying in taxes. So, I don't know, I, I think that's a problem with the, the, uh, the economy."
50,A,Uh-huh.,A|Uh-huh.
