,Speaker,Utterance,Unified
5,M,"Well, I, I work in a, a machine shop.","M|Well, I, I work in a, a machine shop."
6,A,Sure.,A|Sure.
7,M,"But, uh.","M|But, uh."
8,A,You bet.,A|You bet.
9,M,I'm a graduate of the school and so I know a lot about that kind of thing.,M|I'm a graduate of the school and so I know a lot about that kind of thing.
10,A,Look professional,A|Look professional
11,M,Uh-huh.,M|Uh-huh.
12,A,"Yeah, I understand. I am a, I own my company. I am in the, I am, uh, manufactures rep sales organization and my office is a small office and I am very casual and wear slacks and sports shirt and things like that","A|Yeah, I understand. I am a, I own my company. I am in the, I am, uh, manufactures rep sales organization and my office is a small office and I am very casual and wear slacks and sports shirt and things like that"
13,M,Uh-huh.,M|Uh-huh.
14,A,but then when I travel it is a little different situation.,A|but then when I travel it is a little different situation.
15,M,Right.,M|Right.
16,A,"Yeah, I think in today's society, uh, there is more credibility to be quite honest","A|Yeah, I think in today's society, uh, there is more credibility to be quite honest"
17,M,"Uh, yeah.","M|Uh, yeah."
18,A,"I will always remember, I will tell this real quick story when I graduated from college, my first job years ago, uh, thirty years ago, twenty-nine years ago, in fact, was selling agricultural fertilizer.","A|I will always remember, I will tell this real quick story when I graduated from college, my first job years ago, uh, thirty years ago, twenty-nine years ago, in fact, was selling agricultural fertilizer."
19,M,!!!%!! Remind me.,M|!!!%!! Remind me.
20,A,"I worked for the, uh, Smith Douglas Division of Borden Chemical and I sold uh, you know, manure.","A|I worked for the, uh, Smith Douglas Division of Borden Chemical and I sold uh, you know, manure."
21,M,"Oh, really?","M|Oh, really?"
22,A,"And, uh, I would go out and call on farmers and I would always try to look my best wearing sport coats and things like that, but I was calling on guys that wore bib overalls.","A|And, uh, I would go out and call on farmers and I would always try to look my best wearing sport coats and things like that, but I was calling on guys that wore bib overalls."
23,M,"Oh, really.","M|Oh, really."
24,A,"And so, one day I got up and thought well I will just go casual and you know that I called on a guy wearing exactly that, bib overalls, and he sort of told me that he expected me to be professional","A|And so, one day I got up and thought well I will just go casual and you know that I called on a guy wearing exactly that, bib overalls, and he sort of told me that he expected me to be professional"
25,M,Uh.,M|Uh.
26,A,and he sort of expected me to dress as a professional,A|and he sort of expected me to dress as a professional
27,M,Right.,M|Right.
28,A,"so, uh, it was sort of,","A|so, uh, it was sort of,"
29,M,Oh.,M|Oh.
30,A,You bet even back then,A|You bet even back then
31,M,"Yeah, they had to be in their own little world.","M|Yeah, they had to be in their own little world."
32,A,"so I sort, uh, been aware of my dress ever since then and try to look my best,","A|so I sort, uh, been aware of my dress ever since then and try to look my best,"
33,M,Uh-huh.,M|Uh-huh.
34,A,"but here again I dress casual quite a bit so,","A|but here again I dress casual quite a bit so,"
35,M,Yeah.,M|Yeah.
36,A,"It gives you confidence. In my business if I call on the the J C Penney company here in Dallas or say someone say Sears and Roebuck in Chicago, then I wear coat and tie. If I call on just, uh, a normal little dealer of mine, I might be casual.","A|It gives you confidence. In my business if I call on the the J C Penney company here in Dallas or say someone say Sears and Roebuck in Chicago, then I wear coat and tie. If I call on just, uh, a normal little dealer of mine, I might be casual."
37,M,"Uh, I have, uh I have a problem, uh-hilted skirt.","M|Uh, I have, uh I have a problem, uh-hilted skirt."
38,A,"I call on Oshman's sporting goods, again, it may be casual or it may be coat and tie. So it depends.","A|I call on Oshman's sporting goods, again, it may be casual or it may be coat and tie. So it depends."
39,M,"Oh, I know.","M|Oh, I know."
40,A,"Uh, probably no.","A|Uh, probably no."
41,M,"Oh, okay.","M|Oh, okay."
42,A,"but then it depends on who you are calling on. Who you're, you like your minister standing up in front of you with no tie, you just, uh, he would be missing something.","A|but then it depends on who you are calling on. Who you're, you like your minister standing up in front of you with no tie, you just, uh, he would be missing something."
43,M,Right.,M|Right.
44,A,"Although, he shouldn't be evaluated on that.","A|Although, he shouldn't be evaluated on that."
45,M,Yeah.,M|Yeah.
46,A,"So, it's its' just different.","A|So, it's its' just different."
47,M,Yeah.,M|Yeah.
48,A,"Yes, it is. I am, uh, like a Catholic and the people that go to my Church, you know Catholics dress very casual a lot of the times. People in jeans and in whatever, but yet the way I was raised, I am a converted Catholic, the way I was raised, I was raised a Baptist and like as a youngster I use to always dress up all the time. I guess that has changed also.","A|Yes, it is. I am, uh, like a Catholic and the people that go to my Church, you know Catholics dress very casual a lot of the times. People in jeans and in whatever, but yet the way I was raised, I am a converted Catholic, the way I was raised, I was raised a Baptist and like as a youngster I use to always dress up all the time. I guess that has changed also."
49,M,"Oh, yeah, yeah.","M|Oh, yeah, yeah."
50,A,Right.,A|Right.
51,M,"but, uh.","M|but, uh."
52,A,Sure.,A|Sure.
53,M,"And I, I think that the, the, uh you know, the real problem with the, with the whole system is, is, uh.","M|And I, I think that the, the, uh you know, the real problem with the, with the whole system is, is, uh."
54,A,But . That is a very good point. I am from West Virginia so I understand what you are saying there,A|But . That is a very good point. I am from West Virginia so I understand what you are saying there
55,M,Uh-huh.,M|Uh-huh.
56,A,and it's it's a very good point.,A|and it's it's a very good point.
57,M,"And it's hard to believe that, you know, that the average person can't afford, you can't imagine, you, you have to pay that much money to, to go out and do something like that.","M|And it's hard to believe that, you know, that the average person can't afford, you can't imagine, you, you have to pay that much money to, to go out and do something like that."
58,A,"But you shouldn't, what's the old saying, you shouldn't judge a book by its cover.","A|But you shouldn't, what's the old saying, you shouldn't judge a book by its cover."
59,M,"Uh, well, that's true.","M|Uh, well, that's true."
60,A,"And, uh, evaluation of an individual. Course, all of it depends on the type of job responsibility you have. I think you have to dress sort of accordingly.","A|And, uh, evaluation of an individual. Course, all of it depends on the type of job responsibility you have. I think you have to dress sort of accordingly."
61,M,Right.,M|Right.
62,A,"But, uh, you certainly should not judge a book by its cover and, uh, or evaluate a person by that.","A|But, uh, you certainly should not judge a book by its cover and, uh, or evaluate a person by that."
63,M,Right.,M|Right.
64,A,"What about season to season. Does, I guess your dress changes.","A|What about season to season. Does, I guess your dress changes."
65,M,"Well, uh.","M|Well, uh."
