,Speaker,Utterance,Unified
5,M,"Yeah, yeah.","M|Yeah, yeah."
6,A,"and, and, you know, obviously they're probably not going to be doing a good job and so forth, but I don't really like having to do it. It,","A|and, and, you know, obviously they're probably not going to be doing a good job and so forth, but I don't really like having to do it. It,"
7,M,"Well, I think, uh.","M|Well, I think, uh."
8,A,"And I don't like the idea of it, it's, it's, makes too much of a big brother type of thing.","A|And I don't like the idea of it, it's, it's, makes too much of a big brother type of thing."
9,M,"Uh, yeah.","M|Uh, yeah."
10,A,Yeah.,A|Yeah.
11,M,"But, uh.","M|But, uh."
12,A,Huh-uh.,A|Huh-uh.
13,M,"!!!!,!!%!! Remind me.","M|!!!!,!!%!! Remind me."
14,A,"Yeah, yeah, I think so too. But, you know, it's one of those things.","A|Yeah, yeah, I think so too. But, you know, it's one of those things."
15,M,"Well, I guess we're going to talk about lawn and garden today.","M|Well, I guess we're going to talk about lawn and garden today."
16,A,Yeah.,A|Yeah.
17,M,"and, uh","M|and, uh"
18,A,"Plus, I guess, if they are in problem enough to be jailed or something of that nature for any length of time, then the company has lost what they've put into that employee, and their expertise or whatever.","A|Plus, I guess, if they are in problem enough to be jailed or something of that nature for any length of time, then the company has lost what they've put into that employee, and their expertise or whatever."
19,M,"Yeah, I, I agree with you there.","M|Yeah, I, I agree with you there."
20,A,Yeah.,A|Yeah.
21,M,"So, I don't know, I, I just, I really don't see, uh.","M|So, I don't know, I, I just, I really don't see, uh."
22,A,"Well, do you think that, um, it should be like we have this sort of random spot testing type of thing or do you think it would be more palatable if we had some sort of regular schedule or would that just allow everybody a chance to get out of it?","A|Well, do you think that, um, it should be like we have this sort of random spot testing type of thing or do you think it would be more palatable if we had some sort of regular schedule or would that just allow everybody a chance to get out of it?"
23,M,"I think that would be fair. I think that the random testing would be good to, to check for drugs.","M|I think that would be fair. I think that the random testing would be good to, to check for drugs."
24,A,"Well, you know, if, if they have time enough they can,  stay off of it.","A|Well, you know, if, if they have time enough they can,  stay off of it."
25,M,Yeah. Yeah.,M|Yeah. Yeah.
26,A,Yeah.,A|Yeah.
27,M,"You know, they just kind of say, well, we'll just let you go.","M|You know, they just kind of say, well, we'll just let you go."
28,A,Yeah.,A|Yeah.
29,M,"I mean, you're, you, you have to be a certain income holder before you can get benefits.","M|I mean, you're, you, you have to be a certain income holder before you can get benefits."
30,A,"I think so too, uh, I know the, the group I was in at the time this all came up they, uh, were quite vocal about it, through electronic mail, boy, they just really, you know let them have it from one end to the other, vehemently","A|I think so too, uh, I know the, the group I was in at the time this all came up they, uh, were quite vocal about it, through electronic mail, boy, they just really, you know let them have it from one end to the other, vehemently"
31,M,!!!%!!You bet!!,M|!!!%!!You bet!!
32,A,"but, uh, it has quieted down, but I don't think they probably feel any differently,","A|but, uh, it has quieted down, but I don't think they probably feel any differently,"
33,M,"Yeah. I, I think, I, uh","M|Yeah. I, I think, I, uh"
34,A,"and some, some of them did quit the company.","A|and some, some of them did quit the company."
35,M,"Oh, really?","M|Oh, really?"
36,A,True.,A|True.
37,M,"But, uh.","M|But, uh."
38,A,Uh-huh.,A|Uh-huh.
39,M,"you know, and, and that's one thing, that's, that, you're not allowed to advertise your benefits. You know, you can't say, you, you do this for a cause, you don't have to do this, you just have to say, I want this.","M|you know, and, and that's one thing, that's, that, you're not allowed to advertise your benefits. You know, you can't say, you, you do this for a cause, you don't have to do this, you just have to say, I want this."
40,A,"Yeah, I wouldn't like anything of that nature, you know,","A|Yeah, I wouldn't like anything of that nature, you know,"
41,M,Yeah.,M|Yeah.
42,A,"don't tell me what to do, you know.","A|don't tell me what to do, you know."
43,M,Yeah.,M|Yeah.
44,A,Yeah.,A|Yeah.
45,M,"I mean, you don't want to believe everything you hear on the news, but I think that's a lot of what the media does.","M|I mean, you don't want to believe everything you hear on the news, but I think that's a lot of what the media does."
46,A,"Yeah. Well, I guess too if I thought that this would help really and truly do away with the drug problem, then that would be one thing. But I think it's too minor and too, you know,","A|Yeah. Well, I guess too if I thought that this would help really and truly do away with the drug problem, then that would be one thing. But I think it's too minor and too, you know,"
47,M,Uh-huh.,M|Uh-huh.
48,A,"in, in the whole scope of things this isn't going to, to have any real affect on, what's going on in the street.","A|in, in the whole scope of things this isn't going to, to have any real affect on, what's going on in the street."
49,M,Right.,M|Right.
50,A,Yeah.,A|Yeah.
51,M,"But, uh, I don't know.","M|But, uh, I don't know."
52,A,"Well, yes.","A|Well, yes."
53,M,!!!%!! Remind me of that now.,M|!!!%!! Remind me of that now.
54,A,"That, yes. I, I think that could be a big problem, you know, I would just be irate if they said it was positive and I knew it wasn't,","A|That, yes. I, I think that could be a big problem, you know, I would just be irate if they said it was positive and I knew it wasn't,"
55,M,Right.,M|Right.
56,A,"you know, that just really rubbed me the wrong way.","A|you know, that just really rubbed me the wrong way."
57,M,"Right, exactly.","M|Right, exactly."
58,A,Yeah.,A|Yeah.
59,M,"I mean, you, I mean, it's, it, it can be dangerous, you're not going to go to jail for it, but you can't just shoot somebody because you know you got a gun.","M|I mean, you, I mean, it's, it, it can be dangerous, you're not going to go to jail for it, but you can't just shoot somebody because you know you got a gun."
60,A,Yeah.,A|Yeah.
61,M,"I mean, it's, it, it really is, you have to wonder, you've got to wonder if, if, you, if the, you're really, if they're really trying to do a good job, or if they really, you really don't want to pay taxes on it, you just have to pay it.","M|I mean, it's, it, it really is, you have to wonder, you've got to wonder if, if, you, if the, you're really, if they're really trying to do a good job, or if they really, you really don't want to pay taxes on it, you just have to pay it."
62,A,Right. No.,A|Right. No.
63,M,"so I don't know,","M|so I don't know,"
64,A,"I guess the one that really got me too was that, uh, let's say your spouse is on a particular drug and you know what that is,","A|I guess the one that really got me too was that, uh, let's say your spouse is on a particular drug and you know what that is,"
65,M,Uh-huh.,M|Uh-huh.
66,A,"and then you end up with the same problem and you take their leftover medicine, that's not allowed.","A|and then you end up with the same problem and you take their leftover medicine, that's not allowed."
67,M,Right.,M|Right.
68,A,"You know, that's, that's totally out.","A|You know, that's, that's totally out."
69,M,"Yeah, yeah.","M|Yeah, yeah."
70,A,Uh-huh.,A|Uh-huh.
71,M,"so, I don't know, it's, it may be the government's fault, but, uh.","M|so, I don't know, it's, it may be the government's fault, but, uh."
72,A,"Oh, that's interesting.","A|Oh, that's interesting."
73,M,"So, uh","M|So, uh"
74,A,"Well, I guess we've exhausted that one.","A|Well, I guess we've exhausted that one."
75,M,"Yes, I think so, yes.","M|Yes, I think so, yes."
76,A,enjoyed talking to you.,A|enjoyed talking to you.
77,M,"and I enjoyed talking to, and I, I hope I'm going to have a good visit with my grandchildren this year so,","M|and I enjoyed talking to, and I, I hope I'm going to have a good visit with my grandchildren this year so,"
78,A,Good-bye.,A|Good-bye.
79,M,Bye.,M|Bye.
