,Speaker,Utterance,Unified
5,M,Yeah.,M|Yeah.
6,A,"Yes. Yes. Not getting paroled, let's say in so many, years.","A|Yes. Yes. Not getting paroled, let's say in so many, years."
7,M,Right.,M|Right.
8,A,"I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.","A|I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years."
9,M,Uh-huh.,M|Uh-huh.
10,A,"There has, that's right.","A|There has, that's right."
11,M,"And I think that that, that there needs to be a balance somewhere.","M|And I think that that, that there needs to be a balance somewhere."
12,A,Uh-huh.,A|Uh-huh.
13,M,"and I don't know how that would work. I, I don tought about that in the courtroom, but I'm not sure how that works.","M|and I don't know how that would work. I, I don tought about that in the courtroom, but I'm not sure how that works."
14,A,Yeah. Yeah.,A|Yeah. Yeah.
15,M,"And then, you know, they have to go back to work and they have their day care, and, and that's about it, you, you can't really do much for them.","M|And then, you know, they have to go back to work and they have their day care, and, and that's about it, you, you can't really do much for them."
16,A,"Uh-huh. That's right. That's, honestly right.","A|Uh-huh. That's right. That's, honestly right."
17,M,"Yeah, it's kind of sad.","M|Yeah, it's kind of sad."
18,A,"Uh, they sure are just because, some innocent person, can really,","A|Uh, they sure are just because, some innocent person, can really,"
19,M,Uh.,M|Uh.
20,A,"it seems like, really a rough time","A|it seems like, really a rough time"
21,M,Yeah.,M|Yeah.
22,A,"you know? I'm not saying innocent person, let's say someone wrote a hot check, for instance. You know, it seems like when they go to prison, it, they really seem like it's a rough time for them","A|you know? I'm not saying innocent person, let's say someone wrote a hot check, for instance. You know, it seems like when they go to prison, it, they really seem like it's a rough time for them"
23,M,Uh-huh.,M|Uh-huh.
24,A,"he's just there to serve his time, and get back out on the street.","A|he's just there to serve his time, and get back out on the street."
25,M,"Yeah, yeah.","M|Yeah, yeah."
26,A,Yeah.,A|Yeah.
27,M,"and, and I don't think that's right.","M|and, and I don't think that's right."
28,A,Uh-huh.,A|Uh-huh.
