,Speaker,Utterance,Unified
5,M,"And we had to cut down our garden, because we were afraid of the blackening, and it was getting so hot, and so we were going to have to put up all our blackening mounds, and then we were trying to get out of that, and that was, that was the worst part of it.","M|And we had to cut down our garden, because we were afraid of the blackening, and it was getting so hot, and so we were going to have to put up all our blackening mounds, and then we were trying to get out of that, and that was, that was the worst part of it."
6,A,Uh-huh.,A|Uh-huh.
7,M,"So, uh","M|So, uh"
8,A,Do you have a lawn?,A|Do you have a lawn?
9,M,"Yeah, we do, uh.","M|Yeah, we do, uh."
10,A,"Oh, yeah.","A|Oh, yeah."
11,M,so.,M|so.
12,A,"Well, um, actually it, we've sort of had an ideal Spring.","A|Well, um, actually it, we've sort of had an ideal Spring."
13,M,Uh-huh.,M|Uh-huh.
14,A,"And, um, the, the peonies have been out for now about three weeks","A|And, um, the, the peonies have been out for now about three weeks"
15,M,Uh-huh.,M|Uh-huh.
16,A,"and the roses have been blooming for two weeks, and the grass is, uh, this lush green, and of course I've got lots of weeds in mine because, I don't use any poison either.","A|and the roses have been blooming for two weeks, and the grass is, uh, this lush green, and of course I've got lots of weeds in mine because, I don't use any poison either."
17,M,Oh.,M|Oh.
18,A,"But, um, you know, I just keep looking at, and I say, Jeez, you know, this is the first year it's been so perfect.","A|But, um, you know, I just keep looking at, and I say, Jeez, you know, this is the first year it's been so perfect."
19,M,Right.,M|Right.
20,A,"But, and my garden, you know, my tomatoes are two and a half feet tall","A|But, and my garden, you know, my tomatoes are two and a half feet tall"
21,M,Uh-huh.,M|Uh-huh.
22,A,"the plants and,","A|the plants and,"
23,M,I love tomatoes. I love tomatoes,M|I love tomatoes. I love tomatoes
24,A,"you know, I'm I'm going, Gee, this can't, you know, we'll have a freeze.","A|you know, I'm I'm going, Gee, this can't, you know, we'll have a freeze."
25,M,Yeah.,M|Yeah.
26,A,"Well, that's it. Last year, I think it was, you know, my peonies were, were, budding in January, and, you know, there was no way that was going to make it, and sure enough, you know, we had really mild weather until I think it was May or something","A|Well, that's it. Last year, I think it was, you know, my peonies were, were, budding in January, and, you know, there was no way that was going to make it, and sure enough, you know, we had really mild weather until I think it was May or something"
27,M,Uh-huh.,M|Uh-huh.
28,A,"and then, you know, everything just got hit hard","A|and then, you know, everything just got hit hard"
29,M,"Oh, yeah.","M|Oh, yeah."
30,A,"So, but yeah, it, it's interesting, and I enjoy gardening. My son does the mowing of the grass.","A|So, but yeah, it, it's interesting, and I enjoy gardening. My son does the mowing of the grass."
31,M,Oh.,M|Oh.
32,A,"I don't think that's a pleasure for anybody, the the mowing.","A|I don't think that's a pleasure for anybody, the the mowing."
33,M,"Well, it was, it really was, because it was so, it just, it made it so much more difficult for us.","M|Well, it was, it really was, because it was so, it just, it made it so much more difficult for us."
34,A,Uh-huh.,A|Uh-huh.
35,M,"And, uh and, and so, and, you can tell that, that, you're not just mowing the lawn, you, you've done a good job of, of, uh uh, mowing your own lawn.","M|And, uh and, and so, and, you can tell that, that, you're not just mowing the lawn, you, you've done a good job of, of, uh uh, mowing your own lawn."
36,A,"Oh, they help you.","A|Oh, they help you."
37,M,"and so, I mean, they're, they are a lot of energy to put into it, and, and they, you can't, you don't, I can't put too much in it","M|and so, I mean, they're, they are a lot of energy to put into it, and, and they, you can't, you don't, I can't put too much in it"
38,A,"Oh dear. Oh but that's nice, you know, I mean the peach tree is, is a start and,","A|Oh dear. Oh but that's nice, you know, I mean the peach tree is, is a start and,"
39,M,"Well, we, we have one in the house and I know that when the first one was born it was, you knew, it was going to be gone before we could put it in,","M|Well, we, we have one in the house and I know that when the first one was born it was, you knew, it was going to be gone before we could put it in,"
40,A,"Right. What about tomatoes, aren't they pretty hardy?","A|Right. What about tomatoes, aren't they pretty hardy?"
41,M,"Yes, they are, very hardy, but they're very colorful, and they're, they're also very hard to take care of.","M|Yes, they are, very hardy, but they're very colorful, and they're, they're also very hard to take care of."
42,A,Oh.,A|Oh.
43,M,"I mean, we just, we're so accustomed to it now, we don tinker around with it.","M|I mean, we just, we're so accustomed to it now, we don tinker around with it."
44,A,Uh-huh.,A|Uh-huh.
45,M,"And we tried, we tried it, and we didn't realize it, but we had to pull all the, all the roots out and put them in the ground.","M|And we tried, we tried it, and we didn't realize it, but we had to pull all the, all the roots out and put them in the ground."
46,A,Oh.,A|Oh.
47,M,"and, and it's really worked out so far.","M|and, and it's really worked out so far."
48,A,Uh-huh.,A|Uh-huh.
49,M,"you know, it's just that the water around your house is so polluted that, uh, you're, you know, you don, you can't, you, you have to be careful not to have your plants, um, filtered, because it's, it is a very dirty, uh","M|you know, it's just that the water around your house is so polluted that, uh, you're, you know, you don, you can't, you, you have to be careful not to have your plants, um, filtered, because it's, it is a very dirty, uh"
50,A,Uh-huh.,A|Uh-huh.
51,M,"So, you're like, I'll start again.","M|So, you're like, I'll start again."
52,A,"Well, I would assume, too, I mean, you've got three or four months you're talking about of, of bad weather.","A|Well, I would assume, too, I mean, you've got three or four months you're talking about of, of bad weather."
53,M,"Oh, yeah.","M|Oh, yeah."
54,A,Uh-huh.,A|Uh-huh.
55,M,"and, uh.","M|and, uh."
56,A,Uh-huh.,A|Uh-huh.
57,M,"But, uh.","M|But, uh."
58,A,"Oh, dear.","A|Oh, dear."
59,M,"But, uh.","M|But, uh."
60,A,Sounds like it would have been pretty.,A|Sounds like it would have been pretty.
61,M,Yeah.,M|Yeah.
62,A,"Oh, sure, sure.","A|Oh, sure, sure."
63,M,"So, I'm not real sure what the size of our house is, but we're, we're at, we've got two bedrooms, and two-thirds, and, uh, so it's, it's kind of, it seems to me, it would fit in, you know,","M|So, I'm not real sure what the size of our house is, but we're, we're at, we've got two bedrooms, and two-thirds, and, uh, so it's, it's kind of, it seems to me, it would fit in, you know,"
64,A,"Well, it sounds like you, you've got your hands full","A|Well, it sounds like you, you've got your hands full"
