,Speaker,Utterance,Unified
5,A,"It's the least hard on your body as far as, uh, impact","A|It's the least hard on your body as far as, uh, impact"
6,M,"Uh, right.","M|Uh, right."
7,A,and,A|and
8,M,"I don't know if you have that up there but I do, I have a friend who has a, a, uh a regular old horse, uh uh, carton that he, uh he keeps in the back of his truck and, uh","M|I don't know if you have that up there but I do, I have a friend who has a, a, uh a regular old horse, uh uh, carton that he, uh he keeps in the back of his truck and, uh"
9,A,"Right, right.","A|Right, right."
10,M,"It's a little harder to get the hang of, but it's, it's a lot more fun.","M|It's a little harder to get the hang of, but it's, it's a lot more fun."
11,A,"Well, I do, uh, little aerobics, oh, three or four times a week, but it's not enough to, boy if I go, in the summer time I try to jog, jog a couple of miles","A|Well, I do, uh, little aerobics, oh, three or four times a week, but it's not enough to, boy if I go, in the summer time I try to jog, jog a couple of miles"
12,M,"Uh, uh.","M|Uh, uh."
13,A,"and, uh, well, you know, even doing that three or four times a week, when summer hits, that's a hard thing to go out and and go jogging for, uh half hour or so,","A|and, uh, well, you know, even doing that three or four times a week, when summer hits, that's a hard thing to go out and and go jogging for, uh half hour or so,"
14,M,Yeah.,M|Yeah.
15,A,"but so, I'm not quite getting the level that I need to.","A|but so, I'm not quite getting the level that I need to."
16,M,"Yeah, yeah, that, that was, that had to be a real challenge, too.","M|Yeah, yeah, that, that was, that had to be a real challenge, too."
17,A,I like it.,A|I like it.
18,M,"Yeah, I do, too.","M|Yeah, I do, too."
19,A,"I like it, uh, part of my problem is I have small children, so, uh, to do a whole lot just requires a lot of, oh, coordination as far as scheduling and that type of, uh, deal, you know, uh,","A|I like it, uh, part of my problem is I have small children, so, uh, to do a whole lot just requires a lot of, oh, coordination as far as scheduling and that type of, uh, deal, you know, uh,"
20,M,"Uh, that's true.","M|Uh, that's true."
21,A,"Of course, you got a little different direction going, but, uh.","A|Of course, you got a little different direction going, but, uh."
22,M,"Yeah, I have to agree with that. I have, uh I have a daughter who is a sophomore in college up in Massachusetts. And, uh  I, I thought it would be neat to be able to go to a, a college party with other friends and have a few people come with,  you know.","M|Yeah, I have to agree with that. I have, uh I have a daughter who is a sophomore in college up in Massachusetts. And, uh  I, I thought it would be neat to be able to go to a, a college party with other friends and have a few people come with,  you know."
23,A,"Right, you don't notice it  as much,","A|Right, you don't notice it  as much,"
24,M,"Yeah, I don,","M|Yeah, I don,"
25,A,yeah.,A|yeah.
26,M,"Yeah, I'm in college, I don't even know if I ever go to a gym, you probably don't go to like a gymnasium or something like that.","M|Yeah, I'm in college, I don't even know if I ever go to a gym, you probably don't go to like a gymnasium or something like that."
27,A,"You feel it, don't you?","A|You feel it, don't you?"
28,M,Yeah.,M|Yeah.
29,A,"It's amazing how, uh, how much, uh, it changes, and I weigh probably about the same I weighed for, oh, I don't know how many years, but, uh, it's changed places And things don't fit just quite exactly fit the same.","A|It's amazing how, uh, how much, uh, it changes, and I weigh probably about the same I weighed for, oh, I don't know how many years, but, uh, it's changed places And things don't fit just quite exactly fit the same."
30,M,Right.,M|Right.
31,A,"But, uh, so, do you do, uh, in Texas, uh, does there, probably quite a few facilities.","A|But, uh, so, do you do, uh, in Texas, uh, does there, probably quite a few facilities."
32,M,"Uh, I'm not sure. I'm, I, I do know that, uh","M|Uh, I'm not sure. I'm, I, I do know that, uh"
33,A,"Do you enjoy it, or is it, uh. If you can have, find the time it's just the.","A|Do you enjoy it, or is it, uh. If you can have, find the time it's just the."
34,M,"Well, it depends on the person, I guess. I don, I, I enjoy it. Uh, I think I'm, I like to work out with people, you, you don't have to be physically powerful to do it.","M|Well, it depends on the person, I guess. I don, I, I enjoy it. Uh, I think I'm, I like to work out with people, you, you don't have to be physically powerful to do it."
35,A,"Yeah, it is hard","A|Yeah, it is hard"
36,M,"Uh,","M|Uh,"
