,Speaker,Utterance,Unified
5,A,Well both of mine are boys. They're eight and eleven,A|Well both of mine are boys. They're eight and eleven
6,M,"Oh, okay.","M|Oh, okay."
7,A,and they're into sports,A|and they're into sports
8,M,Uh-huh.,M|Uh-huh.
9,A,"I mean, as a matter of fact, that's what we're doing tonight","A|I mean, as a matter of fact, that's what we're doing tonight"
10,M,Oh.,M|Oh.
11,A,Baseball has started.,A|Baseball has started.
12,M,Uh-huh.,M|Uh-huh.
13,A,"Oh, oh, yes, we start here at, uh, five.","A|Oh, oh, yes, we start here at, uh, five."
14,M,Okay.,M|Okay.
15,A,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","A|Up until, it's coach pitch, until you get nine which my little boy will be nine in May."
16,M,Uh-huh.,M|Uh-huh.
17,A,"So he's going to be with, uh, regular pitching","A|So he's going to be with, uh, regular pitching"
18,M,"Oh, okay.","M|Oh, okay."
19,A,"and my eleven year old, of course, you know, is pitching.","A|and my eleven year old, of course, you know, is pitching."
20,M,Oh.,M|Oh.
21,A,Uh-huh.,A|Uh-huh.
22,M,"so, I've never been, I don't know, I'm, I think I'm probably a little too slow for it, but I do like to do it,","M|so, I've never been, I don't know, I'm, I think I'm probably a little too slow for it, but I do like to do it,"
23,A,"But yes, we're into baseball, and it seems like soon as that over with we get into basketball. We even have peewee basketball here. So there's always something.","A|But yes, we're into baseball, and it seems like soon as that over with we get into basketball. We even have peewee basketball here. So there's always something."
24,M,"Oh, yeah.","M|Oh, yeah."
25,A,Both. If we're not doing sports we go somewhere.,A|Both. If we're not doing sports we go somewhere.
26,M,"Uh-uh. Well, that's true.","M|Uh-uh. Well, that's true."
27,A,"Oh, yeah, yeah, yeah.","A|Oh, yeah, yeah, yeah."
28,M,Uh-huh.,M|Uh-huh.
29,A,"No, usually in the summer time.","A|No, usually in the summer time."
30,M,Oh.,M|Oh.
31,A,"Different places every year. We,","A|Different places every year. We,"
32,M,Where do you live?,M|Where do you live?
33,A,No,A|No
34,M,"I've been to, I've been in San Antonio.","M|I've been to, I've been in San Antonio."
35,A,Uh-huh.,A|Uh-huh.
36,M,and I just thought that was so neat.,M|and I just thought that was so neat.
37,A,"You know, I've heard, we have a couple of friends that goes to Washington quite often, and that must be the thing. They really hadn't either. They went to the Memorial, you know, when they go, it's on business","A|You know, I've heard, we have a couple of friends that goes to Washington quite often, and that must be the thing. They really hadn't either. They went to the Memorial, you know, when they go, it's on business"
38,M,Uh.,M|Uh.
39,A,it's not really just to getting to sight see.,A|it's not really just to getting to sight see.
40,M,Yeah.,M|Yeah.
41,A,"Oh, I bet it is, too.","A|Oh, I bet it is, too."
42,M,Yeah.,M|Yeah.
43,A,Uh-huh.,A|Uh-huh.
44,M,"and they took my, my daughter to go see it.","M|and they took my, my daughter to go see it."
45,A,"Oh, now my husband and I, we go different places. But our but when we go with our children we usually kind of stay close.","A|Oh, now my husband and I, we go different places. But our but when we go with our children we usually kind of stay close."
46,M,"Uh, that's good.","M|Uh, that's good."
47,A,"Oh, yes, yes, yes.","A|Oh, yes, yes, yes."
48,M,"I was going to say, uh-hope.","M|I was going to say, uh-hope."
49,A,Oh.,A|Oh.
50,M,"And, um, we went to Disney World, and it was like, you know, we'd go up there and sit around and have a good time.","M|And, um, we went to Disney World, and it was like, you know, we'd go up there and sit around and have a good time."
51,A,"Oh,","A|Oh,"
52,M,"And, uh.","M|And, uh."
53,A,Uh-huh.,A|Uh-huh.
54,M,"And, uh.","M|And, uh."
55,A,Uh-huh.,A|Uh-huh.
56,M,"We, we just didn't have the time to really do that. But, uh.","M|We, we just didn't have the time to really do that. But, uh."
57,A,Yes.,A|Yes.
58,M,"But, uh.","M|But, uh."
59,A,"Oh, yes, but we try, you know, I try, my husband also, we're involved in everything our kids does","A|Oh, yes, but we try, you know, I try, my husband also, we're involved in everything our kids does"
60,M,Uh-oh.,M|Uh-oh.
61,A,"because, uh, my dad died, you know, when I was less than a year old","A|because, uh, my dad died, you know, when I was less than a year old"
62,M,Uh-huh.,M|Uh-huh.
63,A,"so I always just had a mother. So I always thought, when I have kids, you know, I really want to be involved with them.","A|so I always just had a mother. So I always thought, when I have kids, you know, I really want to be involved with them."
64,M,"Yeah, I, I think that's the thing that really hit home a little bit, though, I mean, I don't have a lot of friends that, that have children, but I think, I'm always hearing a lot about the kids that have them and how they're doing so well, you, you don't hear a lot, you hear a little, you probably hear a whole lot about them from your friends that have kids.","M|Yeah, I, I think that's the thing that really hit home a little bit, though, I mean, I don't have a lot of friends that, that have children, but I think, I'm always hearing a lot about the kids that have them and how they're doing so well, you, you don't hear a lot, you hear a little, you probably hear a whole lot about them from your friends that have kids."
65,A,"Material things, yes, that is, yes,","A|Material things, yes, that is, yes,"
66,M,"So, he wanted us to do it, but we didn't want to do that.","M|So, he wanted us to do it, but we didn't want to do that."
67,A,Uh-huh.,A|Uh-huh.
68,M,"and I'm like, no, I'm not that old.","M|and I'm like, no, I'm not that old."
69,A,"Best friends, now.","A|Best friends, now."
70,M,"but he wants, like I said, like to be with other people. Like he wants his Mom and Dad,","M|but he wants, like I said, like to be with other people. Like he wants his Mom and Dad,"
71,A,Uh-huh.,A|Uh-huh.
72,M,"you know, and you don't, you don, you have to think about that, and, you can't just say, well, you need to exercise, you got to be active, you've got to do what you want to do, and I, I think that's important, you, you're not just going to sit there and say, Well, I need to do this, but I need some time to do it.","M|you know, and you don't, you don, you have to think about that, and, you can't just say, well, you need to exercise, you got to be active, you've got to do what you want to do, and I, I think that's important, you, you're not just going to sit there and say, Well, I need to do this, but I need some time to do it."
73,A,Yeah.,A|Yeah.
74,M,"but he's, you can't, you don't have, you have to have all that in, in your life.","M|but he's, you can't, you don't have, you have to have all that in, in your life."
75,A,Uh-huh.,A|Uh-huh.
76,M,"so, it just kind of makes you feel good, you're kind of bonding with them and it makes you not feel guilty, and it's something that, you don't have to do every day.","M|so, it just kind of makes you feel good, you're kind of bonding with them and it makes you not feel guilty, and it's something that, you don't have to do every day."
77,A,"Oh, uh-huh. Yeah.","A|Oh, uh-huh. Yeah."
78,M,"so, you can see that there's a lot of changes, and I think, I think that, uh.","M|so, you can see that there's a lot of changes, and I think, I think that, uh."
79,A,Uh-huh.,A|Uh-huh.
80,M,"you have to be a certain income holder and that's it, you have to go back to work and that, that you have all these rights that you've beenogged over and over and that just doesn't work,","M|you have to be a certain income holder and that's it, you have to go back to work and that, that you have all these rights that you've beenogged over and over and that just doesn't work,"
81,A,"Yeah, you have to","A|Yeah, you have to"
82,M,"And, uh.","M|And, uh."
83,A,"I mean, you honestly do. Now I have friends that I love to death, but, and they have children, but their children does anything, we have to take them, and, you know to do it.","A|I mean, you honestly do. Now I have friends that I love to death, but, and they have children, but their children does anything, we have to take them, and, you know to do it."
84,M,"Uh-uh. Uh-hums, uh-hum.","M|Uh-uh. Uh-hums, uh-hum."
85,A,"And that really gets kind of aggravating after a while because you're saying, Well, I work full time too, you know.","A|And that really gets kind of aggravating after a while because you're saying, Well, I work full time too, you know."
86,M,Right.,M|Right.
87,A,"Yeah, oh, yeah.","A|Yeah, oh, yeah."
88,M,"and, uh.","M|and, uh."
89,A,"Problem, uh-huh","A|Problem, uh-huh"
90,M,!!!%!!;!! Remind me of that.,M|!!!%!!;!! Remind me of that.
91,A,Yeah.,A|Yeah.
92,M,"you know, and, and it's not like they're going, you're going to come home and you're not going to have any of that because you've done something wrong, you've messed up something else, you don't know.","M|you know, and, and it's not like they're going, you're going to come home and you're not going to have any of that because you've done something wrong, you've messed up something else, you don't know."
93,A,"Uh-huh, yeah, I agree with you very much so. Now, we waited several years before we started having children because we was still in college, and we knew time wise, or, and money wise, too","A|Uh-huh, yeah, I agree with you very much so. Now, we waited several years before we started having children because we was still in college, and we knew time wise, or, and money wise, too"
94,M,"Yeah, I know, I, I'm still going through college myself, but I've been married about eight years, so.","M|Yeah, I know, I, I'm still going through college myself, but I've been married about eight years, so."
95,A,"would, it would not have been a good idea to had them then.","A|would, it would not have been a good idea to had them then."
96,M,"Yeah, yeah.","M|Yeah, yeah."
97,A,Yeah.,A|Yeah.
98,M,so.,M|so.
99,A,"Uh-huh, yeah.","A|Uh-huh, yeah."
100,M,"But, uh.","M|But, uh."
101,A,"That's right, but you can't take this money with us, though","A|That's right, but you can't take this money with us, though"
102,M,"No, I can't.","M|No, I can't."
103,A,that's how I keep looking at it.,A|that's how I keep looking at it.
104,M,"Well, you know, there's a lot that can be done, but I don't think it's, you can do it all.","M|Well, you know, there's a lot that can be done, but I don't think it's, you can do it all."
105,A,Oh.,A|Oh.
106,M,"It's like, I can get this for two hundred dollars and I can do this for three hundred.","M|It's like, I can get this for two hundred dollars and I can do this for three hundred."
107,A,Uh-huh.,A|Uh-huh.
108,M,"and, you don't have to worry about, you can just go and live there.","M|and, you don't have to worry about, you can just go and live there."
109,A,"Oh, yeah, if you if you can, yeah.","A|Oh, yeah, if you if you can, yeah."
110,M,"if you, if they're, you're right, if it's a large enough college, it might be, you might be able to get a good roommate for that much money, if your roommate's big enough.","M|if you, if they're, you're right, if it's a large enough college, it might be, you might be able to get a good roommate for that much money, if your roommate's big enough."
111,A,Yeah. What are you learning to be?,A|Yeah. What are you learning to be?
112,M,"I'm learning to read and write and, uh, I, I'm, I don't know, I guess I'm a little slow, I suppose.","M|I'm learning to read and write and, uh, I, I'm, I don't know, I guess I'm a little slow, I suppose."
113,A,"What degree, I mean, what are you wanting to do after you get out of college?","A|What degree, I mean, what are you wanting to do after you get out of college?"
114,M,"Uh, I'm, I've been trying to get a, uh, a teaching degree, but it's just, I don't know, I think it's, I'd like to stay at home and my wife would like to go back to school and, you're right, I could go to a private school.","M|Uh, I'm, I've been trying to get a, uh, a teaching degree, but it's just, I don't know, I think it's, I'd like to stay at home and my wife would like to go back to school and, you're right, I could go to a private school."
115,A,"Oh, that's, my husband's into, uh, computers.","A|Oh, that's, my husband's into, uh, computers."
116,M,"Yeah, he's, he works for the government, so he's sort of into that.","M|Yeah, he's, he works for the government, so he's sort of into that."
117,A,Uh-huh.,A|Uh-huh.
118,M,"and I'm, I think, you know, looking for the job that, that I can handle and, you can teach and everything and I'm not going to, you, you're going to have to have a degree in something that's going to affect you.","M|and I'm, I think, you know, looking for the job that, that I can handle and, you can teach and everything and I'm not going to, you, you're going to have to have a degree in something that's going to affect you."
119,A,Yeah.,A|Yeah.
120,M,"And so,","M|And so,"
121,A,And you don't want to?,A|And you don't want to?
122,M,"No, I don't, I mean I think I would like to go to Argentina but I'm not sure.","M|No, I don't, I mean I think I would like to go to Argentina but I'm not sure."
123,A,"No, no.","A|No, no."
124,M,"You don't, you don t want to do it.","M|You don't, you don t want to do it."
125,A,Oh.,A|Oh.
126,M,"And, uh, I, I'm not sure I would want to be stuck in that situation.","M|And, uh, I, I'm not sure I would want to be stuck in that situation."
127,A,Oh.,A|Oh.
128,M,"So, you know, there's, there are places, like you said, where you can just go ahead and pay cash for as much as you want, but you don taj a nickel.","M|So, you know, there's, there are places, like you said, where you can just go ahead and pay cash for as much as you want, but you don taj a nickel."
129,A,Then you'll never leave.,A|Then you'll never leave.
130,M,"No, no, no.","M|No, no, no."
131,A,Oh. Uh-huh.,A|Oh. Uh-huh.
132,M,"And, and he went to school, and when he came home, he got a job, and his mom said, Mom, you're not going to take me alive, you can't leave me here.","M|And, and he went to school, and when he came home, he got a job, and his mom said, Mom, you're not going to take me alive, you can't leave me here."
133,A,Well maybe something will open up for you.,A|Well maybe something will open up for you.
134,M,Uh-hope.,M|Uh-hope.
135,A,Uh-huh.,A|Uh-huh.
136,M,"and I've, I'm looking forward to it.","M|and I've, I'm looking forward to it."
137,A,"Well, well I've enjoyed talking to you.","A|Well, well I've enjoyed talking to you."
138,M,You too.,M|You too.
139,A,"Okay, bye-bye.","A|Okay, bye-bye."
140,M,Bye-bye,M|Bye-bye
