,Speaker,Utterance,Unified
5,M,"I had to, uh, I had a, uh a Springer Spaniel that I had for about a year and a half.","M|I had to, uh, I had a, uh a Springer Spaniel that I had for about a year and a half."
6,A,Instead of being carried,A|Instead of being carried
7,M,"Yes, that's right.","M|Yes, that's right."
8,A,Yeah. Really.,A|Yeah. Really.
9,M,"but I was real concerned about the, uh the safety and the welfare of the dogs.","M|but I was real concerned about the, uh the safety and the welfare of the dogs."
10,A,Uh-huh.,A|Uh-huh.
11,M,"And I called one, one trainer and one person, and one of them was a woman, and she was a very pleasant, caring individual,","M|And I called one, one trainer and one person, and one of them was a woman, and she was a very pleasant, caring individual,"
12,A,Huh.,A|Huh.
13,M,"!!!%!! translated It's a Bishon, or a Saint Augustine or something like that.","M|!!!%!! translated It's a Bishon, or a Saint Augustine or something like that."
14,A,"Yes, I've seen those. They're cute.","A|Yes, I've seen those. They're cute."
15,M,!!!%!! Remind me. I've never seen those,M|!!!%!! Remind me. I've never seen those
16,A,Uh-huh.,A|Uh-huh.
17,M,"And they're very protective, very caring, uh.","M|And they're very protective, very caring, uh."
18,A,"Oh, she's about four. She's not completely pure. We got her from the, uh, Humane Society when she was a puppy. She looks like a she looks just like a Golden Retriever, but she's a little bit smaller. She's like fifty-five pounds.","A|Oh, she's about four. She's not completely pure. We got her from the, uh, Humane Society when she was a puppy. She looks like a she looks just like a Golden Retriever, but she's a little bit smaller. She's like fifty-five pounds."
19,M,Oh.,M|Oh.
20,A,Is it?,A|Is it?
21,M,!!!%!! RemindMe!!,M|!!!%!! RemindMe!!
22,A,Uh-huh.,A|Uh-huh.
23,M,"And, uh","M|And, uh"
24,A,Huh.,A|Huh.
25,M,"You know, and, and I don't think, I don, I, I think it's just, I'm not real sure what the, the, what the breed is.","M|You know, and, and I don't think, I don, I, I think it's just, I'm not real sure what the, the, what the breed is."
26,A,Uh-huh.,A|Uh-huh.
27,M,And they're usually pretty well bred.,M|And they're usually pretty well bred.
28,A,"Oh, huh.","A|Oh, huh."
29,M,"And, uh, the ones with the, the ears and the eyes, the one with the ears are the ones I really like the best.","M|And, uh, the ones with the, the ears and the eyes, the one with the ears are the ones I really like the best."
30,A,"Yeah. She's perfect. Well, she's got a brown nose instead of black too.","A|Yeah. She's perfect. Well, she's got a brown nose instead of black too."
31,M,Uh-oh.,M|Uh-oh.
32,A,"Which makes her, I guess, unshowable, even if she had papers which she doesn't","A|Which makes her, I guess, unshowable, even if she had papers which she doesn't"
33,M,"Yeah, yeah.","M|Yeah, yeah."
34,A,"but, but we love her anyway. She's just a lot of company to us. We didn't, we haven't had any kids and we're expecting a baby this summer, but up until then, she's been our substitute kid and she was a lot of fun.","A|but, but we love her anyway. She's just a lot of company to us. We didn't, we haven't had any kids and we're expecting a baby this summer, but up until then, she's been our substitute kid and she was a lot of fun."
35,M,"Oh, that's good.","M|Oh, that's good."
36,A,Right. Oh.,A|Right. Oh.
37,M,"and, uh, I had, I have a setter, a Sheltie mix, and she's a medium size.","M|and, uh, I had, I have a setter, a Sheltie mix, and she's a medium size."
38,A,I bet it had a pretty coat too.,A|I bet it had a pretty coat too.
39,M,"And, uh, they had, they just had a regular old white shirt, and a blue-green color shirt.","M|And, uh, they had, they just had a regular old white shirt, and a blue-green color shirt."
40,A,Yeah.,A|Yeah.
41,M,"And, uh.","M|And, uh."
42,A,Right.,A|Right.
43,M,"And, uh.","M|And, uh."
44,A,Oh.,A|Oh.
45,M,!!!%!! RemindMe!!,M|!!!%!! RemindMe!!
46,A,Yeah.,A|Yeah.
47,M,"and, and, uh.","M|and, and, uh."
48,A,"We have some friends with a brother and sister Golden retriever and those dogs have been having seizures, and I wonder since both of them are having them if it's some kind of breeding problem.","A|We have some friends with a brother and sister Golden retriever and those dogs have been having seizures, and I wonder since both of them are having them if it's some kind of breeding problem."
49,M,"Well, I, I don't know if it is. I don, I haven't, uh, you know, I hadn't thought about that.","M|Well, I, I don't know if it is. I don, I haven't, uh, you know, I hadn't thought about that."
50,A,Huh-uh.,A|Huh-uh.
51,M,"And it's a dog that's, uh, uh","M|And it's a dog that's, uh, uh"
52,A,Oh.,A|Oh.
53,M,"And, uh it was, uh","M|And, uh it was, uh"
54,A,Yeah.,A|Yeah.
55,M,"And, uh.","M|And, uh."
56,A,"Yeah. They did. I, I had never really had a Golden retriever before. We were going to get a shepherd and something mixed because my husband's family had had shepherds and all the other, we looked at some of the shepherd mixes and the puppies weren't very, uh, social and stuff.","A|Yeah. They did. I, I had never really had a Golden retriever before. We were going to get a shepherd and something mixed because my husband's family had had shepherds and all the other, we looked at some of the shepherd mixes and the puppies weren't very, uh, social and stuff."
57,M,Uh-huh.,M|Uh-huh.
58,A,"And we went to a pen of a little bit bigger dogs and all the others were standing there barking and jumping up and down. And one dog would stand there wagging her tail and smiling And that, was mine.","A|And we went to a pen of a little bit bigger dogs and all the others were standing there barking and jumping up and down. And one dog would stand there wagging her tail and smiling And that, was mine."
59,M,Did you just take her home?,M|Did you just take her home?
60,A,Uh-huh.,A|Uh-huh.
61,M,"You know, they, they breed them and then they, uh they, the dogs are, they're actually put in a home so they're not really trained in any way.","M|You know, they, they breed them and then they, uh they, the dogs are, they're actually put in a home so they're not really trained in any way."
62,A,"Oh, really?","A|Oh, really?"
63,M,Yeah.,M|Yeah.
64,A,Oh.,A|Oh.
65,M,"And they have to learn how to act and act out of a two part, uh-haugment.","M|And they have to learn how to act and act out of a two part, uh-haugment."
66,A,Uh-huh.,A|Uh-huh.
67,M,"It was, it was a, uh a cross section of the United States.","M|It was, it was a, uh a cross section of the United States."
68,A,Oh.,A|Oh.
69,M,"So, they bred these dogs and then the people who bred them, you know, when the, when they got to be very old they had these, these, uh, uh...","M|So, they bred these dogs and then the people who bred them, you know, when the, when they got to be very old they had these, these, uh, uh..."
70,A,Huh.,A|Huh.
71,M,"So, uh.","M|So, uh."
72,A,Uh-huh. Huh. Uh-huh.,A|Uh-huh. Huh. Uh-huh.
73,M,"Because, uh.","M|Because, uh."
74,A,Uh-huh.,A|Uh-huh.
75,M,"and so, and, and so,","M|and so, and, and so,"
76,A,Huh.,A|Huh.
77,M,"They have a very, very, uh...","M|They have a very, very, uh..."
78,A,Huh.,A|Huh.
79,M,!!!!!! translated It's a sheltie.,M|!!!!!! translated It's a sheltie.
80,A,Wow.,A|Wow.
81,M,"So, uh, they had a really good time.","M|So, uh, they had a really good time."
82,A,Huh.,A|Huh.
83,M,"And, uh,","M|And, uh,"
