,Speaker,Utterance,Unified
5,M,"And I think, you know, it's a shame too, because I think that, uh, the way the, the, uh government is run and it's not working, and I think it's corrupt and it, uh it's just not working.","M|And I think, you know, it's a shame too, because I think that, uh, the way the, the, uh government is run and it's not working, and I think it's corrupt and it, uh it's just not working."
6,A,"There's, uh, maybe some short-term things that they can do and it hurts everybody's pocket, of course, but, um, I know that state has, uh, cutback, uh, raises for a year to help, uh, the, uh, state financial or whatever you might want to say to get better in a better condition.","A|There's, uh, maybe some short-term things that they can do and it hurts everybody's pocket, of course, but, um, I know that state has, uh, cutback, uh, raises for a year to help, uh, the, uh, state financial or whatever you might want to say to get better in a better condition."
7,M,Uh-uh. Right.,M|Uh-uh. Right.
8,A,"That,","A|That,"
9,M,"It's, it's a, it was a big thing when, uh, the oil companies were talking about, uh you know, putting the, the barrel age in metric, you know.","M|It's, it's a, it was a big thing when, uh, the oil companies were talking about, uh you know, putting the, the barrel age in metric, you know."
10,A,"Uh, State of Minnesota.","A|Uh, State of Minnesota."
11,M,"Minnesota, okay.","M|Minnesota, okay."
12,A,"So there's the potential that perhaps, you know, the U S budget might want to take a look at it's, uh, federal employees or, and take a look at saying, well, let's freeze wages. I mean everybody's doing it so it isn't like, uh, private business has had to do it","A|So there's the potential that perhaps, you know, the U S budget might want to take a look at it's, uh, federal employees or, and take a look at saying, well, let's freeze wages. I mean everybody's doing it so it isn't like, uh, private business has had to do it"
13,M,Uh.,M|Uh.
14,A,so it might have to be something that they might consider doing as a that's got to be very short term.,A|so it might have to be something that they might consider doing as a that's got to be very short term.
15,M,Right.,M|Right.
16,A,"And the only other avenue that I can think of is, uh, looking at where they're spending the money and not so much as saying, well, we're spending too much in that area as perhaps looking at what is costing them the money. As for, for instance, I think you probably remember the military getting caught, um, with toilet seats that cost them four hundred, five hundred dollars.","A|And the only other avenue that I can think of is, uh, looking at where they're spending the money and not so much as saying, well, we're spending too much in that area as perhaps looking at what is costing them the money. As for, for instance, I think you probably remember the military getting caught, um, with toilet seats that cost them four hundred, five hundred dollars."
17,M,"Uh, right.","M|Uh, right."
18,A,"And it was just, I mean you can go to K-Mart and buy them for, uh, eight dollars or I think six dollars or whatever for toilet seats,","A|And it was just, I mean you can go to K-Mart and buy them for, uh, eight dollars or I think six dollars or whatever for toilet seats,"
19,M,"Right, right.","M|Right, right."
