,Speaker,Utterance,Unified
5,M,"Yeah, I have a Dodge Aries.","M|Yeah, I have a Dodge Aries."
6,A,Uh-huh.,A|Uh-huh.
7,M,"And so, uh, I don't know, I'm not real sure that, uh that that's the way to go about selecting a car. I think you have to have a criteria that you can follow and, uh.","M|And so, uh, I don't know, I'm not real sure that, uh that that's the way to go about selecting a car. I think you have to have a criteria that you can follow and, uh."
8,A,I see,A|I see
9,M,Yeah.,M|Yeah.
10,A,"Top of, top of the line.","A|Top of, top of the line."
11,M,Right.,M|Right.
12,A,Oh.,A|Oh.
13,M,And then I'll get in the car and lock the door and try not to get out of it.,M|And then I'll get in the car and lock the door and try not to get out of it.
14,A,"Uh-huh. Right, right.","A|Uh-huh. Right, right."
15,M,"But, uh.","M|But, uh."
16,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
17,M,"I mean, they're not, you don't have to be conscious of them. You know, it, it's just a, just a part of being, you, you're not conscious of it.","M|I mean, they're not, you don't have to be conscious of them. You know, it, it's just a, just a part of being, you, you're not conscious of it."
18,A,"Well, I guess I'm, uh, more traditional in that I don't like power windows or power locks, because the people that I know who have them always seem to have trouble with them.","A|Well, I guess I'm, uh, more traditional in that I don't like power windows or power locks, because the people that I know who have them always seem to have trouble with them."
19,M,"Uh, uh.","M|Uh, uh."
20,A,"And, uh, so I don't, I just don't like anything that I can't figure out why it doesn't work","A|And, uh, so I don't, I just don't like anything that I can't figure out why it doesn't work"
21,M,"Uh-uh. Uh-uh, yeah.","M|Uh-uh. Uh-uh, yeah."
22,A,"And then I want, you know, good, uh, gas mileage and I want an air bag and, uh, I guess,","A|And then I want, you know, good, uh, gas mileage and I want an air bag and, uh, I guess,"
23,M,"Sure, uh-huh.","M|Sure, uh-huh."
24,A,"No, I haven't. Have you?","A|No, I haven't. Have you?"
25,M,I think I have.,M|I think I have.
26,A,"Somehow I just think, you know, I like the idea","A|Somehow I just think, you know, I like the idea"
27,M,"Well, it's, it really is nice.","M|Well, it's, it really is nice."
28,A,Right.,A|Right.
29,M,"I mean, you, you can't deny that, but you can certainly,","M|I mean, you, you can't deny that, but you can certainly,"
