,Speaker,Utterance,Unified
5,M,"Well  you know, it's,  it's getting to be a necessity.","M|Well  you know, it's,  it's getting to be a necessity."
6,A,Seems like I just bought it.,A|Seems like I just bought it.
7,M,Did you?,M|Did you?
8,A,"It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","A|It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah."
9,M,"Yeah, well, I, I've had, uh","M|Yeah, well, I, I've had, uh"
10,A,"I know, I really will do that the next time, I buy it too.","A|I know, I really will do that the next time, I buy it too."
11,M,Yeah.,M|Yeah.
12,A,Uh-huh.,A|Uh-huh.
13,M,"and, uh.","M|and, uh."
14,A,Uh-huh.,A|Uh-huh.
15,M,but I'm not sure that it was practical for us.,M|but I'm not sure that it was practical for us.
16,A,Uh-huh.,A|Uh-huh.
17,M,"but we wanted something that was light, you know,","M|but we wanted something that was light, you know,"
18,A,Uh-huh.,A|Uh-huh.
19,M,"And it's a, uh, three fifty in the morning hours and it's got, uh uh, eight thousand miles on it.","M|And it's a, uh, three fifty in the morning hours and it's got, uh uh, eight thousand miles on it."
20,A,"Oh, that's wonderful.","A|Oh, that's wonderful."
21,M,"and, uh, it's really, it, it handles just wonderfully.","M|and, uh, it's really, it, it handles just wonderfully."
22,A,"Uh-huh. Oh, okay.","A|Uh-huh. Oh, okay."
23,M,"I, I think, uh, I've been around a lot of people that have, uh","M|I, I think, uh, I've been around a lot of people that have, uh"
24,A,Uh-huh. Huh.,A|Uh-huh. Huh.
25,M,"So,","M|So,"
26,A,Sure.,A|Sure.
27,M,"But, uh.","M|But, uh."
28,A,Right.,A|Right.
29,M,or I would stay in the station wagon,M|or I would stay in the station wagon
30,A,Uh-huh.,A|Uh-huh.
31,M,"And, uh.","M|And, uh."
32,A,"But do you feel though, uh, craftsmanship is much superior to the American abilities?","A|But do you feel though, uh, craftsmanship is much superior to the American abilities?"
33,M,"I, I don't know. I donno, I think it's probably, I mean, I, I've had, I had a, a couple of cars and, uh I think one of them was a ninety-one Ford Taurus.","M|I, I don't know. I donno, I think it's probably, I mean, I, I've had, I had a, a couple of cars and, uh I think one of them was a ninety-one Ford Taurus."
34,A,"Is that how you, I have never,","A|Is that how you, I have never,"
35,M,"Uh-uh. I never really thought about it that way. I mean, I, I would, I probably would buy a new car every two years.","M|Uh-uh. I never really thought about it that way. I mean, I, I would, I probably would buy a new car every two years."
36,A,Its,A|Its
37,M,"And the, uh","M|And the, uh"
38,A,Isn't that a shame.,A|Isn't that a shame.
39,M,"I don't know. I, I don't, I just don't think there's a quality difference between the two.","M|I don't know. I, I don't, I just don't think there's a quality difference between the two."
40,A,My word isn't that sorry. That's sorry.,A|My word isn't that sorry. That's sorry.
41,M,"I mean, it, it just, it handled like a truck, you couldn't really push it. It was just,","M|I mean, it, it just, it handled like a truck, you couldn't really push it. It was just,"
42,A,My word.,A|My word.
43,M,"And, uh.","M|And, uh."
44,A,"Oh, mercy.","A|Oh, mercy."
45,M,"I don't know if you're familiar with that but,","M|I don't know if you're familiar with that but,"
46,A,"You,","A|You,"
47,M,"Well, my husband had a Volvo and I had a Honda,","M|Well, my husband had a Volvo and I had a Honda,"
48,A,Huh.,A|Huh.
49,M,"And, uh, so that's the first car I ever bought new.","M|And, uh, so that's the first car I ever bought new."
50,A,Huh.,A|Huh.
51,M,"and it was, uh, it was not a very good one at all.","M|and it was, uh, it was not a very good one at all."
52,A,Huh. Uh-huh.,A|Huh. Uh-huh.
53,M,"But, uh, it's a hard question, really. I mean, I, I don't know, I guess I, it just seems like there's so many cars that I think are really going to go out of style.","M|But, uh, it's a hard question, really. I mean, I, I don't know, I guess I, it just seems like there's so many cars that I think are really going to go out of style."
54,A,Sure.,A|Sure.
55,M,"it was not, uh, I, I don't know, I guess it's because it was a big, uh large company, I mean, you didn't see a lot of, uh you know you couldn't see too many people that worked for a big company.","M|it was not, uh, I, I don't know, I guess it's because it was a big, uh large company, I mean, you didn't see a lot of, uh you know you couldn't see too many people that worked for a big company."
56,A,No thanks. That's right.,A|No thanks. That's right.
57,M,"So, I, I'm not really sure what the solution to that is.","M|So, I, I'm not really sure what the solution to that is."
58,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
59,M,"I just, I, I felt like, uh.","M|I just, I, I felt like, uh."
60,A,Uh-huh.,A|Uh-huh.
