,Speaker,Utterance,Unified
5,M,!!! Remind me of that now.,M|!!! Remind me of that now.
6,A,"Well, oh, hobbies, gee whiz, I guess I got too many hobbies so I never have time to deal with them.","A|Well, oh, hobbies, gee whiz, I guess I got too many hobbies so I never have time to deal with them."
7,M,I see.,M|I see.
8,A,"I like photography a lot,","A|I like photography a lot,"
9,M,Uh-huh.,M|Uh-huh.
10,A,"uh, I used to do that a lot and then I like, um, we have a new child that will be a year old here next week, so I'll take a lot of pictures of her, you know, and spoil them,","A|uh, I used to do that a lot and then I like, um, we have a new child that will be a year old here next week, so I'll take a lot of pictures of her, you know, and spoil them,"
11,M,Uh-huh.,M|Uh-huh.
12,A,"first one, you know how that is. And, um, uh, I play the guitar and a banjo. I mainly play the guitar a lot, I play about every night. And, um, I really love that, if I had a druther , if I could have, if I could make it on the road, I'd like to play on like a bluegrass band or something, because that's, I've,","A|first one, you know how that is. And, um, uh, I play the guitar and a banjo. I mainly play the guitar a lot, I play about every night. And, um, I really love that, if I had a druther , if I could have, if I could make it on the road, I'd like to play on like a bluegrass band or something, because that's, I've,"
13,M,I was just thinking of that the other day.,M|I was just thinking of that the other day.
14,A,"yeah, I've done it before and when I was in in high school and college, and thoroughly enjoyed it,","A|yeah, I've done it before and when I was in in high school and college, and thoroughly enjoyed it,"
15,M,Uh-hums.,M|Uh-hums.
16,A,"and it's really a, a blast. My wife hates it, but that's the way life is, I guess.","A|and it's really a, a blast. My wife hates it, but that's the way life is, I guess."
17,M,"Well, that's true.","M|Well, that's true."
18,A,Exactly.,A|Exactly.
19,M,"I mean, you know, you can't, you don't,","M|I mean, you know, you can't, you don't,"
20,A,"yeah, we, uh, she's, uh, into aerobics, and, uh, and we did aerobics together for about a month and a half","A|yeah, we, uh, she's, uh, into aerobics, and, uh, and we did aerobics together for about a month and a half"
21,M,Uh-huh.,M|Uh-huh.
22,A,"and that went over real well,","A|and that went over real well,"
23,M,Yeah.,M|Yeah.
24,A,"but, uh, that's about it there.","A|but, uh, that's about it there."
25,M,"Yeah, I don't know how you combat that. I, I think that, uh","M|Yeah, I don't know how you combat that. I, I think that, uh"
26,A,"Oh, yeah, yeah.","A|Oh, yeah, yeah."
27,M,Yeah.,M|Yeah.
28,A,"Oh, that's great.","A|Oh, that's great."
29,M,"And, uh.","M|And, uh."
30,A,That's great.,A|That's great.
31,M,"So, I'm, I, I know it's a big change but I think it's going to have to be, uh","M|So, I'm, I, I know it's a big change but I think it's going to have to be, uh"
32,A,"Yeah, that's, uh, spare time, with a child it's, kind of she's, we have, uh, we're looking for a baby-sitter so we've been out twice in in this year so far. By ourselves without the child","A|Yeah, that's, uh, spare time, with a child it's, kind of she's, we have, uh, we're looking for a baby-sitter so we've been out twice in in this year so far. By ourselves without the child"
33,M,Uh-huh.,M|Uh-huh.
34,A,"so it's kind of, uh, become an issue you could say.","A|so it's kind of, uh, become an issue you could say."
35,M,!!!%,M|!!!%
36,A,"Um, hobbies, I like, messing around in your house building things, and, you know, putting cabinets up, and, those kind of things, um,","A|Um, hobbies, I like, messing around in your house building things, and, you know, putting cabinets up, and, those kind of things, um,"
37,M,"Uh, what kind of hobbies do you have?","M|Uh, what kind of hobbies do you have?"
38,A,It's really kind of fun.,A|It's really kind of fun.
39,M,"Yeah, it is.","M|Yeah, it is."
40,A,"Especially if your spouse will get in there with you and get dirty, yeah.","A|Especially if your spouse will get in there with you and get dirty, yeah."
41,M,!!!%!! Remind me of that now.,M|!!!%!! Remind me of that now.
42,A,Uh-huh. Sounds like it.,A|Uh-huh. Sounds like it.
43,M,!!! Remind me.,M|!!! Remind me.
44,A,Do you like to cook?,A|Do you like to cook?
45,M,"Oh, yes.","M|Oh, yes."
46,A,"Yeah, I love to cook, too, I'm, uh,","A|Yeah, I love to cook, too, I'm, uh,"
47,M,"I like to listen to the news and I like to read the newspaper and I, uh","M|I like to listen to the news and I like to read the newspaper and I, uh"
48,A,"Oh, really?","A|Oh, really?"
49,M,Yeah.,M|Yeah.
50,A,"Well, we're all skinny farts so, I, it, so when it comes to, I like to cook and eat and, to have, mainly, I guess, I get to","A|Well, we're all skinny farts so, I, it, so when it comes to, I like to cook and eat and, to have, mainly, I guess, I get to"
51,M,I know.,M|I know.
52,A,"amount of people eat, *listen and then say, man this is really good,","A|amount of people eat, *listen and then say, man this is really good,"
53,M,Yeah,M|Yeah
54,A,"um, um, but it just, work in the garden, work around the yard, of course,","A|um, um, but it just, work in the garden, work around the yard, of course,"
55,M,"Yeah, right.","M|Yeah, right."
56,A,"Yes, we sure do, smoke them","A|Yes, we sure do, smoke them"
57,M,"Uh, do you, uh, do, do they, do the, do your daughters live close to you?","M|Uh, do you, uh, do, do they, do the, do your daughters live close to you?"
58,A,"Oh, yeah, all that hoedown stuff.","A|Oh, yeah, all that hoedown stuff."
59,M,Uh-huh.,M|Uh-huh.
60,A,All that stuff that's bad for you.,A|All that stuff that's bad for you.
61,M,"yeah, and, uh.","M|yeah, and, uh."
62,A,"Oh, sure, yeah.","A|Oh, sure, yeah."
63,M,"and, uh.","M|and, uh."
64,A,"Oh, yeah.","A|Oh, yeah."
65,M,"Joe Allen's, uh-huh.","M|Joe Allen's, uh-huh."
66,A,"That's, uh, only way to do it.","A|That's, uh, only way to do it."
67,M,"Yeah, and it's, it's a good thing about being able to go in and have it checked out, you know, because you're not, you're, you don't feel like you're in the kitchen too often.","M|Yeah, and it's, it's a good thing about being able to go in and have it checked out, you know, because you're not, you're, you don't feel like you're in the kitchen too often."
