,Speaker,Utterance,Unified
5,A,"Right, as a matter of fact, I was thinking that same thing, unconditional love. They just give it, and don't expect too much.","A|Right, as a matter of fact, I was thinking that same thing, unconditional love. They just give it, and don't expect too much."
6,M,Uh-huh.,M|Uh-huh.
7,A,"Anyway, do you have a pet?","A|Anyway, do you have a pet?"
8,M,"Yes, I do.","M|Yes, I do."
9,A,Oh! like a,A|Oh! like a
10,M,"Uh, it was a cat and it was, it, it hit the car right in the middle of me, and I just couldn't believe it.","M|Uh, it was a cat and it was, it, it hit the car right in the middle of me, and I just couldn't believe it."
11,A,"Oh, I'm so sorry. But that's good that you're going to get another one.","A|Oh, I'm so sorry. But that's good that you're going to get another one."
12,M,"Well, it was, it really was.","M|Well, it was, it really was."
13,A,"I know some of my friends who have pets, uh, and they just are really, you know, the ones that have dogs are very, uh, protective of them and I think that's one reason they have them, especially older people that I know, that have pets. But they just, um, really take care of them, or, uh, are protective of them.","A|I know some of my friends who have pets, uh, and they just are really, you know, the ones that have dogs are very, uh, protective of them and I think that's one reason they have them, especially older people that I know, that have pets. But they just, um, really take care of them, or, uh, are protective of them."
14,M,Uh-huh.,M|Uh-huh.
15,A,"Yeah, an, and my, my kids,","A|Yeah, an, and my, my kids,"
16,M,"So that's kind,","M|So that's kind,"
17,A,"um, they really want a dog badly, and they've been looking and looking and want, you know, they'd take anything I think","A|um, they really want a dog badly, and they've been looking and looking and want, you know, they'd take anything I think"
18,M,Uh-huh.,M|Uh-huh.
19,A,"but, um, I don't know do you like, I guess your cat was an indoor cat.","A|but, um, I don't know do you like, I guess your cat was an indoor cat."
20,M,"Uh, yeah,","M|Uh, yeah,"
21,A,It kind of traveled around travel .,A|It kind of traveled around travel .
22,M,Uh-huh.,M|Uh-huh.
23,A,"Yeah, when I had a Cocker Spaniel it, it was an outdoor dog and, uh, I think I liked that better.","A|Yeah, when I had a Cocker Spaniel it, it was an outdoor dog and, uh, I think I liked that better."
24,M,Uh-huh.,M|Uh-huh.
25,A,"Yeah, that's true.","A|Yeah, that's true."
26,M,"I mean, I mean, they're, they, they take up so much space in the house, and I,","M|I mean, I mean, they're, they, they take up so much space in the house, and I,"
27,A,"Yeah, that's true. Take them for walks, right. Yeah, I see all the people on, on Sunday going for a walk with their dogs and, and I, I'm kind of skeptical with my son getting a dog, I'm like I know it will be fun the first week maybe,","A|Yeah, that's true. Take them for walks, right. Yeah, I see all the people on, on Sunday going for a walk with their dogs and, and I, I'm kind of skeptical with my son getting a dog, I'm like I know it will be fun the first week maybe,"
28,M,Yeah.,M|Yeah.
29,A,"and then mom gets to take care of it, or something. So, I","A|and then mom gets to take care of it, or something. So, I"
30,M,"Yeah that's, that, that would be nice.","M|Yeah that's, that, that would be nice."
31,A,"Oh, that's exciting. Yeah.","A|Oh, that's exciting. Yeah."
32,M,"so I was kind of looking for something a little more, uh, challenging,","M|so I was kind of looking for something a little more, uh, challenging,"
33,A,"Yeah, I think it's really important to that, that if you get a pet that they're either spayed or neutered so that, you know, we're not just going on with this pet population and having to, just get rid of them.","A|Yeah, I think it's really important to that, that if you get a pet that they're either spayed or neutered so that, you know, we're not just going on with this pet population and having to, just get rid of them."
34,M,"Well, that, uh  that's a big part of it.","M|Well, that, uh  that's a big part of it."
35,A,"That, that kind of gripes on me some, but, but I don't know.","A|That, that kind of gripes on me some, but, but I don't know."
36,M,"I think, uh.","M|I think, uh."
37,A,"More and more people are, Right, right.","A|More and more people are, Right, right."
38,M,"and that's a, that's the way it's going to be.","M|and that's a, that's the way it's going to be."
39,A,"But, uh,","A|But, uh,"
40,M,"I think it's a wonderful thing, though.","M|I think it's a wonderful thing, though."
41,A,I think that's really true.,A|I think that's really true.
42,M,"I, I think that was one of the things that I, I was really interested in when I was younger, was in pet raising.","M|I, I think that was one of the things that I, I was really interested in when I was younger, was in pet raising."
43,A,Yeah.,A|Yeah.
44,M,"you don't have to worry about them being thrown in the dumpster, you just have to deal with it.","M|you don't have to worry about them being thrown in the dumpster, you just have to deal with it."
45,A,"Yeah, exactly.","A|Yeah, exactly."
46,M,"So, I don't know, it's, it seems like there's a lot of things that need to be done about, uh, recycling.","M|So, I don't know, it's, it seems like there's a lot of things that need to be done about, uh, recycling."
47,A,"Exactly. I think our community is a lot more conscious now though too, and, and that's good too.","A|Exactly. I think our community is a lot more conscious now though too, and, and that's good too."
48,M,Uh-huh.,M|Uh-huh.
49,A,"Well, I think that's all I have to say.","A|Well, I think that's all I have to say."
50,M,"Okay, well, thank you.","M|Okay, well, thank you."
51,A,"Okay, have a good night. All right, bye-bye.","A|Okay, have a good night. All right, bye-bye."
52,M,!!!%!! Remind me.,M|!!!%!! Remind me.
