,Speaker,Utterance,Unified
5,M,Yeah.,M|Yeah.
6,A,And I spend most of my time carpooling,A|And I spend most of my time carpooling
7,M,Uh-huh.,M|Uh-huh.
8,A,The story of my life,A|The story of my life
9,M,Uh-huh.,M|Uh-huh.
10,A,"My kids are involved in sports. My daughter has played basketball for six years, and my son plays football. I, my rule is that they can't play a sport the same time of the year because there's just not enough of me to drive them around everywhere.","A|My kids are involved in sports. My daughter has played basketball for six years, and my son plays football. I, my rule is that they can't play a sport the same time of the year because there's just not enough of me to drive them around everywhere."
11,M,Uh-huh.,M|Uh-huh.
12,A,"Yes. I know, I know. The insurance.","A|Yes. I know, I know. The insurance."
13,M,"And, uh.","M|And, uh."
14,A,"Yes. My son, is in both band and scouts too.","A|Yes. My son, is in both band and scouts too."
15,M,Yeah.,M|Yeah.
16,A,"Oh, gee.","A|Oh, gee."
17,M,"So, uh","M|So, uh"
18,A,Right.,A|Right.
19,M,So.,M|So.
20,A,Uh-huh.,A|Uh-huh.
21,M,"And, uh we were trying to do things like, uh you know work out, and, and things like that.","M|And, uh we were trying to do things like, uh you know work out, and, and things like that."
22,A,Yeah.,A|Yeah.
23,M,"And, uh.","M|And, uh."
24,A,We found this Oriental tile game called Mah-jongg .,A|We found this Oriental tile game called Mah-jongg .
25,M,"Oh, I know.","M|Oh, I know."
26,A,Have you?,A|Have you?
27,M,"Yeah. And, uh,","M|Yeah. And, uh,"
28,A,"Well, it's really fun. Um, one of my neighbors moved here from Memphis and a lot of them played it, and she started a group going in the neighborhood and my kids wanted to learn how to play it and it's more fun with four people.","A|Well, it's really fun. Um, one of my neighbors moved here from Memphis and a lot of them played it, and she started a group going in the neighborhood and my kids wanted to learn how to play it and it's more fun with four people."
29,M,Uh-huh.,M|Uh-huh.
30,A,"And it's a game that none of their friends know how to play, and they both enjoy it. So if they want to play, they have to play with mom and dad.","A|And it's a game that none of their friends know how to play, and they both enjoy it. So if they want to play, they have to play with mom and dad."
31,M,That's true.,M|That's true.
32,A,"So, uh, we play that a lot of them, and, uh, we like to go miniature golfing and to movies.","A|So, uh, we play that a lot of them, and, uh, we like to go miniature golfing and to movies."
33,M,Uh-huh.,M|Uh-huh.
34,A,"We have family that lives outside of the state so we go visit both sets of grandparents and, and take car trips.","A|We have family that lives outside of the state so we go visit both sets of grandparents and, and take car trips."
35,M,Uh-huh.,M|Uh-huh.
36,A,"So, that, and my husband and son go camping with scouts mostly.","A|So, that, and my husband and son go camping with scouts mostly."
37,M,Uh-huh.,M|Uh-huh.
38,A,"My daughter and, and I hate camping so we go shopping. So that just kind of works out real well.","A|My daughter and, and I hate camping so we go shopping. So that just kind of works out real well."
39,M,"Oh, yeah.","M|Oh, yeah."
40,A,"And, um, I'm a writer by profession and my daughter enjoys writing too, so a lot of times, she and I will travel to writers conferences together.","A|And, um, I'm a writer by profession and my daughter enjoys writing too, so a lot of times, she and I will travel to writers conferences together."
41,M,Uh-huh.,M|Uh-huh.
42,A,Yeah. Yeah.,A|Yeah. Yeah.
43,M,That's a lot.,M|That's a lot.
44,A,So that gives us special time together too.,A|So that gives us special time together too.
45,M,"Well, it does, it gives us time to think, you know,","M|Well, it does, it gives us time to think, you know,"
46,A,And she's on the yearbook staff and things like that so I can help her with that and she gives me ideas for my writing too so.,A|And she's on the yearbook staff and things like that so I can help her with that and she gives me ideas for my writing too so.
47,M,"Oh, yeah.","M|Oh, yeah."
48,A,Yep.,A|Yep.
49,M,"Well, I think that's neat.","M|Well, I think that's neat."
50,A,Yeah.,A|Yeah.
51,M,"And, uh, I think it's important that they, uh they have some basic values of, uh you know.","M|And, uh, I think it's important that they, uh they have some basic values of, uh you know."
52,A,Right.,A|Right.
53,M,they want to see the world and they want to participate.,M|they want to see the world and they want to participate.
54,A,"My husband has taken us to work with him, and we still don't know what he does.","A|My husband has taken us to work with him, and we still don't know what he does."
55,M,"Yeah. Well, that's, that, that is, that was a big part of it too, was the, uh.","M|Yeah. Well, that's, that, that is, that was a big part of it too, was the, uh."
56,A,"So, we just say he travels a lot. So, that kind of covers it.","A|So, we just say he travels a lot. So, that kind of covers it."
57,M,"Well, it sounds like you guys are, uh...","M|Well, it sounds like you guys are, uh..."
58,A,Yes. Yeah.,A|Yes. Yeah.
59,M,"I, I think he is, you don't want to get into that too much, because, you just, you have to find time for yourself.","M|I, I think he is, you don't want to get into that too much, because, you just, you have to find time for yourself."
60,A,He's been on temporary duties where he's been gone nine months.,A|He's been on temporary duties where he's been gone nine months.
61,M,Uh-huh.,M|Uh-huh.
62,A,Yes.,A|Yes.
63,M,"Well, that's great.","M|Well, that's great."
64,A,"So those are the real killers. If he's just gone,","A|So those are the real killers. If he's just gone,"
65,M,"Yeah, that's true.","M|Yeah, that's true."
66,A,"he's gone three weeks right now and that's, that's mild compare to the big ones,","A|he's gone three weeks right now and that's, that's mild compare to the big ones,"
67,M,"Yeah, yeah.","M|Yeah, yeah."
68,A,"so we just, you know. I just do the carpooling and, and handle whatever needs to be done. And something major, always needs to be done.","A|so we just, you know. I just do the carpooling and, and handle whatever needs to be done. And something major, always needs to be done."
69,M,"Yeah, I'm with the kids all the time so,","M|Yeah, I'm with the kids all the time so,"
70,A,"So you just have to, to handle it until he gets home","A|So you just have to, to handle it until he gets home"
71,M,"Yeah, I know.","M|Yeah, I know."
72,A,And hopefully he won't have too many surprises when he gets home.,A|And hopefully he won't have too many surprises when he gets home.
