,Speaker,Utterance,Unified
5,A,"so many, uh, women are heads of state and I, you know, we, we keep saying oh yes, we feel some day a woman will be president. But, uh, I have some question, whether or not they will ever really get around to that. I think we'll have a black president before we have a women president.","A|so many, uh, women are heads of state and I, you know, we, we keep saying oh yes, we feel some day a woman will be president. But, uh, I have some question, whether or not they will ever really get around to that. I think we'll have a black president before we have a women president."
6,M,"Uh, I, I agree.","M|Uh, I, I agree."
7,A,"And, uh, I don't know whether that's bad or good, it's just a point that I have observed that we,","A|And, uh, I don't know whether that's bad or good, it's just a point that I have observed that we,"
8,M,"Well, you're, you've got to have the experience before you can really make that decision.","M|Well, you're, you've got to have the experience before you can really make that decision."
9,A,Yes. Right.,A|Yes. Right.
10,M,"I, I really believe that we can address them.","M|I, I really believe that we can address them."
11,A,"Uh, oh.","A|Uh, oh."
12,M,"I don't, I mean, I just, I think it's a problem, you, you have to have some common ground. Um, I'm not sure that we've come up with a solution yet, but I, uh","M|I don't, I mean, I just, I think it's a problem, you, you have to have some common ground. Um, I'm not sure that we've come up with a solution yet, but I, uh"
13,A,"Uh, oh, I think, we're, we're supposed to hang up.","A|Uh, oh, I think, we're, we're supposed to hang up."
14,M,"Oh, okay.","M|Oh, okay."
15,A,Yes.,A|Yes.
16,M,"So, uh, uh.","M|So, uh, uh."
17,A,"All right. Thank you. Bye, bye.","A|All right. Thank you. Bye, bye."
18,M,Bye-bye.,M|Bye-bye.
