,Speaker,Utterance,Unified
5,M,"Um, I think I was lucky because my parents, I had lived in a retirement community for a while and, uh, they were very active in trying to provide for both.","M|Um, I think I was lucky because my parents, I had lived in a retirement community for a while and, uh, they were very active in trying to provide for both."
6,A,"Oh, my.","A|Oh, my."
7,M,"and, uh and, and, uh I thought that would be the smart thing to, to do.","M|and, uh and, and, uh I thought that would be the smart thing to, to do."
8,A,"Yeah, so the convenience, Right.","A|Yeah, so the convenience, Right."
9,M,"And, uh.","M|And, uh."
10,A,"My grandmother lived with us, um, until August, um, and we made the decision to put her in a nursing home. She has leukemia","A|My grandmother lived with us, um, until August, um, and we made the decision to put her in a nursing home. She has leukemia"
11,M,"Oh, yeah.","M|Oh, yeah."
12,A,"and her, the rest of her family and her regular doctors and everybody she trusted and knew was in Dayton, and were several thousand miles away","A|and her, the rest of her family and her regular doctors and everybody she trusted and knew was in Dayton, and were several thousand miles away"
13,M,Uh.,M|Uh.
14,A,"so I made the decision to put her in a nursing home, and my sister being on the other end found one that she could have what was called an independent living facility. She had her own little room and didn't have to share it with anyone and could bring in her own chair and T V set","A|so I made the decision to put her in a nursing home, and my sister being on the other end found one that she could have what was called an independent living facility. She had her own little room and didn't have to share it with anyone and could bring in her own chair and T V set"
15,M,Uh.,M|Uh.
16,A,so.,A|so.
17,M,"yeah, that's, that would be kind of nice, too.","M|yeah, that's, that would be kind of nice, too."
18,A,"Yes. And that, the other major factor is that she needs blood transfusions every week to ten days, and would have to be hospitalized a day or two, so in this facility they can do it right there from her own room","A|Yes. And that, the other major factor is that she needs blood transfusions every week to ten days, and would have to be hospitalized a day or two, so in this facility they can do it right there from her own room"
19,M,Uh-huh.,M|Uh-huh.
20,A,"so she didn't have to be transported back and forth. So, she's been there since August the thirteenth and seems to have adjusted pretty well. It's not her favorite place to be in. She'd much rather be here with me. But when it got to the point I was spending more time at the hospital with her,","A|so she didn't have to be transported back and forth. So, she's been there since August the thirteenth and seems to have adjusted pretty well. It's not her favorite place to be in. She'd much rather be here with me. But when it got to the point I was spending more time at the hospital with her,"
21,M,Uh-huh.,M|Uh-huh.
22,A,and I've got little children here who needed me here she needed somebody to watch her twenty-four hours a day.,A|and I've got little children here who needed me here she needed somebody to watch her twenty-four hours a day.
23,M,Right.,M|Right.
24,A,"So. She was falling down and hemorrhaging and, you know, all kinds of physical problems, so it just became too much for me to handle, even though I would have liked to have had her stay, with her health being what it was she couldn't anymore.","A|So. She was falling down and hemorrhaging and, you know, all kinds of physical problems, so it just became too much for me to handle, even though I would have liked to have had her stay, with her health being what it was she couldn't anymore."
25,M,"Yeah, yeah.","M|Yeah, yeah."
26,A,Yeah. Uh-huh. Yeah.,A|Yeah. Uh-huh. Yeah.
27,M,and we just couldn't deal with it.,M|and we just couldn't deal with it.
28,A,Oh.,A|Oh.
29,M,"and, you, you got to have that space and, and time, and, uh, you could really feel like you were in the house.","M|and, you, you got to have that space and, and time, and, uh, you could really feel like you were in the house."
30,A,Yeah.,A|Yeah.
31,M,"so,","M|so,"
32,A,"Yes, well, I think sometimes when people get to be a certain age, other people have to kind of help them make decisions. It sure wouldn't have been Granny's decision to leave us and go back to a nursing home, but she's accepted it real well now","A|Yes, well, I think sometimes when people get to be a certain age, other people have to kind of help them make decisions. It sure wouldn't have been Granny's decision to leave us and go back to a nursing home, but she's accepted it real well now"
33,M,"Yeah, yeah, I don't think she feels like she's a whole lot of responsibility anymore.","M|Yeah, yeah, I don't think she feels like she's a whole lot of responsibility anymore."
34,A,so.,A|so.
35,M,"I think it's probably best for us to do that, because I think it would make a lot of difference.","M|I think it's probably best for us to do that, because I think it would make a lot of difference."
36,A,"Well, we enjoyed having her here,","A|Well, we enjoyed having her here,"
37,M,"Oh, that was wonderful.","M|Oh, that was wonderful."
38,A,"but we feel she's much safer where she is now. She still continues to fall, but when she does there, a nurse is right there to help her","A|but we feel she's much safer where she is now. She still continues to fall, but when she does there, a nurse is right there to help her"
39,M,!!!%!! translated It's really a good idea.,M|!!!%!! translated It's really a good idea.
40,A,"and I know she's eating the right things, and her doctor's right there where he can come in and check on her, so. It became dangerous for us to keep transporting her back and forth in the car because she was so wobbly and needed a walker or a wheel chair","A|and I know she's eating the right things, and her doctor's right there where he can come in and check on her, so. It became dangerous for us to keep transporting her back and forth in the car because she was so wobbly and needed a walker or a wheel chair"
41,M,Uh. Uh-hum.,M|Uh. Uh-hum.
42,A,"so, I think she'll adjust,","A|so, I think she'll adjust,"
