,Speaker,Utterance,Unified
5,M,"And, uh.","M|And, uh."
6,A,So it was pretty much a physical decision?,A|So it was pretty much a physical decision?
7,M,"Yeah, it was a decision on the part of the family that she felt was important.","M|Yeah, it was a decision on the part of the family that she felt was important."
8,A,Um.,A|Um.
9,M,And so she was pretty good about that.,M|And so she was pretty good about that.
10,A,Yeah.,A|Yeah.
11,M,"So, I guess, uh.","M|So, I guess, uh."
12,A,"My husband's family are reaching that point but it's, it's so difficult. Was she in favor of it or, or was she kind of opposed to it?","A|My husband's family are reaching that point but it's, it's so difficult. Was she in favor of it or, or was she kind of opposed to it?"
13,M,"Um, I think she was sort of in favor.","M|Um, I think she was sort of in favor."
14,A,Uh-huh.,A|Uh-huh.
15,M,"And, uh, she was, she didn't want to be a burden anymore. She said she didn tinker too much with it.","M|And, uh, she was, she didn't want to be a burden anymore. She said she didn tinker too much with it."
16,A,Yeah.,A|Yeah.
17,M,"and, um.","M|and, um."
18,A,"So often I think though, elderly people don't realize that their diet is that bad. I work with a lot of elderly people, I'm a trust officer","A|So often I think though, elderly people don't realize that their diet is that bad. I work with a lot of elderly people, I'm a trust officer"
19,M,Uh-uh. Uh-hud.,M|Uh-uh. Uh-hud.
20,A,and so often they think they're adequately caring for themselves when they're really not eating very much or very balanced meals.,A|and so often they think they're adequately caring for themselves when they're really not eating very much or very balanced meals.
21,M,Uh-huh.,M|Uh-huh.
22,A,"Yes. Well you know that's part of the aging process,  That your taste buds goes back to the sweet taste.","A|Yes. Well you know that's part of the aging process,  That your taste buds goes back to the sweet taste."
23,M,Yeah.,M|Yeah.
24,A,It really is.,A|It really is.
25,M,"I know, I know.","M|I know, I know."
26,A,Yeah. Uh-huh.,A|Yeah. Uh-huh.
27,M,"So, I mean, it's, it was a wonderful movie.","M|So, I mean, it's, it was a wonderful movie."
28,A,Yeah.,A|Yeah.
29,M,"So, I mean, she, she had to kind of take over the house.","M|So, I mean, she, she had to kind of take over the house."
30,A,"And the portions, people don't want to try to figure out little bitty individual meals. I do that right now,","A|And the portions, people don't want to try to figure out little bitty individual meals. I do that right now,"
31,M,"Yeah, I don't know, I, I've never tried it. I've, I haven't even heard of it.","M|Yeah, I don't know, I, I've never tried it. I've, I haven't even heard of it."
32,A,and I'm not near nursing home age.,A|and I'm not near nursing home age.
33,M,Uh-huh.,M|Uh-huh.
34,A,Yeah. Uh-huh. So as a family you all just visited nursing homes or probably in College Station there wasn't a whole lot of choice.,A|Yeah. Uh-huh. So as a family you all just visited nursing homes or probably in College Station there wasn't a whole lot of choice.
35,M,"Well, they're,  they're starting to make that,  a lot.","M|Well, they're,  they're starting to make that,  a lot."
36,A,Uh-huh.,A|Uh-huh.
37,M,"And, um, she had to go back to work because she had cancer.","M|And, um, she had to go back to work because she had cancer."
38,A,Uh-huh.,A|Uh-huh.
39,M,"And, uh.","M|And, uh."
40,A,Uh-huh.,A|Uh-huh.
41,M,"And, uh  she was able to get her house back,","M|And, uh  she was able to get her house back,"
42,A,Oh yeah. That's a given.,A|Oh yeah. That's a given.
43,M,and they're going to take it home and sell it to you.,M|and they're going to take it home and sell it to you.
44,A,"Uh-huh. And sometimes the, the help there does it, I think.","A|Uh-huh. And sometimes the, the help there does it, I think."
45,M,Yeah.,M|Yeah.
46,A,Uh-huh.,A|Uh-huh.
47,M,"and, uh.","M|and, uh."
48,A,Uh-huh.,A|Uh-huh.
49,M,"And, uh  I guess, you, you need to have a, a, uh a monitoring system in place of your desk where you know when things like that are going to happen.","M|And, uh  I guess, you, you need to have a, a, uh a monitoring system in place of your desk where you know when things like that are going to happen."
50,A,Adapt.,A|Adapt.
51,M,Yeah.,M|Yeah.
