,Speaker,Utterance,Unified
5,M,Uh-huh.,M|Uh-huh.
6,A,"And, uh, I'm in California,  which has a lot of immigration. Probably more than any where else in the country, though I'm not sure if that's the case.","A|And, uh, I'm in California,  which has a lot of immigration. Probably more than any where else in the country, though I'm not sure if that's the case."
7,M,Yeah.,M|Yeah.
8,A,"Uh-huh, yeah.","A|Uh-huh, yeah."
9,M,"But, uh.","M|But, uh."
10,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
11,M,"And, um, I've got two children,  and two stepdaughters.","M|And, um, I've got two children,  and two stepdaughters."
12,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
13,M,"And, uh, you know, they're all, all learning levels.","M|And, uh, you know, they're all, all learning levels."
14,A,"Yeah. Sure, well, Texas,  used to be part of Mexico, or most of it","A|Yeah. Sure, well, Texas,  used to be part of Mexico, or most of it"
15,M,"Uh,","M|Uh,"
16,A,Huh.,A|Huh.
17,M,"!!!% Well, I'll let you go.","M|!!!% Well, I'll let you go."
18,A,"I, I don't either. It's a really delicate, uh, moral, issue. Because, if you have, well, I guess the one thing I do see that is, is that needs to be a solution is, that if you do let people into the country, I do feel you have a certain obligation to,  to get them on their feet.","A|I, I don't either. It's a really delicate, uh, moral, issue. Because, if you have, well, I guess the one thing I do see that is, is that needs to be a solution is, that if you do let people into the country, I do feel you have a certain obligation to,  to get them on their feet."
19,M,Uh-huh. Right.,M|Uh-huh. Right.
20,A,"Because otherwise what you're doing is you're letting people in and you're, you're dooming them to being underclass people.","A|Because otherwise what you're doing is you're letting people in and you're, you're dooming them to being underclass people."
21,M,Uh-huh.,M|Uh-huh.
22,A,"You know, you're dooming them to ghetto life or whatever. And I know that, that the Southeast Asians, the Hmong people that I've done some work with, uh, feel very quite hurt and, and unsure of themselves when here. Because they're coming from, you know, from the slash and burn intercultural society, you know, they're coming from the middle ages, basically. And they're being plunked down, plunked down into America. Many of them had been promised by the C I A, during the war over there, that because they co-operated with the C I A, and they helped the C I A out, that when they came here, the C I A would help establish them in America, and the C I A, of course, isn't doing that.","A|You know, you're dooming them to ghetto life or whatever. And I know that, that the Southeast Asians, the Hmong people that I've done some work with, uh, feel very quite hurt and, and unsure of themselves when here. Because they're coming from, you know, from the slash and burn intercultural society, you know, they're coming from the middle ages, basically. And they're being plunked down, plunked down into America. Many of them had been promised by the C I A, during the war over there, that because they co-operated with the C I A, and they helped the C I A out, that when they came here, the C I A would help establish them in America, and the C I A, of course, isn't doing that."
23,M,Uh-huh.,M|Uh-huh.
