,Speaker,Utterance,Unified
5,M,Uh-huh.,M|Uh-huh.
6,A,"See those type of people that, that have the most opinions, ones that don't know anything","A|See those type of people that, that have the most opinions, ones that don't know anything"
7,M,Uh-huh.,M|Uh-huh.
8,A,"Well, uh, I've had teenagers and I now have grandchildren that are teenagers, and I don't know that it might do them a little bit of good to see the world from a different perspective. Uh, I think this ""me"" generation has gone far too far. And the young people are overly impressed. And I think it wouldn't hurt them to step back from themselves just slightly and see things from a far more disadvantaged viewpoint.","A|Well, uh, I've had teenagers and I now have grandchildren that are teenagers, and I don't know that it might do them a little bit of good to see the world from a different perspective. Uh, I think this ""me"" generation has gone far too far. And the young people are overly impressed. And I think it wouldn't hurt them to step back from themselves just slightly and see things from a far more disadvantaged viewpoint."
9,M,"Well I think, uh-huh.","M|Well I think, uh-huh."
10,A,"Uh, I personally know nothing about the Peace Corps though.","A|Uh, I personally know nothing about the Peace Corps though."
11,M,No.,M|No.
12,A,"But they have, I read somewhere, and I'm, I'm out on a limb here, some type of college, uh, volunteer work for teachers, that they are straight out of college and they do one year of volunteer work teaching in the, uh, lower income brackets of the United States. Have you ever heard about that one?","A|But they have, I read somewhere, and I'm, I'm out on a limb here, some type of college, uh, volunteer work for teachers, that they are straight out of college and they do one year of volunteer work teaching in the, uh, lower income brackets of the United States. Have you ever heard about that one?"
13,M,Um.,M|Um.
14,A,"Oh, really?","A|Oh, really?"
15,M,Yeah.,M|Yeah.
16,A,And this is money that she's borrowed to form her college education?,A|And this is money that she's borrowed to form her college education?
17,M,Yeah.,M|Yeah.
18,A,But she got credits for it?,A|But she got credits for it?
19,M,"!!!% Yeah, she got credit for it.","M|!!!% Yeah, she got credit for it."
20,A,That's very interesting.,A|That's very interesting.
21,M,Yeah.,M|Yeah.
22,A,Huh.,A|Huh.
23,M,"But, um.","M|But, um."
24,A,"Yeah, I think that is an excellent program, I really do. I like that. And it's, it's beneficial to the small towns too because, they really, really have, have a disadvantage that we wouldn't understand because we're in the Metroplex.","A|Yeah, I think that is an excellent program, I really do. I like that. And it's, it's beneficial to the small towns too because, they really, really have, have a disadvantage that we wouldn't understand because we're in the Metroplex."
25,M,Uh-huh.,M|Uh-huh.
26,A,"Right, you know, if, if we had some really major health problem that required a specialist, we could find one it wouldn't be convenient,","A|Right, you know, if, if we had some really major health problem that required a specialist, we could find one it wouldn't be convenient,"
27,M,Uh-huh.,M|Uh-huh.
28,A,but we could find one.,A|but we could find one.
29,M,That's true.,M|That's true.
30,A,We wouldn't have to drive and spend the night someplace or something like that.,A|We wouldn't have to drive and spend the night someplace or something like that.
31,M,Right.,M|Right.
32,A,"So, I, I can see the advantage to that one. The Peace Corps itself is really a, uh, dying out, isn't it?","A|So, I, I can see the advantage to that one. The Peace Corps itself is really a, uh, dying out, isn't it?"
33,M,"Yeah, it's dying out as far as, uh you know, the training goes.","M|Yeah, it's dying out as far as, uh you know, the training goes."
34,A,It's still in existence.,A|It's still in existence.
35,M,"yeah, and, uh","M|yeah, and, uh"
36,A,"I want to believe they go into other countries and teach them how to do things like farm, uh, dig their own wells, set up, their schools.","A|I want to believe they go into other countries and teach them how to do things like farm, uh, dig their own wells, set up, their schools."
37,M,Uh-huh.,M|Uh-huh.
38,A,"Yes. They,","A|Yes. They,"
39,M,"!!!%!! translated It makes them self-sufficient, right?","M|!!!%!! translated It makes them self-sufficient, right?"
40,A,"It's not a program to teach them to use the American money, it's a program to teach them to be more self-reliant.","A|It's not a program to teach them to use the American money, it's a program to teach them to be more self-reliant."
41,M,Right.,M|Right.
42,A,"And, yes, you're right, I think it's a sixties program. I think it was one of Kennedy's hot points that he, that was his big deal.","A|And, yes, you're right, I think it's a sixties program. I think it was one of Kennedy's hot points that he, that was his big deal."
43,M,Uh-huh.,M|Uh-huh.
44,A,"Right. Right. Um, I think I, I've singled out my grandchildren and but actually they're, they're pretty good, along those lines as compared to what I have seen from other people's children and grandchildren, mine aren't really that bad,","A|Right. Right. Um, I think I, I've singled out my grandchildren and but actually they're, they're pretty good, along those lines as compared to what I have seen from other people's children and grandchildren, mine aren't really that bad,"
45,M,Yeah.,M|Yeah.
46,A,but at the same time I think it would do them a world of good.,A|but at the same time I think it would do them a world of good.
47,M,"Uh, I don't know, I, it's, it seems to me that, uh, the more I think about it, uh...","M|Uh, I don't know, I, it's, it seems to me that, uh, the more I think about it, uh..."
48,A,"But there's a,","A|But there's a,"
49,M,"Well, I don't know.","M|Well, I don't know."
50,A,"Mandatory just like, like the draft. No.","A|Mandatory just like, like the draft. No."
51,M,"I, I agree with you there. I, I think that, uh, that, that would be a good idea.","M|I, I agree with you there. I, I think that, uh, that, that would be a good idea."
52,A,"Every time you, They could buy their way out.","A|Every time you, They could buy their way out."
53,M,Yeah.,M|Yeah.
