,Speaker,Utterance,Unified
5,M,"Yeah, and I have a, I have, I live on one of the outskirts of Dallas.","M|Yeah, and I have a, I have, I live on one of the outskirts of Dallas."
6,A,Okay. Yeah.,A|Okay. Yeah.
7,M,"!!!%!! Remind me. This is going to sound familiar, but, uh.","M|!!!%!! Remind me. This is going to sound familiar, but, uh."
8,A,"No, that's okay","A|No, that's okay"
9,M,No.,M|No.
10,A,Okay.,A|Okay.
11,M,"And, uh.","M|And, uh."
12,A,"Oh, that's neat.","A|Oh, that's neat."
13,M,"And, uh.","M|And, uh."
14,A,"Wow, that's large","A|Wow, that's large"
15,M,It really is.,M|It really is.
16,A,Uh-huh.,A|Uh-huh.
17,M,"But the area that I am in, it is quite large. Uh-homing.","M|But the area that I am in, it is quite large. Uh-homing."
18,A,"Oh, well, that's not too bad,","A|Oh, well, that's not too bad,"
19,M,Yeah.,M|Yeah.
20,A,that's still fairly new.,A|that's still fairly new.
21,M,"Yeah, but it's, it was, you had to, you knew, you needed to get it serviced, you didn't have to, put it on rusted out,","M|Yeah, but it's, it was, you had to, you knew, you needed to get it serviced, you didn't have to, put it on rusted out,"
22,A,"Well,","A|Well,"
23,M,"and it's not even the square footage that's, uh.","M|and it's not even the square footage that's, uh."
24,A,"Oh, you're kidding Well, do you mind if I ask what it's worth down there, I mean, what it's,","A|Oh, you're kidding Well, do you mind if I ask what it's worth down there, I mean, what it's,"
25,M,"Yeah, it's really funny, I, I've, uh I've been down there and seen, uh","M|Yeah, it's really funny, I, I've, uh I've been down there and seen, uh"
26,A,Okay.,A|Okay.
27,M,"But, uh.","M|But, uh."
28,A,"It, it sounds like, I mean, from the way you described it a home like that here would be at least two hundred and fifty thousand","A|It, it sounds like, I mean, from the way you described it a home like that here would be at least two hundred and fifty thousand"
29,M,Uh-huh.,M|Uh-huh.
30,A,"I mean, Dallas is a very marked up area, although right now it's a lot lower um, because of all the layoffs and everything","A|I mean, Dallas is a very marked up area, although right now it's a lot lower um, because of all the layoffs and everything"
31,M,"Uh, yeah.","M|Uh, yeah."
32,A,the economy around here is real poor,A|the economy around here is real poor
33,M,Uh.,M|Uh.
34,A,"Well, no, not really","A|Well, no, not really"
35,M,I don't think so.,M|I don't think so.
36,A,"Um, the area itself, uh, the Fort Worth Dallas area, um, has become kind of depressed because there's been so many layoffs with big companies, including Texas Instruments","A|Um, the area itself, uh, the Fort Worth Dallas area, um, has become kind of depressed because there's been so many layoffs with big companies, including Texas Instruments"
37,M,!!!%!! Remind me of that.,M|!!!%!! Remind me of that.
38,A,"Um, there's been tremendous amounts of, of, uh, layoffs so, really housing is real bad. The economy itself around here is not too terribly bad, but housing is still real bad","A|Um, there's been tremendous amounts of, of, uh, layoffs so, really housing is real bad. The economy itself around here is not too terribly bad, but housing is still real bad"
39,M,Yeah.,M|Yeah.
40,A,Yeah.,A|Yeah.
41,M,I don't know.,M|I don't know.
42,A,"Yeah. This is,","A|Yeah. This is,"
43,M,"it's, it's a, it, it really is.","M|it's, it's a, it, it really is."
44,A,Oh.,A|Oh.
45,M,"but, uh,","M|but, uh,"
46,A,Uh-huh.,A|Uh-huh.
47,M,"And, uh.","M|And, uh."
48,A,Oh.,A|Oh.
49,M,"But, uh.","M|But, uh."
50,A,Wow.,A|Wow.
51,M,"and, uh, it, it was a tremendous amount of work.","M|and, uh, it, it was a tremendous amount of work."
52,A,"So, do you think, it was overdeveloped then?","A|So, do you think, it was overdeveloped then?"
53,M,"Uh, I think it was, but I think the, the people who were opposed to it said that it was a failed test and that we needed to do something about it.","M|Uh, I think it was, but I think the, the people who were opposed to it said that it was a failed test and that we needed to do something about it."
54,A,Wow.,A|Wow.
55,M,"And, uh.","M|And, uh."
56,A,Um.,A|Um.
57,M,"It's, uh, it, it seems to me that the, that the immigration of America has, uh, uh, uh been a problem for a long time, and that, uh...","M|It's, uh, it, it seems to me that the, that the immigration of America has, uh, uh, uh been a problem for a long time, and that, uh..."
