,Speaker,Utterance,Unified
5,A,"And we have about ten acres, and she tries to mow about half of it","A|And we have about ten acres, and she tries to mow about half of it"
6,M,"!!!% Well, that's a lot of space.","M|!!!% Well, that's a lot of space."
7,A,"Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed","A|Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed"
8,M,"Uh,","M|Uh,"
9,A,"I mean, you know, it was bare dirt in a lot of places","A|I mean, you know, it was bare dirt in a lot of places"
10,M,Uh.,M|Uh.
11,A,"and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it.","A|and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it."
12,M,"Oh, I see.","M|Oh, I see."
13,A,"Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with.","A|Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with."
14,M,"Uh, uh-homing.","M|Uh, uh-homing."
15,A,The rest of it is just like wild flowers,A|The rest of it is just like wild flowers
16,M,Uh.,M|Uh.
17,A,and in the summertime we get the prettiest yellow flowers.,A|and in the summertime we get the prettiest yellow flowers.
18,M,Oh.,M|Oh.
19,A,"They're about, oh, I guess, a third the size of your, palm of your hand","A|They're about, oh, I guess, a third the size of your, palm of your hand"
20,M,"Uh, well, that's true.","M|Uh, well, that's true."
21,A,and course in the spring we get the bluebonnets and Indian paintbrush.,A|and course in the spring we get the bluebonnets and Indian paintbrush.
22,M,"Oh, that sounds wonderful.","M|Oh, that sounds wonderful."
23,A,"Yeah. Well, my wife and I really enjoy that sort of thing.","A|Yeah. Well, my wife and I really enjoy that sort of thing."
24,M,"Well, I don't know.","M|Well, I don't know."
25,A,"Uh, she enjoys mowing. I can't believe it.","A|Uh, she enjoys mowing. I can't believe it."
26,M,"Well, that's neat.","M|Well, that's neat."
27,A,"I mean, I hate it","A|I mean, I hate it"
28,M,Yeah.,M|Yeah.
29,A,Right.,A|Right.
30,M,"so we have a lot to do, and so we're just kind of, you, you're not, you don't feel like you're really contributing much, but you're at least something.","M|so we have a lot to do, and so we're just kind of, you, you're not, you don't feel like you're really contributing much, but you're at least something."
31,A,We don't even have any concrete or asphalt.,A|We don't even have any concrete or asphalt.
32,M,"No, you can't even get asphalt from the road.","M|No, you can't even get asphalt from the road."
33,A,"Uh-huh. Yeah but, you know, we do everything together.","A|Uh-huh. Yeah but, you know, we do everything together."
34,M,"Right. Yeah, I've, I used to think that, um.","M|Right. Yeah, I've, I used to think that, um."
35,A,"This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people","A|This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people"
